og_coord,closest_coord,dist
"(5799, 5466)","(5741, 5655)",197.699
"(7734, 7261)","(7791, 7153)",122.119
"(2272, 1566)","(2326, 1675)",121.643
"(3996, 4257)","(4589, 4368)",603.299
"(5137, 5374)","(5012, 5286)",152.869
"(4830, 5286)","(4910, 5267)",82.225
"(4750, 5537)","(4830, 5286)",263.441
"(2211, 1084)","(2317, 1297)",237.918
"(3442, 2991)","(3391, 3041)",71.421
"(7311, 7317)","(7570, 7536)",339.178
"(7095, 6878)","(6989, 7105)",250.529
"(2734, 2625)","(2758, 2569)",60.926
"(1898, 1212)","(1957, 1136)",96.213
"(3007, 2525)","(2963, 2579)",69.656
"(4712, 4712)","(4901, 4685)",190.919
"(6989, 7105)","(7095, 6878)",250.529
"(7605, 6865)","(7646, 6898)",52.631
"(2604, 1814)","(2477, 1836)",128.891
"(7010, 6624)","(7114, 6526)",142.899
"(2382, 1460)","(2272, 1566)",152.761
"(7950, 7162)","(7791, 7153)",159.255
"(5479, 4843)","(5556, 4865)",80.081
"(7114, 6526)","(7010, 6624)",142.899
"(3317, 2848)","(3442, 2991)",189.932
"(5578, 5038)","(5556, 4865)",174.393
"(6546, 6771)","(6275, 6821)",275.574
"(3700, 3314)","(3752, 3373)",78.645
"(4893, 4597)","(4901, 4685)",88.363
"(6275, 6821)","(6238, 6840)",41.593
"(6135, 6434)","(6022, 6526)",145.715
"(5741, 5655)","(5799, 5466)",197.699
"(5198, 5666)","(5137, 5374)",298.304
"(5135, 5065)","(5012, 5286)",252.923
"(3183, 3955)","(3702, 3642)",606.078
"(6926, 6361)","(6724, 6285)",215.824
"(7532, 6827)","(7605, 6865)",82.298
"(3980, 3582)","(3837, 3673)",169.499
"(1358, 922)","(1443, 706)",232.123
"(2865, 2104)","(3015, 2201)",178.631
"(6435, 6453)","(6570, 6270)",227.407
"(2559, 2758)","(2604, 2573)",190.394
"(3752, 3373)","(3700, 3314)",78.645
"(4027, 5237)","(4750, 5537)",782.77
"(4901, 4685)","(4893, 4597)",88.363
"(6241, 6334)","(6135, 6434)",145.726
"(6724, 6285)","(6629, 6189)",135.059
"(1443, 706)","(1565, 611)",154.625
"(1565, 611)","(1443, 706)",154.625
"(5475, 5199)","(5578, 5038)",191.128
"(4786, 5009)","(4830, 5286)",280.473
"(3837, 3673)","(3702, 3642)",138.514
"(5556, 4865)","(5479, 4843)",80.081
"(6570, 6270)","(6629, 6189)",100.21
"(3702, 3642)","(3837, 3673)",138.514
"(6629, 6189)","(6570, 6270)",100.21
"(6022, 6526)","(6135, 6434)",145.715
"(4962, 5362)","(5012, 5286)",90.973
"(3015, 2201)","(2865, 2104)",178.631
"(2358, 1879)","(2477, 1836)",126.531
"(2433, 1703)","(2326, 1675)",110.603
"(6238, 6840)","(6275, 6821)",41.593
"(4910, 5267)","(4830, 5286)",82.225
"(5012, 5286)","(4962, 5362)",90.973
"(1552, 1311)","(1898, 1212)",359.885
"(2963, 2579)","(3007, 2525)",69.656
"(2604, 2573)","(2734, 2625)",140.014
"(2317, 1297)","(2382, 1460)",175.482
"(7646, 6898)","(7605, 6865)",52.631
"(5569, 5811)","(5696, 5983)",213.806
"(2326, 1675)","(2433, 1703)",110.603
"(7670, 7421)","(7570, 7536)",152.398
"(1957, 1136)","(1898, 1212)",96.213
"(2758, 2569)","(2734, 2625)",60.926
"(2477, 1836)","(2358, 1879)",126.531
"(7493, 6566)","(7532, 6827)",263.898
"(5696, 5983)","(5569, 5811)",213.806
"(3391, 3041)","(3442, 2991)",71.421
"(7570, 7536)","(7670, 7421)",152.398
"(7791, 7153)","(7734, 7261)",122.119
"(4589, 4368)","(4712, 4712)",365.329
"(6378, 5655)","(6629, 6189)",590.048
"(2514, 1567)","(2433, 1703)",158.294
