og_coord,closest_coord,dist
"(9151.0, 5147.0)","(9152.0, 5144.0)",3.162
"(9152.0, 5144.0)","(9151.0, 5147.0)",3.162
"(8398.0, 4540.0)","(8401.0, 4537.0)",4.243
"(8401.0, 4537.0)","(8398.0, 4540.0)",4.243
"(8754.0, 3707.0)","(8758.0, 3710.0)",5.0
"(8758.0, 3710.0)","(8754.0, 3707.0)",5.0
"(6369.0, 3980.0)","(6370.0, 3975.0)",5.099
"(6370.0, 3975.0)","(6369.0, 3980.0)",5.099
"(8822.0, 5278.0)","(8827.0, 5276.0)",5.385
"(8827.0, 5276.0)","(8822.0, 5278.0)",5.385
"(10123.0, 6291.0)","(10121.0, 6297.0)",6.325
"(10121.0, 6297.0)","(10123.0, 6291.0)",6.325
"(8956.0, 5244.0)","(8961.0, 5248.0)",6.403
"(8961.0, 5248.0)","(8956.0, 5244.0)",6.403
"(8817.0, 3888.0)","(8823.0, 3885.0)",6.708
"(8823.0, 3885.0)","(8817.0, 3888.0)",6.708
"(10623.0, 6173.0)","(10620.0, 6180.0)",7.616
"(10620.0, 6180.0)","(10623.0, 6173.0)",7.616
"(9095.0, 3615.0)","(9090.0, 3622.0)",8.602
"(9090.0, 3622.0)","(9095.0, 3615.0)",8.602
"(10523.0, 6137.0)","(10518.0, 6144.0)",8.602
"(10518.0, 6144.0)","(10523.0, 6137.0)",8.602
"(8681.0, 4104.0)","(8680.0, 4113.0)",9.055
"(8680.0, 4113.0)","(8681.0, 4104.0)",9.055
"(9199.0, 5573.0)","(9205.0, 5566.0)",9.22
"(9205.0, 5566.0)","(9199.0, 5573.0)",9.22
"(7071.0, 3747.0)","(7062.0, 3743.0)",9.849
"(7062.0, 3743.0)","(7071.0, 3747.0)",9.849
"(8937.0, 5321.0)","(8934.0, 5331.0)",10.44
"(8934.0, 5331.0)","(8937.0, 5321.0)",10.44
"(8796.0, 3633.0)","(8799.0, 3621.0)",12.369
"(8799.0, 3621.0)","(8796.0, 3633.0)",12.369
"(7888.0, 4023.0)","(7888.0, 4036.0)",13.0
"(7888.0, 4036.0)","(7888.0, 4023.0)",13.0
"(10165.0, 6223.0)","(10178.0, 6216.0)",14.765
"(10178.0, 6216.0)","(10165.0, 6223.0)",14.765
"(7649.0, 3708.0)","(7634.0, 3708.0)",15.0
"(7634.0, 3708.0)","(7649.0, 3708.0)",15.0
"(8919.0, 5327.0)","(8934.0, 5331.0)",15.524
"(7675.0, 3596.0)","(7660.0, 3602.0)",16.155
"(9215.0, 5598.0)","(9221.0, 5613.0)",16.155
"(7660.0, 3602.0)","(7675.0, 3596.0)",16.155
"(9221.0, 5613.0)","(9215.0, 5598.0)",16.155
"(9885.0, 6083.0)","(9882.0, 6067.0)",16.279
"(9882.0, 6067.0)","(9885.0, 6083.0)",16.279
"(8408.0, 4842.0)","(8413.0, 4826.0)",16.763
"(8413.0, 4826.0)","(8408.0, 4842.0)",16.763
"(9299.0, 4422.0)","(9291.0, 4437.0)",17.0
"(9291.0, 4437.0)","(9299.0, 4422.0)",17.0
"(8335.0, 4087.0)","(8341.0, 4103.0)",17.088
"(8341.0, 4103.0)","(8335.0, 4087.0)",17.088
"(8802.0, 2005.0)","(8808.0, 2021.0)",17.088
"(8808.0, 2021.0)","(8802.0, 2005.0)",17.088
"(9212.0, 3180.0)","(9196.0, 3173.0)",17.464
"(9196.0, 3173.0)","(9212.0, 3180.0)",17.464
"(8850.0, 2189.0)","(8864.0, 2200.0)",17.804
"(8864.0, 2200.0)","(8850.0, 2189.0)",17.804
"(8688.0, 2340.0)","(8675.0, 2353.0)",18.385
