og_coord,closest_coord,dist
"(4673, 4408)","(4695.0, 4406.0)",22.091
"(4695, 4406)","(4673.0, 4408.0)",22.091
"(5029, 4888)","(5014.0, 4863.0)",29.155
"(5014, 4863)","(5029.0, 4888.0)",29.155
"(4155, 4576)","(4135.0, 4547.0)",35.228
"(4135, 4547)","(4155.0, 4576.0)",35.228
"(4101, 4834)","(4117.0, 4867.0)",36.674
"(4117, 4867)","(4101.0, 4834.0)",36.674
"(5274, 5432)","(5278.0, 5471.0)",39.205
"(5278, 5471)","(5274.0, 5432.0)",39.205
"(5070, 5095)","(5126.0, 5119.0)",60.926
"(5126, 5119)","(5070.0, 5095.0)",60.926
"(7396, 7186)","(7395.0, 7125.0)",61.008
"(7395, 7125)","(7396.0, 7186.0)",61.008
"(2489, 2636)","(2555.0, 2614.0)",69.57
"(2555, 2614)","(2489.0, 2636.0)",69.57
"(6293, 6094)","(6362.0, 6079.0)",70.612
"(6362, 6079)","(6293.0, 6094.0)",70.612
"(5760, 5109)","(5742.0, 5029.0)",82.0
"(5742, 5029)","(5760.0, 5109.0)",82.0
"(7874, 7194)","(7884.0, 7111.0)",83.6
"(7884, 7111)","(7874.0, 7194.0)",83.6
"(1836, 1301)","(1781.0, 1232.0)",88.238
"(1781, 1232)","(1836.0, 1301.0)",88.238
"(2463, 2121)","(2378.0, 2094.0)",89.185
"(2378, 2094)","(2463.0, 2121.0)",89.185
"(5623, 5097)","(5602.0, 5191.0)",96.317
"(5602, 5191)","(5623.0, 5097.0)",96.317
"(4938, 4799)","(5014.0, 4863.0)",99.358
"(6804, 5909)","(6706.0, 5928.0)",99.825
"(6706, 5928)","(6804.0, 5909.0)",99.825
"(6216, 6159)","(6293.0, 6094.0)",100.767
"(2117, 1012)","(2074.0, 904.0)",116.245
"(2074, 904)","(2117.0, 1012.0)",116.245
"(2640, 2696)","(2555.0, 2614.0)",118.106
"(2884, 2505)","(2761.0, 2524.0)",124.459
"(2761, 2524)","(2884.0, 2505.0)",124.459
"(2592, 2120)","(2463.0, 2121.0)",129.004
"(1580, 1196)","(1462.0, 1259.0)",133.765
"(1462, 1259)","(1580.0, 1196.0)",133.765
"(6347, 5683)","(6479.0, 5740.0)",143.781
"(6479, 5740)","(6347.0, 5683.0)",143.781
"(2532, 2331)","(2387.0, 2338.0)",145.169
"(2387, 2338)","(2532.0, 2331.0)",145.169
"(2674, 2407)","(2761.0, 2524.0)",145.801
"(6477, 6173)","(6362.0, 6079.0)",148.529
"(7748, 7301)","(7874.0, 7194.0)",165.303
"(4518, 4472)","(4673.0, 4408.0)",167.693
"(5304, 5140)","(5126.0, 5119.0)",179.234
"(6600, 6840)","(6571.0, 7021.0)",183.308
"(6571, 7021)","(6600.0, 6840.0)",183.308
"(4953, 5238)","(5070.0, 5095.0)",184.765
"(1829, 1043)","(1781.0, 1232.0)",195.0
"(4559, 4666)","(4518.0, 4472.0)",198.285
"(6427, 6369)","(6477.0, 6173.0)",202.277
"(3069, 2321)","(3159.0, 2134.0)",207.531
"(3159, 2134)","(3069.0, 2321.0)",207.531
"(7114, 6939)","(7006.0, 7121.0)",211.632
"(7006, 7121)","(7114.0, 6939.0)",211.632
"(4869, 5591)","(4690.0, 5472.0)",214.947
"(4690, 5472)","(4869.0, 5591.0)",214.947
"(5246, 4895)","(5029.0, 4888.0)",217.113
"(4575, 5279)","(4690.0, 5472.0)",224.664
"(5999, 6231)","(6216.0, 6159.0)",228.633
"(4227, 4337)","(4135.0, 4547.0)",229.268
"(4509, 4893)","(4559.0, 4666.0)",232.441
"(6618, 6606)","(6600.0, 6840.0)",234.691
"(4606, 4183)","(4673.0, 4408.0)",234.764
"(5231, 5721)","(5278.0, 5471.0)",254.38
"(2298, 1808)","(2378.0, 2094.0)",296.978
"(6038, 5913)","(6216.0, 6159.0)",303.645
"(2226, 1301)","(2117.0, 1012.0)",308.872
"(4084, 3891)","(3788.0, 4026.0)",325.332
"(3788, 4026)","(4084.0, 3891.0)",325.332
"(5523, 5902)","(5231.0, 5721.0)",343.548
"(6228, 6791)","(6600.0, 6840.0)",375.213
"(6996, 6505)","(6618.0, 6606.0)",391.261
"(4137, 5315)","(4575.0, 5279.0)",439.477
"(1556, 660)","(1829.0, 1043.0)",470.338
"(7488, 6525)","(6996.0, 6505.0)",492.406
"(3211, 3776)","(3788.0, 4026.0)",628.831
"(3515, 3117)","(3211.0, 3776.0)",725.739
