og_coord,closest_coord,dist
"(5069.0, 6645.0)","(5063.0, 6626.0)",19.925
"(5063.0, 6626.0)","(5069.0, 6645.0)",19.925
"(2341.0, 9124.0)","(2370.0, 9139.0)",32.65
"(2370.0, 9139.0)","(2341.0, 9124.0)",32.65
"(1796.0, 695.0)","(1828.0, 688.0)",32.757
"(1828.0, 688.0)","(1796.0, 695.0)",32.757
"(4269.0, 1366.0)","(4238.0, 1381.0)",34.438
"(4238.0, 1381.0)","(4269.0, 1366.0)",34.438
"(34.0, 275.0)","(30.0, 240.0)",35.228
"(30.0, 240.0)","(34.0, 275.0)",35.228
"(415.0, 862.0)","(396.0, 831.0)",36.359
"(396.0, 831.0)","(415.0, 862.0)",36.359
"(5516.0, 4143.0)","(5485.0, 4119.0)",39.205
"(5485.0, 4119.0)","(5516.0, 4143.0)",39.205
"(3188.0, 5078.0)","(3197.0, 5037.0)",41.976
"(3197.0, 5037.0)","(3188.0, 5078.0)",41.976
"(4976.0, 665.0)","(4994.0, 703.0)",42.048
"(4994.0, 703.0)","(4976.0, 665.0)",42.048
"(5716.0, 6341.0)","(5700.0, 6385.0)",46.819
"(5700.0, 6385.0)","(5716.0, 6341.0)",46.819
"(3713.0, 6914.0)","(3668.0, 6929.0)",47.434
"(3668.0, 6929.0)","(3713.0, 6914.0)",47.434
"(2198.0, 8655.0)","(2231.0, 8690.0)",48.104
"(2231.0, 8690.0)","(2198.0, 8655.0)",48.104
"(4004.0, 383.0)","(3956.0, 378.0)",48.26
"(3956.0, 378.0)","(4004.0, 383.0)",48.26
"(2342.0, 6316.0)","(2302.0, 6350.0)",52.498
"(2302.0, 6350.0)","(2342.0, 6316.0)",52.498
"(5447.0, 5543.0)","(5487.0, 5579.0)",53.814
"(5487.0, 5579.0)","(5447.0, 5543.0)",53.814
"(4291.0, 1777.0)","(4322.0, 1732.0)",54.644
"(4322.0, 1732.0)","(4291.0, 1777.0)",54.644
"(4101.0, 8640.0)","(4145.0, 8675.0)",56.223
"(4145.0, 8675.0)","(4101.0, 8640.0)",56.223
"(4528.0, 514.0)","(4578.0, 543.0)",57.801
"(4578.0, 543.0)","(4528.0, 514.0)",57.801
"(1820.0, 1340.0)","(1878.0, 1340.0)",58.0
"(1878.0, 1340.0)","(1820.0, 1340.0)",58.0
"(3512.0, 10248.0)","(3551.0, 10291.0)",58.052
"(3551.0, 10291.0)","(3512.0, 10248.0)",58.052
"(514.0, 3113.0)","(553.0, 3069.0)",58.796
"(553.0, 3069.0)","(514.0, 3113.0)",58.796
"(463.0, 4537.0)","(445.0, 4479.0)",60.729
"(445.0, 4479.0)","(463.0, 4537.0)",60.729
"(4847.0, 725.0)","(4800.0, 686.0)",61.074
"(4800.0, 686.0)","(4847.0, 725.0)",61.074
"(5201.0, 5214.0)","(5149.0, 5247.0)",61.587
"(5149.0, 5247.0)","(5201.0, 5214.0)",61.587
"(1438.0, 7468.0)","(1501.0, 7471.0)",63.071
"(1501.0, 7471.0)","(1438.0, 7468.0)",63.071
"(74.0, 325.0)","(34.0, 275.0)",64.031
"(1859.0, 745.0)","(1828.0, 688.0)",64.885
"(1795.0, 1400.0)","(1820.0, 1340.0)",65.0
"(1907.0, 6392.0)","(1948.0, 6444.0)",66.219
