og_coord,closest_coord,dist
"(3148.0, 3899.0)","(3146.0, 3898.0)",2.236
"(3146.0, 3898.0)","(3148.0, 3899.0)",2.236
"(4695.0, 2080.0)","(4691.0, 2080.0)",4.0
"(2739.0, 5658.0)","(2739.0, 5654.0)",4.0
"(4691.0, 2080.0)","(4695.0, 2080.0)",4.0
"(2739.0, 5654.0)","(2739.0, 5658.0)",4.0
"(4003.0, 3403.0)","(4005.0, 3399.0)",4.472
"(4005.0, 3399.0)","(4003.0, 3403.0)",4.472
"(4285.0, 2160.0)","(4280.0, 2157.0)",5.831
"(3148.0, 5187.0)","(3145.0, 5182.0)",5.831
"(4280.0, 2157.0)","(4285.0, 2160.0)",5.831
"(3145.0, 5182.0)","(3148.0, 5187.0)",5.831
"(1774.0, 6327.0)","(1774.0, 6321.0)",6.0
"(1774.0, 6321.0)","(1774.0, 6327.0)",6.0
"(855.0, 9504.0)","(860.0, 9499.0)",7.071
"(860.0, 9499.0)","(855.0, 9504.0)",7.071
"(5170.0, 1717.0)","(5172.0, 1724.0)",7.28
"(5172.0, 1724.0)","(5170.0, 1717.0)",7.28
"(5075.0, 2494.0)","(5078.0, 2501.0)",7.616
"(5078.0, 2501.0)","(5075.0, 2494.0)",7.616
"(4947.0, 1870.0)","(4940.0, 1865.0)",8.602
"(4940.0, 1865.0)","(4947.0, 1870.0)",8.602
"(1937.0, 6211.0)","(1928.0, 6211.0)",9.0
"(1928.0, 6211.0)","(1937.0, 6211.0)",9.0
"(2415.0, 4681.0)","(2412.0, 4692.0)",11.402
"(2412.0, 4692.0)","(2415.0, 4681.0)",11.402
"(5075.0, 2187.0)","(5064.0, 2191.0)",11.705
"(5064.0, 2191.0)","(5075.0, 2187.0)",11.705
"(3176.0, 5249.0)","(3167.0, 5241.0)",12.042
"(3832.0, 2457.0)","(3820.0, 2458.0)",12.042
"(3820.0, 2458.0)","(3832.0, 2457.0)",12.042
"(3167.0, 5241.0)","(3176.0, 5249.0)",12.042
"(3928.0, 5725.0)","(3926.0, 5713.0)",12.166
"(3926.0, 5713.0)","(3928.0, 5725.0)",12.166
