og_coord,closest_coord,dist
"(5143, 5438)","(5151, 5198)",240.133
"(3338, 3796)","(3354, 3862)",67.912
"(3893, 4076)","(4055, 4321)",293.716
"(5151, 5198)","(5143, 5438)",240.133
"(4798, 5339)","(4646, 5222)",191.815
"(6231, 6063)","(6080, 6046)",151.954
"(7141, 6930)","(7166, 7118)",189.655
"(7453, 7457)","(7166, 7118)",444.173
"(2272, 1480)","(2324, 1591)",122.577
"(2324, 1591)","(2272, 1480)",122.577
"(7895, 6978)","(7771, 7088)",165.759
"(3354, 3862)","(3338, 3796)",67.912
"(4731, 4989)","(4700, 5159)",172.803
"(2875, 3067)","(3026, 3053)",151.648
"(4543, 4771)","(4803, 4651)",286.356
"(2804, 2732)","(2546, 2753)",258.853
"(6317, 5800)","(6489, 5708)",195.059
"(6071, 5691)","(5974, 5886)",217.793
"(5818, 6090)","(6004, 5958)",228.079
"(3698, 3437)","(3695, 3452)",15.297
"(6447, 6184)","(6454, 6158)",26.926
"(4646, 5222)","(4700, 5159)",82.976
"(6517, 6661)","(6495, 6808)",148.637
"(6489, 5708)","(6317, 5800)",195.059
"(6312, 6654)","(6397, 6791)",161.227
"(6088, 6403)","(5987, 6393)",101.494
"(6495, 6808)","(6552, 6817)",57.706
"(6419, 6193)","(6447, 6184)",29.411
"(2852, 2365)","(2659, 2146)",291.908
"(5665, 5879)","(5818, 6090)",260.634
"(1506, 723)","(1794, 1112)",484.009
"(7760, 6870)","(7793, 6828)",53.413
"(5407, 5265)","(5151, 5198)",264.622
"(6713, 6966)","(6685, 6779)",189.085
"(3571, 3406)","(3548, 3472)",69.893
"(6476, 6404)","(6419, 6193)",218.563
"(2302, 1230)","(2148, 1365)",204.795
"(7771, 7088)","(7895, 6978)",165.759
"(7793, 6828)","(7760, 6870)",53.413
"(5305, 5764)","(5143, 5438)",364.033
"(3957, 4704)","(4055, 4321)",395.339
"(1794, 1112)","(1748, 1178)",80.449
"(6552, 6817)","(6495, 6808)",57.706
"(7660, 6961)","(7760, 6870)",135.207
"(5205, 4935)","(5151, 5198)",268.486
"(4570, 5142)","(4646, 5222)",110.345
"(6685, 6779)","(6552, 6817)",138.322
"(3776, 3297)","(3698, 3437)",160.262
"(2185, 1734)","(2324, 1591)",199.424
"(3423, 4038)","(3354, 3862)",189.042
"(2546, 2753)","(2804, 2732)",258.853
"(4055, 4321)","(4211, 4074)",292.139
"(3026, 3053)","(2875, 3067)",151.648
"(4803, 4651)","(4875, 4887)",246.739
"(5987, 6393)","(6088, 6403)",101.494
"(4875, 4887)","(4731, 4989)",176.465
"(4700, 5159)","(4646, 5222)",82.976
"(6397, 6791)","(6495, 6808)",99.464
"(6939, 7053)","(7166, 7118)",236.123
"(7590, 6690)","(7793, 6828)",245.465
"(2659, 2146)","(2782, 2019)",176.799
"(6422, 5997)","(6454, 6158)",164.149
"(3791, 3719)","(3695, 3452)",283.734
"(3695, 3452)","(3698, 3437)",15.297
"(7166, 7118)","(7141, 6930)",189.655
"(3440, 3708)","(3338, 3796)",134.715
"(6080, 6046)","(6004, 5958)",116.276
"(1748, 1178)","(1794, 1112)",80.449
"(6454, 6158)","(6447, 6184)",26.926
"(6004, 5958)","(5974, 5886)",78.0
"(3548, 3472)","(3571, 3406)",69.893
"(2319, 2243)","(2659, 2146)",353.566
"(7339, 6654)","(7590, 6690)",253.569
"(2860, 1932)","(2782, 2019)",116.846
"(5974, 5886)","(6004, 5958)",78.0
"(6925, 6629)","(6719, 6517)",234.478
"(4211, 4074)","(4055, 4321)",292.139
"(2094, 1500)","(2148, 1365)",145.399
"(2782, 2019)","(2860, 1932)",116.846
"(6719, 6517)","(6925, 6629)",234.478
"(2148, 1365)","(2094, 1500)",145.399
"(3374, 2993)","(3026, 3053)",353.135
