og_coord,starfish_coord,dist
"(6733, 6058)","(6715.056, 6052.608)",18.737
"(7264, 7453)","(7238.088, 7387.272)",70.651
"(4858, 4473)","(4795.2, 4505.712)",70.809
"(3993, 4009)","(3927.624, 3979.128)",71.877
"(6199, 5729)","(6141.408, 5685.864)",71.955
"(6869, 6099)","(6938.832, 6080.136)",72.335
"(3815, 3649)","(3769.56, 3591.96)",72.927
"(3786, 3428)","(3852.144, 3462.312)",74.514
"(5189, 4888)","(5160.168, 4963.92)",81.21
"(2451, 2013)","(2529.912, 2037.072)",82.502
"(4880, 4517)","(4795.2, 4505.712)",85.548
"(3915, 3264)","(3885.888, 3348.648)",89.514
"(3764, 3683)","(3769.56, 3591.96)",91.21
"(5023, 4982)","(5119.32, 4979.904)",96.343
"(3895, 3603)","(3866.352, 3502.272)",104.723
"(3826, 4093)","(3889.44, 3993.336)",118.142
"(2855, 3224)","(2804.304, 3115.992)",119.314
"(4687, 4563)","(4795.2, 4505.712)",122.43
"(5257, 5043)","(5160.168, 4963.92)",125.02
"(2938, 1858)","(3044.064, 1924.296)",125.079
"(5266, 5185)","(5185.032, 5280.936)",125.537
"(4670, 4533)","(4795.2, 4505.712)",128.139
"(6368, 6636)","(6238.2, 6623.592)",130.392
"(7993, 6959)","(7890.768, 7040.064)",130.471
"(4180, 4648)","(4187.808, 4779.216)",131.448
"(2551, 1482)","(2682.648, 1458.096)",133.801
"(3861, 4135)","(3919.632, 4009.32)",138.684
"(8103, 7183)","(8095.896, 7325.112)",142.289
"(4188, 4240)","(4305.912, 4331.664)",149.35
"(4545, 5192)","(4668.216, 5100.672)",153.372
"(6079, 6531)","(6198.24, 6628.032)",153.732
"(4576, 5229)","(4668.216, 5100.672)",158.025
"(4130, 4360)","(4305.912, 4331.664)",178.18
"(5997, 5794)","(6141.408, 5685.864)",180.408
"(1503, 895)","(1408.368, 1056.72)",187.373
"(3308, 3529)","(3145.296, 3623.928)",188.372
"(6545, 6294)","(6713.28, 6199.128)",193.181
"(2720, 1906)","(2559.216, 2013.096)",193.187
"(3251, 3450)","(3126.648, 3599.952)",194.805
"(2710, 2836)","(2848.704, 2978.352)",198.753
"(3562, 3555)","(3769.56, 3591.96)",210.825
"(4342, 4621)","(4187.808, 4779.216)",220.924
"(1440, 819)","(1408.368, 1056.72)",239.815
"(2796, 2743)","(2848.704, 2978.352)",241.181
"(3647, 3308)","(3885.888, 3348.648)",242.322
"(6278, 6384)","(6238.2, 6623.592)",242.875
"(4796, 4752)","(4795.2, 4505.712)",246.289
"(7487, 7358)","(7238.088, 7387.272)",250.627
"(4186, 3858)","(4081.248, 4085.688)",250.629
"(4070, 4432)","(4308.576, 4352.976)",251.323
"(6909, 6830)","(6673.32, 6740.808)",251.993
"(4106, 5042)","(3922.296, 5215.224)",252.495
"(6912, 6825)","(6673.32, 6740.808)",253.094
"(2182, 1299)","(2233.32, 1040.736)",263.314
"(6405, 5717)","(6141.408, 5685.864)",265.425
"(1291, 811)","(1408.368, 1056.72)",272.312
"(2473, 1269)","(2682.648, 1458.096)",282.329
"(3386, 3798)","(3147.072, 3638.136)",287.477
"(7097, 6322)","(6938.832, 6080.136)",288.99
"(6437, 6294)","(6713.28, 6199.128)",292.115
"(5538, 5340)","(5245.416, 5310.24)",294.094
"(7819, 7427)","(8095.896, 7325.112)",295.047
"(3504, 3456)","(3769.56, 3591.96)",298.341
"(3171, 3940)","(3147.072, 3638.136)",302.811
"(7127, 6997)","(7237.2, 7281.6)",305.19
"(2617, 2766)","(2848.704, 2978.352)",314.293
"(2563, 2838)","(2848.704, 2978.352)",318.317
"(6993, 6758)","(6673.32, 6740.808)",320.142
"(5474, 5541)","(5245.416, 5310.24)",324.809
"(5770, 6120)","(5629.032, 5827.056)",325.097
"(3039, 2711)","(2848.704, 2978.352)",328.161
"(2325, 1405)","(2682.648, 1458.096)",361.568
"(5599, 5154)","(5245.416, 5310.24)",386.565
"(4250, 3728)","(4081.248, 4085.688)",395.497
"(1420, 659)","(1408.368, 1056.72)",397.89
"(7088, 6561)","(6673.32, 6740.808)",451.985
"(1619, 633)","(1408.368, 1056.72)",473.185
"(1924, 624)","(2213.784, 1030.08)",498.874
"(7218, 6499)","(6938.832, 6080.136)",503.37
"(2036, 1872)","(2529.912, 2037.072)",520.767
"(7179, 6602)","(6673.32, 6740.808)",524.385
"(7231, 6606)","(6673.32, 6740.808)",573.742
