X,Y,cluster_id
6.402,6.372,54
6.516,6.424,71
3.779,3.428,53
3.194,3.04,77
5.485,6.033,70
4.113,4.126,50
4.382,4.991,66
4.836,4.453,1
3.947,3.851,67
5.364,5.698,73
3.237,3.091,62
5.03,4.475,44
2.225,2.259,51
2.406,2.636,61
6.592,6.379,42
5.667,6.467,40
5.084,5.454,68
4.388,3.708,41
1.455,2.046,60
1.328,1.935,48
4.807,4.429,1
3.02,3.235,33
6.138,5.757,49
5.442,5.15,20
0.522,1.637,24
4.086,3.68,55
4.588,5.126,43
2.117,2.72,72
3.225,3.606,52
4.582,4.661,56
4.243,4.535,45
5.493,5.3,57
5.007,5.384,47
6.316,7.029,2
4.24,3.65,58
5.345,5.605,59
2.496,2.913,39
3.033,3.515,19
6.106,5.58,75
4.493,4.075,46
2.346,2.762,23
3.922,4.224,26
6.291,7.021,2
4.852,5.021,74
5.427,5.441,25
1.447,1.831,64
4.025,4.447,9
4.676,4.214,38
2.197,2.691,65
6.149,6.974,28
6.138,6.099,27
1.763,1.955,32
6.177,5.546,76
1.593,2.065,30
6.056,6.858,22
5.86,6.654,35
5.331,6.129,69
5.368,6.056,37
2.048,2.047,29
0.914,1.821,34
5.161,5.779,0
5.523,5.941,16
5.119,5.804,0
6.66,6.639,36
6.389,7.124,17
1.415,1.706,18
3.959,3.538,21
5.116,4.82,63
2.116,2.594,31
5.3,6.029,10
1.651,1.894,11
1.086,2.148,12
6.374,7.044,15
4.918,5.269,5
3.044,3.338,14
2.296,2.46,4
6.169,5.946,13
3.453,3.637,7
4.495,4.954,8
0.668,1.112,3
5.44,5.736,6
