og_coord,closest_coord,dist
"(5876, 5611)","(5857.0, 5563.0)",51.624
"(5857, 5563)","(5876.0, 5611.0)",51.624
"(6688, 6519)","(6696.0, 6570.0)",51.624
"(6696, 6570)","(6688.0, 6519.0)",51.624
"(5679, 5032)","(5673.0, 5099.0)",67.268
"(5673, 5099)","(5679.0, 5032.0)",67.268
"(4017, 5106)","(4076.0, 5140.0)",68.096
"(4076, 5140)","(4017.0, 5106.0)",68.096
"(5102, 5049)","(5170.0, 5077.0)",73.539
"(5170, 5077)","(5102.0, 5049.0)",73.539
"(5721, 5353)","(5771.0, 5291.0)",79.649
"(5771, 5291)","(5721.0, 5353.0)",79.649
"(3310, 2233)","(3391.0, 2238.0)",81.154
"(3391, 2238)","(3310.0, 2233.0)",81.154
"(7517, 7223)","(7602.0, 7197.0)",88.888
"(7602, 7197)","(7517.0, 7223.0)",88.888
"(5716, 5218)","(5771.0, 5291.0)",91.4
"(6677, 6405)","(6688.0, 6519.0)",114.529
"(5172, 4958)","(5102.0, 5049.0)",114.809
"(2205, 2057)","(2256.0, 1954.0)",114.935
"(2256, 1954)","(2205.0, 2057.0)",114.935
"(1417, 829)","(1301.0, 839.0)",116.43
"(1301, 839)","(1417.0, 829.0)",116.43
"(5993, 5629)","(5876.0, 5611.0)",118.377
"(6249, 6193)","(6367.0, 6226.0)",122.528
"(6367, 6226)","(6249.0, 6193.0)",122.528
"(7386, 6752)","(7381.0, 6627.0)",125.1
"(7381, 6627)","(7386.0, 6752.0)",125.1
"(3640, 3670)","(3698.0, 3556.0)",127.906
"(3698, 3556)","(3640.0, 3670.0)",127.906
"(2601, 1888)","(2578.0, 1758.0)",132.019
"(2578, 1758)","(2601.0, 1888.0)",132.019
"(1267, 710)","(1301.0, 839.0)",133.405
"(3278, 3495)","(3147.0, 3524.0)",134.172
"(3147, 3524)","(3278.0, 3495.0)",134.172
"(6464, 6326)","(6367.0, 6226.0)",139.316
"(3777, 3264)","(3700.0, 3383.0)",141.739
"(3700, 3383)","(3777.0, 3264.0)",141.739
"(4329, 4282)","(4187.0, 4285.0)",142.032
"(4187, 4285)","(4329.0, 4282.0)",142.032
"(4274, 4417)","(4329.0, 4282.0)",145.774
"(6206, 6570)","(6080.0, 6646.0)",147.146
"(6080, 6646)","(6206.0, 6570.0)",147.146
"(1567, 562)","(1581.0, 712.0)",150.652
"(1581, 712)","(1567.0, 562.0)",150.652
"(3284, 3774)","(3161.0, 3870.0)",156.029
"(3161, 3870)","(3284.0, 3774.0)",156.029
"(3555, 3450)","(3700.0, 3383.0)",159.731
"(5291, 5260)","(5213.0, 5439.0)",195.256
"(5213, 5439)","(5291.0, 5260.0)",195.256
"(2422, 1358)","(2270.0, 1232.0)",197.434
"(2270, 1232)","(2422.0, 1358.0)",197.434
"(6068, 6113)","(6249.0, 6193.0)",197.891
"(4427, 4835)","(4246.0, 4918.0)",199.123
"(4246, 4918)","(4427.0, 4835.0)",199.123
"(4154, 3956)","(4039.0, 4123.0)",202.766
"(4039, 4123)","(4154.0, 3956.0)",202.766
"(5011, 5463)","(5213.0, 5439.0)",203.421
"(3658, 3097)","(3777.0, 3264.0)",205.061
"(3887, 5265)","(4017.0, 5106.0)",205.38
"(4492, 4636)","(4427.0, 4835.0)",209.347
"(2425, 2100)","(2256.0, 1954.0)",223.332
"(1586, 976)","(1417.0, 829.0)",223.987
"(4755, 5340)","(4767.0, 5569.0)",229.314
"(4767, 5569)","(4755.0, 5340.0)",229.314
"(2149, 1435)","(2270.0, 1232.0)",236.326
"(4128, 4701)","(4246.0, 4918.0)",247.008
"(4578, 5036)","(4427.0, 4835.0)",251.4
"(4331, 5170)","(4076.0, 5140.0)",256.759
"(3810, 4315)","(3589.0, 4172.0)",263.23
"(3589, 4172)","(3810.0, 4315.0)",263.23
"(2318, 1680)","(2578.0, 1758.0)",271.448
"(2367, 2367)","(2425.0, 2100.0)",273.227
"(5779, 6025)","(6068.0, 6113.0)",302.101
"(6593, 6855)","(6696.0, 6570.0)",303.041
"(6370, 5887)","(6249.0, 6193.0)",329.055
"(6264, 6921)","(6080.0, 6646.0)",330.879
"(6916, 7049)","(6593.0, 6855.0)",376.782
"(2928, 2199)","(3310.0, 2233.0)",383.51
"(3015, 3116)","(3147.0, 3524.0)",428.822
"(2808, 2612)","(2928.0, 2199.0)",430.08
"(8093, 7161)","(7602.0, 7197.0)",492.318
