og_coord,closest_coord,dist
"(4.324, 5.002)","(4.321, 4.997)",0.006
"(4.321, 4.997)","(4.324, 5.002)",0.006
"(3.371, 3.596)","(3.382, 3.58)",0.019
"(3.382, 3.58)","(3.371, 3.596)",0.019
"(3.567, 4.772)","(3.577, 4.732)",0.041
"(3.577, 4.732)","(3.567, 4.772)",0.041
"(2.119, 1.352)","(2.161, 1.351)",0.042
"(2.161, 1.351)","(2.119, 1.352)",0.042
"(5.863, 5.724)","(5.906, 5.723)",0.044
"(5.906, 5.723)","(5.863, 5.724)",0.044
"(1.909, 1.218)","(1.854, 1.217)",0.055
"(1.854, 1.217)","(1.909, 1.218)",0.055
"(4.308, 4.591)","(4.253, 4.558)",0.064
"(4.253, 4.558)","(4.308, 4.591)",0.064
"(2.908, 2.05)","(2.89, 1.982)",0.07
"(2.89, 1.982)","(2.908, 2.05)",0.07
"(3.849, 3.607)","(3.821, 3.675)",0.073
"(3.821, 3.675)","(3.849, 3.607)",0.073
"(2.412, 2.533)","(2.339, 2.541)",0.073
"(2.339, 2.541)","(2.412, 2.533)",0.073
"(5.925, 5.649)","(5.906, 5.723)",0.076
"(3.376, 3.024)","(3.392, 3.1)",0.078
"(3.392, 3.1)","(3.376, 3.024)",0.078
"(3.477, 3.112)","(3.392, 3.1)",0.085
"(4.436, 4.237)","(4.466, 4.323)",0.091
"(4.466, 4.323)","(4.436, 4.237)",0.091
"(5.81, 5.602)","(5.728, 5.65)",0.095
"(5.728, 5.65)","(5.81, 5.602)",0.095
"(3.567, 4.629)","(3.577, 4.732)",0.103
"(4.38, 5.09)","(4.324, 5.002)",0.104
"(3.761, 4.354)","(3.672, 4.299)",0.104
"(3.672, 4.299)","(3.761, 4.354)",0.104
"(2.357, 2.14)","(2.411, 2.046)",0.109
"(2.411, 2.046)","(2.357, 2.14)",0.109
"(5.796, 5.493)","(5.81, 5.602)",0.109
"(4.31, 4.701)","(4.308, 4.591)",0.11
"(3.027, 3.63)","(3.142, 3.649)",0.116
"(3.142, 3.649)","(3.027, 3.63)",0.116
"(5.7, 5.78)","(5.728, 5.65)",0.133
"(2.298, 1.961)","(2.407, 1.874)",0.14
"(2.407, 1.874)","(2.298, 1.961)",0.14
"(6.006, 5.532)","(5.925, 5.649)",0.143
"(2.028, 1.136)","(1.909, 1.218)",0.145
"(3.524, 3.616)","(3.382, 3.58)",0.147
"(5.127, 4.428)","(4.996, 4.352)",0.152
"(4.996, 4.352)","(5.127, 4.428)",0.152
"(2.137, 1.951)","(2.298, 1.961)",0.162
"(4.151, 4.425)","(4.049, 4.556)",0.166
"(4.049, 4.556)","(4.151, 4.425)",0.166
"(2.472, 2.377)","(2.412, 2.533)",0.168
"(5.377, 5.804)","(5.369, 5.636)",0.168
"(5.369, 5.636)","(5.377, 5.804)",0.168
"(6.197, 6.269)","(6.198, 6.095)",0.174
"(6.198, 6.095)","(6.197, 6.269)",0.174
"(3.458, 2.866)","(3.376, 3.024)",0.178
"(2.161, 1.762)","(2.137, 1.951)",0.191
"(6.391, 6.151)","(6.198, 6.095)",0.201
"(6.966, 6.233)","(6.891, 6.421)",0.203
"(6.891, 6.421)","(6.966, 6.233)",0.203
"(2.248, 2.315)","(2.357, 2.14)",0.206
"(4.512, 4.753)","(4.31, 4.701)",0.208
"(1.085, 0.553)","(1.254, 0.68)",0.211
"(1.254, 0.68)","(1.085, 0.553)",0.211
"(2.621, 2.092)","(2.411, 2.046)",0.215
"(5.896, 6.167)","(5.917, 5.951)",0.217
"(5.917, 5.951)","(5.896, 6.167)",0.217
"(6.801, 6.62)","(6.891, 6.421)",0.218
"(6.212, 5.613)","(6.006, 5.532)",0.22
"(1.999, 1.609)","(2.161, 1.762)",0.223
"(2.698, 2.38)","(2.472, 2.377)",0.226
"(3.93, 3.881)","(3.821, 3.675)",0.233
"(3.498, 4.142)","(3.672, 4.299)",0.235
"(5.56, 5.462)","(5.796, 5.493)",0.238
"(5.308, 5.391)","(5.369, 5.636)",0.253
"(3.449, 3.869)","(3.524, 3.616)",0.264
"(7.194, 6.457)","(6.891, 6.421)",0.305
"(1.78, 0.892)","(1.854, 1.217)",0.334
"(2.936, 2.632)","(2.698, 2.38)",0.347
"(2.518, 1.521)","(2.407, 1.874)",0.37
"(2.819, 3.239)","(3.027, 3.63)",0.444
"(5.482, 4.957)","(5.308, 5.391)",0.468
