og_coord,closest_coord,dist
"(2890, 1855)","(2890.0, 1855.0)",0.0
"(3137, 917)","(3137.0, 917.0)",0.0
"(2251, 762)","(2251.0, 762.0)",0.0
"(1676, 2799)","(1676.0, 2799.0)",0.0
"(1999, 2470)","(1999.0, 2470.0)",0.0
"(2894, 3068)","(2894.0, 3068.0)",0.0
"(2753, 140)","(2753.0, 140.0)",0.0
"(3340, 1614)","(3340.0, 1614.0)",0.0
"(3254, 3)","(3254.0, 3.0)",0.0
"(3379, 2219)","(3379.0, 2219.0)",0.0
"(2767, 1079)","(2767.0, 1079.0)",0.0
"(2199, 2501)","(2199.0, 2501.0)",0.0
"(1261, 1508)","(1261.0, 1508.0)",0.0
"(1708, 875)","(1708.0, 875.0)",0.0
"(2461, 3170)","(2461.0, 3170.0)",0.0
"(2509, 1978)","(2509.0, 1978.0)",0.0
"(2855, 740)","(2855.0, 740.0)",0.0
"(2334, 363)","(2334.0, 363.0)",0.0
"(2339, 1467)","(2339.0, 1467.0)",0.0
"(1442, 1426)","(1442.0, 1426.0)",0.0
"(2633, 1458)","(2633.0, 1458.0)",0.0
"(2418, 1952)","(2418.0, 1952.0)",0.0
"(2810, 2372)","(2810.0, 2372.0)",0.0
"(3143, 1087)","(3143.0, 1087.0)",0.0
"(2216, 1463)","(2216.0, 1463.0)",0.0
"(2757, 3567)","(2757.0, 3567.0)",0.0
"(871, 1045)","(871.0, 1045.0)",0.0
"(64, 2549)","(64.0, 2549.0)",0.0
"(3389, 2847)","(3389.0, 2847.0)",0.0
"(3264, 1572)","(3264.0, 1572.0)",0.0
"(1985, 140)","(1985.0, 140.0)",0.0
"(2582, 34)","(2582.0, 34.0)",0.0
"(2328, 2460)","(2328.0, 2460.0)",0.0
"(2829, 3741)","(2829.0, 3741.0)",0.0
"(1723, 2712)","(1723.0, 2712.0)",0.0
"(741, 480)","(741.0, 480.0)",0.0
"(1932, 2340)","(1932.0, 2340.0)",0.0
"(595, 3111)","(595.0, 3111.0)",0.0
"(2978, 3113)","(2978.0, 3113.0)",0.0
"(1204, 308)","(1204.0, 308.0)",0.0
"(3371, 2764)","(3371.0, 2764.0)",0.0
"(3130, 38)","(3130.0, 38.0)",0.0
"(2321, 2966)","(2321.0, 2966.0)",0.0
"(2128, 3209)","(2128.0, 3209.0)",0.0
"(2352, 2154)","(2352.0, 2154.0)",0.0
"(3212, 2633)","(3212.0, 2633.0)",0.0
"(3455, 2486)","(3455.0, 2486.0)",0.0
"(1806, 1750)","(1806.0, 1750.0)",0.0
"(1952, 461)","(1952.0, 461.0)",0.0
"(1703, 766)","(1703.0, 766.0)",0.0
"(1891, 769)","(1891.0, 769.0)",0.0
"(988, 351)","(988.0, 351.0)",0.0
"(3258, 3490)","(3258.0, 3490.0)",0.0
"(1424, 592)","(1424.0, 592.0)",0.0
"(2810, 1293)","(2810.0, 1293.0)",0.0
"(1143, 3444)","(1143.0, 3444.0)",0.0
"(852, 156)","(852.0, 156.0)",0.0
"(2232, 1845)","(2232.0, 1845.0)",0.0
"(1193, 2349)","(1193.0, 2349.0)",0.0
"(1935, 2754)","(1935.0, 2754.0)",0.0
"(957, 1910)","(957.0, 1910.0)",0.0
"(3264, 1544)","(3264.0, 1544.0)",0.0
"(136, 241)","(136.0, 241.0)",0.0
"(3524, 2752)","(3524.0, 2752.0)",0.0
"(2461, 353)","(2461.0, 353.0)",0.0
"(3074, 923)","(3074.0, 923.0)",0.0
"(2940, 3295)","(2940.0, 3295.0)",0.0
"(1611, 2075)","(1611.0, 2075.0)",0.0
"(1034, 2486)","(1034.0, 2486.0)",0.0
"(3307, 1511)","(3307.0, 1511.0)",0.0
"(2846, 512)","(2846.0, 512.0)",0.0
"(2835, 830)","(2835.0, 830.0)",0.0
"(974, 2379)","(974.0, 2379.0)",0.0
"(2010, 1134)","(2010.0, 1134.0)",0.0
"(690, 1252)","(690.0, 1252.0)",0.0
"(2433, 3439)","(2433.0, 3439.0)",0.0
"(236, 293)","(236.0, 293.0)",0.0
"(3518, 3762)","(3518.0, 3762.0)",0.0
"(2622, 737)","(2622.0, 737.0)",0.0
"(877, 1948)","(877.0, 1948.0)",0.0
"(1355, 341)","(1355.0, 341.0)",0.0
"(2897, 758)","(2897.0, 758.0)",0.0
"(1771, 1429)","(1771.0, 1429.0)",0.0
"(417, 3422)","(417.0, 3422.0)",0.0
"(2388, 2181)","(2388.0, 2181.0)",0.0
"(2832, 3684)","(2832.0, 3684.0)",0.0
"(1873, 2916)","(1873.0, 2916.0)",0.0
"(2577, 614)","(2577.0, 614.0)",0.0
"(2614, 3180)","(2614.0, 3180.0)",0.0
"(2937, 2446)","(2937.0, 2446.0)",0.0
"(1466, 2168)","(1466.0, 2168.0)",0.0
"(739, 1017)","(739.0, 1017.0)",0.0
"(787, 917)","(787.0, 917.0)",0.0
"(517, 2080)","(517.0, 2080.0)",0.0
"(1708, 1501)","(1708.0, 1501.0)",0.0
"(1034, 1280)","(1034.0, 1280.0)",0.0
"(2433, 2489)","(2433.0, 2489.0)",0.0
"(593, 996)","(593.0, 996.0)",0.0
"(447, 3359)","(447.0, 3359.0)",0.0
"(2052, 249)","(2052.0, 249.0)",0.0
"(2125, 2115)","(2125.0, 2115.0)",0.0
"(3256, 2226)","(3256.0, 2226.0)",0.0
"(869, 1794)","(869.0, 1794.0)",0.0
"(1317, 1336)","(1317.0, 1336.0)",0.0
"(34, 2008)","(34.0, 2008.0)",0.0
"(2117, 3745)","(2117.0, 3745.0)",0.0
"(1565, 3028)","(1565.0, 3028.0)",0.0
"(3485, 2680)","(3485.0, 2680.0)",0.0
"(1016, 441)","(1016.0, 441.0)",0.0
"(2137, 1685)","(2137.0, 1685.0)",0.0
"(3037, 608)","(3037.0, 608.0)",0.0
"(3556, 1735)","(3556.0, 1735.0)",0.0
"(1362, 3390)","(1362.0, 3390.0)",0.0
"(1601, 79)","(1601.0, 79.0)",0.0
"(1326, 420)","(1326.0, 420.0)",0.0
"(2324, 2407)","(2324.0, 2407.0)",0.0
"(2232, 511)","(2232.0, 511.0)",0.0
"(2256, 183)","(2256.0, 183.0)",0.0
"(1960, 1065)","(1960.0, 1065.0)",0.0
"(2587, 1745)","(2587.0, 1745.0)",0.0
"(2864, 3152)","(2864.0, 3152.0)",0.0
"(3275, 492)","(3275.0, 492.0)",0.0
"(2609, 2187)","(2609.0, 2187.0)",0.0
"(617, 77)","(617.0, 77.0)",0.0
"(517, 1107)","(517.0, 1107.0)",0.0
"(991, 3370)","(991.0, 3370.0)",0.0
"(3195, 3716)","(3195.0, 3716.0)",0.0
"(1127, 2442)","(1127.0, 2442.0)",0.0
"(404, 3155)","(404.0, 3155.0)",0.0
"(498, 1636)","(498.0, 1636.0)",0.0
"(1196, 1917)","(1196.0, 1917.0)",0.0
"(1373, 415)","(1373.0, 415.0)",0.0
"(2132, 511)","(2132.0, 511.0)",0.0
"(1073, 3308)","(1073.0, 3308.0)",0.0
"(1385, 2217)","(1385.0, 2217.0)",0.0
"(3115, 196)","(3115.0, 196.0)",0.0
"(3471, 552)","(3471.0, 552.0)",0.0
"(3090, 1704)","(3090.0, 1704.0)",0.0
"(1397, 3137)","(1397.0, 3137.0)",0.0
"(3091, 2985)","(3091.0, 2985.0)",0.0
"(2648, 40)","(2648.0, 40.0)",0.0
"(1047, 2622)","(1047.0, 2622.0)",0.0
"(3045, 3158)","(3045.0, 3158.0)",0.0
"(1678, 683)","(1678.0, 683.0)",0.0
"(1685, 263)","(1685.0, 263.0)",0.0
"(757, 292)","(757.0, 292.0)",0.0
"(1329, 343)","(1329.0, 343.0)",0.0
"(591, 2990)","(591.0, 2990.0)",0.0
"(2558, 3008)","(2558.0, 3008.0)",0.0
"(2699, 307)","(2699.0, 307.0)",0.0
"(984, 3653)","(984.0, 3653.0)",0.0
"(744, 1611)","(744.0, 1611.0)",0.0
"(3003, 323)","(3003.0, 323.0)",0.0
"(3337, 525)","(3337.0, 525.0)",0.0
"(1313, 3136)","(1313.0, 3136.0)",0.0
"(916, 3486)","(916.0, 3486.0)",0.0
"(115, 1369)","(115.0, 1369.0)",0.0
"(2184, 3116)","(2184.0, 3116.0)",0.0
"(253, 3669)","(253.0, 3669.0)",0.0
"(2672, 2177)","(2672.0, 2177.0)",0.0
"(1680, 1103)","(1680.0, 1103.0)",0.0
"(420, 1477)","(420.0, 1477.0)",0.0
"(1403, 2168)","(1400.0, 2171.0)",4.243
"(1400, 2171)","(1403.0, 2168.0)",4.243
"(2069, 240)","(2069.0, 250.0)",10.0
"(2069, 250)","(2069.0, 240.0)",10.0
"(2306, 1121)","(2300.0, 1112.0)",10.817
"(2300, 1112)","(2306.0, 1121.0)",10.817
"(587, 1005)","(593.0, 996.0)",10.817
"(1225, 2275)","(1214.0, 2276.0)",11.045
"(1214, 2276)","(1225.0, 2275.0)",11.045
"(857, 168)","(852.0, 156.0)",13.0
"(822, 3456)","(809.0, 3459.0)",13.342
"(809, 3459)","(822.0, 3456.0)",13.342
"(2990, 2141)","(2979.0, 2151.0)",14.866
"(2979, 2151)","(2990.0, 2141.0)",14.866
"(1705, 751)","(1703.0, 766.0)",15.133
"(1693, 688)","(1678.0, 683.0)",15.811
"(642, 2466)","(647.0, 2449.0)",17.72
"(647, 2449)","(642.0, 2466.0)",17.72
"(2795, 2339)","(2812.0, 2331.0)",18.788
"(2812, 2331)","(2795.0, 2339.0)",18.788
"(2114, 1501)","(2094.0, 1498.0)",20.224
