og_coord,starfish_coord,dist
"(6996, 6394)","(7013.0, 6388.0)",18.028
"(1920, 1387)","(1916.0, 1361.0)",26.306
"(5692, 5710)","(5661.0, 5690.0)",36.892
"(2569, 1938)","(2557.0, 1980.0)",43.681
"(6328, 6247)","(6331.0, 6293.0)",46.098
"(5413, 4899)","(5365.0, 4878.0)",52.393
"(4242, 4746)","(4274.0, 4702.0)",54.406
"(5747, 4853)","(5766.0, 4907.0)",57.245
"(7071, 6364)","(7013.0, 6388.0)",62.769
"(5619, 5787)","(5588.0, 5730.0)",64.885
"(3970, 3962)","(3991.0, 3900.0)",65.46
"(7705, 7208)","(7763.0, 7175.0)",66.731
"(3611, 4181)","(3595.0, 4246.0)",66.94
"(3936, 3568)","(3957.0, 3504.0)",67.357
"(2818, 1790)","(2885.0, 1827.0)",76.538
"(7455, 6752)","(7402.0, 6813.0)",80.808
"(4047, 4514)","(4010.0, 4588.0)",82.735
"(4078, 3903)","(3991.0, 3900.0)",87.052
"(3590, 3574)","(3528.0, 3509.0)",89.828
"(6317, 6047)","(6351.0, 5963.0)",90.62
"(4872, 5510)","(4939.0, 5430.0)",104.35
"(5469, 5251)","(5406.0, 5162.0)",109.041
"(5477, 5544)","(5370.0, 5579.0)",112.579
"(1270, 591)","(1246.0, 702.0)",113.565
"(5725, 5018)","(5766.0, 4907.0)",118.33
"(4065, 3555)","(3957.0, 3504.0)",119.436
"(4278, 4059)","(4162.0, 4021.0)",122.066
"(6272, 6183)","(6331.0, 6293.0)",124.824
"(3667, 3195)","(3545.0, 3139.0)",134.239
"(4122, 3860)","(3991.0, 3900.0)",136.971
"(7358, 6682)","(7402.0, 6813.0)",138.192
"(6635, 6001)","(6627.0, 5863.0)",138.232
"(4900, 5630)","(4778.0, 5562.0)",139.671
"(6497, 7012)","(6351.0, 6993.0)",147.231
"(3326, 2064)","(3184.0, 2114.0)",150.546
"(2602, 2893)","(2518.0, 2768.0)",150.602
"(2197, 1869)","(2204.0, 2024.0)",155.158
"(4208, 5276)","(4066.0, 5340.0)",155.756
"(2566, 2285)","(2574.0, 2129.0)",156.205
"(2432, 2200)","(2574.0, 2129.0)",158.761
"(7593, 7273)","(7505.0, 7407.0)",160.312
"(6645, 6603)","(6783.0, 6703.0)",170.423
"(7184, 7070)","(7353.0, 7092.0)",170.426
"(6414, 5744)","(6509.0, 5887.0)",171.68
"(4985, 5103)","(4963.0, 5275.0)",173.401
"(5469, 5863)","(5588.0, 5730.0)",178.466
"(2617, 2305)","(2574.0, 2129.0)",181.177
"(5006, 4533)","(4966.0, 4712.0)",183.415
"(4070, 3649)","(3957.0, 3504.0)",183.831
"(7765, 7359)","(7763.0, 7175.0)",184.011
"(7741, 7358)","(7763.0, 7175.0)",184.318
"(6511, 6233)","(6331.0, 6293.0)",189.737
"(6500, 5697)","(6509.0, 5887.0)",190.213
"(5732, 5102)","(5766.0, 4907.0)",197.942
"(2298, 1488)","(2450.0, 1348.0)",206.649
"(6127, 6343)","(6331.0, 6293.0)",210.038
"(2485, 2516)","(2496.0, 2738.0)",222.272
"(4983, 4483)","(4966.0, 4712.0)",229.63
"(3356, 2992)","(3545.0, 3139.0)",239.437
"(2295, 2247)","(2204.0, 2024.0)",240.853
"(4197, 3756)","(3991.0, 3900.0)",251.34
"(5636, 5269)","(5406.0, 5162.0)",253.671
"(4713, 5219)","(4963.0, 5275.0)",256.195
"(3049, 2334)","(3184.0, 2114.0)",258.118
"(4069, 4269)","(4162.0, 4021.0)",264.864
"(2611, 2400)","(2574.0, 2129.0)",273.514
"(3810, 3232)","(3545.0, 3139.0)",280.845
"(7373, 6394)","(7105.0, 6302.0)",283.351
"(3941, 3215)","(3957.0, 3504.0)",289.443
"(4434, 4122)","(4162.0, 4021.0)",290.147
"(6712, 6389)","(7013.0, 6388.0)",301.002
"(3421, 2342)","(3184.0, 2114.0)",328.866
"(4542, 4500)","(4274.0, 4702.0)",335.601
"(5753, 6143)","(6131.0, 6126.0)",378.382
"(3083, 2486)","(3184.0, 2114.0)",385.467
"(3098, 2492)","(3184.0, 2114.0)",387.66
"(4585, 5174)","(4963.0, 5275.0)",391.261
"(4389, 5086)","(4274.0, 4702.0)",400.85
"(3403, 2454)","(3184.0, 2114.0)",404.427
"(2849, 2466)","(2574.0, 2129.0)",434.964
"(2925, 2579)","(2518.0, 2768.0)",448.743
"(3310, 2691)","(3545.0, 3139.0)",505.894
