og_coord,closest_coord,dist
"(2138, 3354)","(2060.0, 3369.0)",79.429
"(2060, 3369)","(2138.0, 3354.0)",79.429
"(2706, 2968)","(2693.0, 2861.0)",107.787
"(2693, 2861)","(2706.0, 2968.0)",107.787
"(7915, 4538)","(7855.0, 4420.0)",132.378
"(7855, 4420)","(7915.0, 4538.0)",132.378
"(2799, 1981)","(2804.0, 1806.0)",175.071
"(2804, 1806)","(2799.0, 1981.0)",175.071
"(2798, 1480)","(2924.0, 1613.0)",183.208
"(2924, 1613)","(2798.0, 1480.0)",183.208
"(7583, 7112)","(7755.0, 7016.0)",196.977
"(7755, 7016)","(7583.0, 7112.0)",196.977
"(3289, 2579)","(3422.0, 2399.0)",223.806
"(3422, 2399)","(3289.0, 2579.0)",223.806
"(6836, 4854)","(6812.0, 4627.0)",228.265
"(6812, 4627)","(6836.0, 4854.0)",228.265
"(6878, 1361)","(7107.0, 1359.0)",229.009
"(7107, 1359)","(6878.0, 1361.0)",229.009
"(5333, 996)","(5140.0, 1129.0)",234.389
"(5140, 1129)","(5333.0, 996.0)",234.389
"(4965, 1299)","(5140.0, 1129.0)",243.977
"(2049, 3839)","(1858.0, 4031.0)",270.823
"(1858, 4031)","(2049.0, 3839.0)",270.823
"(6869, 6153)","(6646.0, 6311.0)",273.3
"(6646, 6311)","(6869.0, 6153.0)",273.3
"(6721, 5891)","(6869.0, 6153.0)",300.912
"(2398, 3035)","(2706.0, 2968.0)",315.203
"(6740, 5185)","(6836.0, 4854.0)",344.64
"(6452, 4637)","(6812.0, 4627.0)",360.139
"(962, 2934)","(1272.0, 3128.0)",365.699
"(1272, 3128)","(962.0, 2934.0)",365.699
"(7655, 6663)","(7755.0, 7016.0)",366.891
"(4002, 7518)","(4356.0, 7362.0)",386.849
"(4356, 7362)","(4002.0, 7518.0)",386.849
"(2082, 653)","(1735.0, 478.0)",388.631
"(1735, 478)","(2082.0, 653.0)",388.631
"(4026, 6195)","(4179.0, 5805.0)",418.938
"(4179, 5805)","(4026.0, 6195.0)",418.938
"(7666, 1085)","(8050.0, 1264.0)",423.671
"(8050, 1264)","(7666.0, 1085.0)",423.671
"(4348, 1250)","(3940.0, 1387.0)",430.387
"(3940, 1387)","(4348.0, 1250.0)",430.387
"(6450, 5554)","(6721.0, 5891.0)",432.447
"(4001, 379)","(3690.0, 75.0)",434.899
"(3690, 75)","(4001.0, 379.0)",434.899
"(5055, 4118)","(4678.0, 3890.0)",440.583
"(4678, 3890)","(5055.0, 4118.0)",440.583
"(6226, 4247)","(6452.0, 4637.0)",450.75
"(5019, 3582)","(4678.0, 3890.0)",459.505
"(6523, 656)","(6066.0, 598.0)",460.666
"(6066, 598)","(6523.0, 656.0)",460.666
"(1862, 2934)","(2060.0, 3369.0)",477.942
"(7044, 6607)","(6869.0, 6153.0)",486.56
"(7715, 600)","(7666.0, 1085.0)",487.469
"(7773, 5005)","(7915.0, 4538.0)",488.112
"(7182, 5393)","(6740.0, 5185.0)",488.496
"(669, 675)","(400.0, 1113.0)",514.009
"(400, 1113)","(669.0, 675.0)",514.009
"(48, 5868)","(585.0, 5849.0)",537.336
"(585, 5849)","(48.0, 5868.0)",537.336
"(3642, 6573)","(4026.0, 6195.0)",538.832
"(824, 1449)","(400.0, 1113.0)",540.992
"(4986, 3024)","(5019.0, 3582.0)",558.975
"(6217, 57)","(6066.0, 598.0)",561.678
"(8436, 1677)","(8050.0, 1264.0)",565.301
"(1607, 1032)","(1735.0, 478.0)",568.595
"(7433, 7672)","(7583.0, 7112.0)",579.741
"(2211, 1277)","(2798.0, 1480.0)",621.11
"(6117, 1228)","(6066.0, 598.0)",632.061
"(5234, 6251)","(5864.0, 6402.0)",647.843
"(5864, 6402)","(5234.0, 6251.0)",647.843
"(5609, 1736)","(5012.0, 2033.0)",666.797
"(5012, 2033)","(5609.0, 1736.0)",666.797
"(2140, 2158)","(2799.0, 1981.0)",682.356
"(4268, 2973)","(4986.0, 3024.0)",719.809
"(5340, 5417)","(5234.0, 6251.0)",840.709
"(3890, 4690)","(3045.0, 4915.0)",874.443
"(3045, 4915)","(3890.0, 4690.0)",874.443
"(2589, 5783)","(3045.0, 4915.0)",980.49
"(1513, 6978)","(232.0, 7532.0)",1395.664
"(232, 7532)","(1513.0, 6978.0)",1395.664
"(8403, 3078)","(8436.0, 1677.0)",1401.389
