og_coord,closest_coord,dist
"(6559.0, 6768.0)","(6546.0, 6774.0)",14.318
"(6546.0, 6774.0)","(6559.0, 6768.0)",14.318
"(2454.0, 2182.0)","(2446.0, 2208.0)",27.203
"(2446.0, 2208.0)","(2454.0, 2182.0)",27.203
"(2315.0, 1957.0)","(2318.0, 1990.0)",33.136
"(2318.0, 1990.0)","(2315.0, 1957.0)",33.136
"(1909.0, 1172.0)","(1946.0, 1163.0)",38.079
"(1946.0, 1163.0)","(1909.0, 1172.0)",38.079
"(5789.0, 5625.0)","(5860.0, 5616.0)",71.568
"(5860.0, 5616.0)","(5789.0, 5625.0)",71.568
"(6911.0, 6731.0)","(6956.0, 6792.0)",75.802
"(6956.0, 6792.0)","(6911.0, 6731.0)",75.802
"(2341.0, 2368.0)","(2326.0, 2291.0)",78.447
"(2326.0, 2291.0)","(2341.0, 2368.0)",78.447
"(7305.0, 7238.0)","(7344.0, 7169.0)",79.259
"(7344.0, 7169.0)","(7305.0, 7238.0)",79.259
"(2297.0, 1284.0)","(2372.0, 1248.0)",83.193
"(2372.0, 1248.0)","(2297.0, 1284.0)",83.193
"(6625.0, 6822.0)","(6559.0, 6768.0)",85.276
"(5738.0, 5491.0)","(5695.0, 5580.0)",98.843
"(5695.0, 5580.0)","(5738.0, 5491.0)",98.843
"(5880.0, 6285.0)","(5976.0, 6322.0)",102.883
"(5976.0, 6322.0)","(5880.0, 6285.0)",102.883
"(2418.0, 1952.0)","(2315.0, 1957.0)",103.121
"(1928.0, 1275.0)","(1909.0, 1172.0)",104.738
"(5719.0, 5087.0)","(5629.0, 5144.0)",106.532
"(5629.0, 5144.0)","(5719.0, 5087.0)",106.532
"(3896.0, 3442.0)","(3815.0, 3517.0)",110.39
"(3815.0, 3517.0)","(3896.0, 3442.0)",110.39
"(7061.0, 6836.0)","(6956.0, 6792.0)",113.846
"(2036.0, 1315.0)","(1928.0, 1275.0)",115.169
"(2461.0, 2378.0)","(2341.0, 2368.0)",120.416
"(3519.0, 3996.0)","(3419.0, 4064.0)",120.93
"(3419.0, 4064.0)","(3519.0, 3996.0)",120.93
"(4513.0, 4284.0)","(4636.0, 4321.0)",128.445
"(4636.0, 4321.0)","(4513.0, 4284.0)",128.445
"(6785.0, 6696.0)","(6911.0, 6731.0)",130.771
"(3938.0, 3316.0)","(3896.0, 3442.0)",132.816
"(4667.0, 5116.0)","(4798.0, 5072.0)",138.192
"(4798.0, 5072.0)","(4667.0, 5116.0)",138.192
"(3871.0, 3184.0)","(3938.0, 3316.0)",148.03
"(6846.0, 6058.0)","(6805.0, 6205.0)",152.611
"(6805.0, 6205.0)","(6846.0, 6058.0)",152.611
"(6386.0, 6979.0)","(6277.0, 6868.0)",155.57
"(6277.0, 6868.0)","(6386.0, 6979.0)",155.57
"(5251.0, 5621.0)","(5158.0, 5481.0)",168.074
"(5158.0, 5481.0)","(5251.0, 5621.0)",168.074
"(3422.0, 3726.0)","(3491.0, 3566.0)",174.244
"(3491.0, 3566.0)","(3422.0, 3726.0)",174.244
"(4932.0, 5184.0)","(4798.0, 5072.0)",174.642
"(5344.0, 5466.0)","(5251.0, 5621.0)",180.76
"(5990.0, 6509.0)","(5976.0, 6322.0)",187.523
"(3315.0, 3907.0)","(3419.0, 4064.0)",188.322
"(5106.0, 5103.0)","(4932.0, 5184.0)",191.93
"(1730.0, 1312.0)","(1928.0, 1275.0)",201.427
"(1225.0, 730.0)","(1423.0, 777.0)",203.502
"(1423.0, 777.0)","(1225.0, 730.0)",203.502
"(7145.0, 7369.0)","(7305.0, 7238.0)",206.787
"(5948.0, 6074.0)","(5880.0, 6285.0)",221.687
"(5821.0, 5284.0)","(5719.0, 5087.0)",221.84
"(3201.0, 2848.0)","(2998.0, 2750.0)",225.417
"(2998.0, 2750.0)","(3201.0, 2848.0)",225.417
"(3639.0, 4188.0)","(3519.0, 3996.0)",226.416
"(7501.0, 7371.0)","(7305.0, 7238.0)",236.865
"(6329.0, 6624.0)","(6277.0, 6868.0)",249.479
"(6317.0, 6016.0)","(6547.0, 6128.0)",255.82
"(6547.0, 6128.0)","(6317.0, 6016.0)",255.82
"(7751.0, 7429.0)","(7501.0, 7371.0)",256.64
"(1681.0, 1045.0)","(1909.0, 1172.0)",260.985
"(4171.0, 3711.0)","(4345.0, 3912.0)",265.851
"(4345.0, 3912.0)","(4171.0, 3711.0)",265.851
"(4211.0, 4151.0)","(4345.0, 3912.0)",274.002
"(2360.0, 1681.0)","(2418.0, 1952.0)",277.137
"(4909.0, 4452.0)","(4636.0, 4321.0)",302.804
"(2058.0, 1640.0)","(2360.0, 1681.0)",304.77
"(4343.0, 5130.0)","(4667.0, 5116.0)",324.302
"(4868.0, 5630.0)","(5158.0, 5481.0)",326.038
"(3985.0, 5193.0)","(4343.0, 5130.0)",363.501
"(3514.0, 3038.0)","(3201.0, 2848.0)",366.154
"(4540.0, 4677.0)","(4636.0, 4321.0)",368.717
"(3935.0, 4476.0)","(3639.0, 4188.0)",412.989
