X,Y,cluster_id
0.729,1.609,44
1.256,2.665,153
1.192,2.2,131
2.319,2.665,111
0.683,0.942,149
2.942,3.388,13
0.637,0.84,150
2.299,2.967,15
3.2,3.819,18
1.352,2.19,76
1.154,0.732,51
1.798,1.489,21
1.802,1.982,99
3.02,3.236,94
1.658,1.642,39
3.393,3.746,37
2.22,2.066,189
1.351,2.712,171
1.853,2.27,53
0.733,1.443,110
1.156,2.624,137
3.253,3.633,33
1.555,2.292,124
3.387,4.108,130
2.045,1.317,117
1.974,1.377,31
2.807,3.565,23
1.985,2.074,2
1.849,1.64,21
1.36,0.877,46
1.55,2.306,124
3.222,3.578,33
0.819,2.368,123
1.739,1.696,68
0.738,2.479,101
1.859,2.502,32
1.822,1.595,21
0.776,1.164,142
1.313,1.078,166
2.703,3.362,165
2.214,1.184,4
2.931,4.014,194
2.15,2.773,48
1.243,2.35,83
2.399,3.384,98
1.741,1.538,21
2.025,2.385,182
1.469,2.017,3
3.027,3.252,94
2.48,4.204,185
3.177,3.461,45
2.588,2.728,36
1.459,1.319,22
1.42,1.777,144
1.142,0.724,51
2.438,3.406,98
3.379,3.645,118
1.343,2.415,181
3.079,3.211,1
3.352,3.726,37
1.763,1.694,68
0.65,1.488,179
2.319,3.022,15
1.822,1.36,195
2.326,2.834,14
0.857,1.063,151
2.575,2.683,36
2.337,1.758,105
1.863,1.111,135
1.413,1.335,22
2.163,2.038,157
1.676,2.242,158
1.991,2.627,186
1.598,1.249,7
1.758,1.588,21
1.69,2.033,20
1.949,1.398,31
2.523,3.076,90
1.328,1.177,162
2.022,2.121,2
2.956,3.442,13
1.825,2.621,180
2.313,2.165,89
0.409,1.003,176
1.668,1.238,7
0.638,0.676,96
2.111,1.937,120
1.746,2.19,125
2.537,3.622,10
2.061,2.802,17
1.155,2.279,116
3.249,3.613,33
2.447,1.206,9
2.064,2.139,2
2.271,2.567,80
1.351,2.83,161
0.569,1.233,73
1.889,2.469,32
1.543,1.586,114
2.273,1.19,4
1.837,2.485,32
2.555,3.493,141
0.863,0.466,43
2.585,3.592,10
1.367,0.942,46
3.132,3.566,19
0.571,2.479,102
1.519,1.735,163
2.334,3.294,40
3.318,3.694,37
2.333,0.973,159
3.362,4.25,115
2.39,1.201,9
2.504,3.083,90
1.45,1.852,119
0.67,1.115,133
0.582,0.747,82
0.586,1.195,73
1.516,2.179,5
3.005,3.434,13
2.458,3.097,90
2.028,2.826,17
2.002,1.228,104
0.682,1.587,44
3.316,4.071,146
1.605,2.226,170
2.351,2.271,74
0.533,2.571,145
2.922,3.532,54
2.129,2.57,66
0.774,1.351,100
3.237,3.272,167
3.483,3.369,6
2.255,2.694,175
0.636,1.421,172
2.193,2.781,48
2.214,1.769,81
1.936,2.357,92
3.072,3.74,155
2.602,3.201,152
1.975,2.776,17
3.008,3.783,47
2.322,1.181,4
0.973,0.897,132
2.345,2.787,14
1.047,2.313,122
2.281,2.952,15
1.678,1.421,30
1.35,0.982,46
1.63,1.661,39
2.979,3.739,47
2.966,4.234,61
1.399,1.967,91
2.449,3.435,98
1.82,2.134,25
3.354,3.751,37
1.435,2.831,136
1.366,2.157,76
1.866,1.461,164
3.228,3.551,33
2.254,2.808,41
3.056,3.513,160
1.956,1.61,140
1.053,1.097,107
2.003,2.048,2
2.55,2.976,169
1.852,1.694,21
3.034,3.606,19
1.351,1.892,11
0.512,1.069,42
1.279,2.215,121
1.949,2.429,168
2.768,1.333,52
0.432,1.18,87
2.309,1.33,59
1.963,1.972,12
