radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.10975609756097561,0.1582626233638186,0.6935061180469957,82
160,0.2682926829268293,0.3326243555742282,0.8065936195912667,82
220,0.3780487804878049,0.47681245749803425,0.7928668274976088,82
280,0.4878048780487805,0.5803760028775385,0.840498014442732,82
340,0.573170731707317,0.6449095197028896,0.8887614683861037,82
400,0.6219512195121951,0.6909310462442753,0.9001639496342843,82
460,0.6829268292682927,0.7270709238965065,0.9392850227160269,82
520,0.7195121951219512,0.7621084296952443,0.9441073830001766,82
580,0.7439024390243902,0.7988312997518957,0.9312384720721816,82
640,0.7804878048780488,0.8292344329001519,0.9412149012534159,82
700,0.8048780487804879,0.8559360225968655,0.9403483759668504,82
