X,Y,cluster_id
6.264,5.698,55
1.44,1.774,57
3.865,3.863,77
2.51,2.429,68
4.809,4.983,72
6.159,5.827,61
4.964,4.303,51
4.599,4.17,75
1.126,1.346,53
0.995,2.059,67
3.025,3.183,56
3.801,3.577,33
2.844,2.549,42
6.372,6.826,2
2.973,3.453,47
3.475,2.93,66
5.54,5.224,71
3.182,3.196,39
3.161,3.579,49
4.941,5.209,50
5.97,6.154,58
3.03,2.716,48
0.883,1.722,0
4.586,4.666,73
4.481,3.984,45
3.175,3.358,69
4.464,4.535,76
3.276,3.397,28
2.447,2.305,52
4.499,4.596,40
5.326,5.452,62
1.097,1.772,44
5.16,5.682,35
5.857,5.552,60
5.459,5.712,24
1.308,2.178,23
5.111,4.427,41
1.804,2.096,46
4.569,4.476,59
3.369,2.916,70
5.665,5.877,65
3.122,3.431,54
5.82,6.196,74
1.843,1.86,38
1.989,2.277,63
4.536,4.207,34
3.761,3.671,25
2.667,3.146,43
6.326,6.823,2
5.823,5.672,21
4.705,3.885,11
0.534,1.157,19
1.862,1.925,22
5.256,5.539,20
5.811,6.556,16
5.422,5.919,29
4.527,4.709,5
4.157,4.23,64
3.422,3.628,37
1.201,1.518,9
4.653,4.898,26
4.083,3.667,10
0.798,1.266,30
5.737,5.958,36
4.549,4.714,5
4.969,5.41,12
5.244,5.044,18
2.606,2.424,32
1.312,1.964,17
4.254,4.181,14
5.794,6.64,31
4.775,4.912,15
5.763,5.412,4
0.91,1.682,0
3.544,3.908,27
1.838,2.492,7
2.211,2.636,13
2.099,2.258,8
1.249,2.008,3
5.102,5.74,1
0.685,1.313,6
