og_coord,closest_coord,dist
"(4911, 4676)","(4775, 4647)",139.058
"(2639, 1893)","(2711, 1831)",95.016
"(4316, 4798)","(4195, 4713)",147.872
"(2427, 2527)","(2553, 2590)",140.872
"(3120, 2453)","(3063, 2547)",109.932
"(3325, 2416)","(3120, 2453)",208.312
"(2840, 2622)","(2939, 2745)",157.892
"(6443, 6335)","(6386, 6161)",183.098
"(6186, 6552)","(6243, 6562)",57.871
"(6525, 6771)","(6553, 6875)",107.703
"(7504, 7449)","(6668, 6758)",1084.609
"(6853, 5972)","(6726, 6056)",152.266
"(4458, 5272)","(4080, 5107)",412.443
"(3827, 3678)","(3876, 3643)",60.216
"(1726, 967)","(1560, 994)",168.181
"(5164, 4883)","(4911, 4676)",326.891
"(2069, 1276)","(1870, 1342)",209.659
"(4336, 4496)","(4195, 4713)",258.786
"(5424, 5266)","(5339, 5210)",101.789
"(2553, 2590)","(2573, 2621)",36.892
"(5762, 6041)","(5632, 5773)",297.866
"(5553, 5277)","(5424, 5266)",129.468
"(4755, 4711)","(4775, 4647)",67.052
"(2797, 2100)","(2737, 1925)",185.0
"(4070, 4709)","(3972, 4762)",111.414
"(4775, 4647)","(4755, 4711)",67.052
"(2510, 1417)","(2435, 1770)",360.879
"(6668, 6758)","(6525, 6771)",143.59
"(3063, 2547)","(3120, 2453)",109.932
"(1560, 994)","(1609, 1145)",158.751
"(2736, 2326)","(2850, 2305)",115.918
"(6099, 6299)","(6000, 6461)",189.855
"(1477, 659)","(1560, 994)",345.129
"(3159, 2153)","(3048, 2252)",148.735
"(1512, 1241)","(1596, 1152)",122.381
"(2483, 2035)","(2574, 2043)",91.351
"(3872, 3130)","(3469, 3039)",413.146
"(3338, 3510)","(3105, 3877)",434.716
"(3319, 2932)","(3469, 3039)",184.253
"(2574, 2043)","(2483, 2035)",91.351
"(5423, 5117)","(5339, 5210)",125.32
"(5632, 5773)","(5863, 5690)",245.459
"(5868, 5396)","(5863, 5690)",294.043
"(4080, 5107)","(3972, 4762)",361.509
"(1609, 1145)","(1596, 1152)",14.765
"(4397, 4209)","(4275, 4018)",226.638
"(1870, 1342)","(1661, 1354)",209.344
"(5815, 5067)","(5868, 5396)",333.242
"(5863, 5690)","(5632, 5773)",245.459
"(6386, 6161)","(6443, 6335)",183.098
"(6530, 6651)","(6525, 6771)",120.104
"(4147, 4287)","(3994, 4302)",153.734
"(4275, 4018)","(4397, 4209)",226.638
"(1661, 1354)","(1512, 1241)",187.003
"(4103, 3597)","(3876, 3643)",231.614
"(2939, 2745)","(2840, 2622)",157.892
"(5339, 5210)","(5292, 5259)",67.897
"(2573, 2621)","(2553, 2590)",36.892
"(6936, 6367)","(6726, 6056)",375.261
"(6491, 6970)","(6553, 6875)",113.442
"(2435, 1770)","(2639, 1893)",238.212
"(6000, 6461)","(6099, 6299)",189.855
"(6243, 6562)","(6186, 6552)",57.871
"(5292, 5259)","(5339, 5210)",67.897
"(4903, 5426)","(5070, 5728)",345.099
"(3876, 3643)","(3827, 3678)",60.216
"(3105, 3877)","(3338, 3510)",434.716
"(5392, 5720)","(5632, 5773)",245.782
"(3972, 4762)","(4070, 4709)",111.414
"(3048, 2252)","(3159, 2153)",148.735
"(1596, 1152)","(1609, 1145)",14.765
"(5070, 5728)","(5392, 5720)",322.099
"(3469, 3039)","(3319, 2932)",184.253
"(2737, 1925)","(2711, 1831)",97.529
"(2850, 2305)","(2736, 2326)",115.918
"(6553, 6875)","(6525, 6771)",107.703
"(2711, 1831)","(2639, 1893)",95.016
"(6726, 6056)","(6853, 5972)",152.266
"(4195, 4713)","(4070, 4709)",125.064
"(3994, 4302)","(4147, 4287)",153.734
"(2513, 2268)","(2366, 2200)",161.966
"(2366, 2200)","(2513, 2268)",161.966
