og_coord,closest_coord,dist
"(4987.0, 4545.0)","(5007.0, 4543.0)",20.1
"(5007.0, 4543.0)","(4987.0, 4545.0)",20.1
"(2602.0, 1407.0)","(2575.0, 1389.0)",32.45
"(2575.0, 1389.0)","(2602.0, 1407.0)",32.45
"(5855.0, 5549.0)","(5904.0, 5561.0)",50.448
"(5904.0, 5561.0)","(5855.0, 5549.0)",50.448
"(3265.0, 3608.0)","(3320.0, 3633.0)",60.415
"(3320.0, 3633.0)","(3265.0, 3608.0)",60.415
"(2047.0, 922.0)","(1995.0, 890.0)",61.057
"(1995.0, 890.0)","(2047.0, 922.0)",61.057
"(7225.0, 7377.0)","(7160.0, 7394.0)",67.186
"(7160.0, 7394.0)","(7225.0, 7377.0)",67.186
"(2190.0, 2039.0)","(2247.0, 2000.0)",69.065
"(2247.0, 2000.0)","(2190.0, 2039.0)",69.065
"(1546.0, 859.0)","(1498.0, 808.0)",70.036
"(1498.0, 808.0)","(1546.0, 859.0)",70.036
"(2562.0, 1320.0)","(2575.0, 1389.0)",70.214
"(6210.0, 6693.0)","(6225.0, 6623.0)",71.589
"(6225.0, 6623.0)","(6210.0, 6693.0)",71.589
"(2967.0, 3192.0)","(2876.0, 3187.0)",91.137
"(2876.0, 3187.0)","(2967.0, 3192.0)",91.137
"(5809.0, 5459.0)","(5855.0, 5549.0)",101.074
"(4024.0, 3685.0)","(4077.0, 3596.0)",103.586
"(4077.0, 3596.0)","(4024.0, 3685.0)",103.586
"(1875.0, 1139.0)","(1958.0, 1219.0)",115.278
"(1958.0, 1219.0)","(1875.0, 1139.0)",115.278
"(3912.0, 3647.0)","(4024.0, 3685.0)",118.271
"(5132.0, 5679.0)","(5255.0, 5645.0)",127.613
"(5255.0, 5645.0)","(5132.0, 5679.0)",127.613
"(2525.0, 2214.0)","(2557.0, 2340.0)",130.0
"(2557.0, 2340.0)","(2525.0, 2214.0)",130.0
"(7429.0, 6828.0)","(7571.0, 6790.0)",146.997
"(7571.0, 6790.0)","(7429.0, 6828.0)",146.997
"(4383.0, 3919.0)","(4319.0, 4053.0)",148.499
"(4319.0, 4053.0)","(4383.0, 3919.0)",148.499
"(2539.0, 2046.0)","(2525.0, 2214.0)",168.582
"(2647.0, 1577.0)","(2602.0, 1407.0)",175.855
"(1762.0, 1274.0)","(1875.0, 1139.0)",176.051
"(7745.0, 6817.0)","(7571.0, 6790.0)",176.082
"(2409.0, 1913.0)","(2247.0, 2000.0)",183.883
"(2500.0, 1751.0)","(2409.0, 1913.0)",185.809
"(4597.0, 4487.0)","(4503.0, 4325.0)",187.297
"(4503.0, 4325.0)","(4597.0, 4487.0)",187.297
"(1563.0, 618.0)","(1498.0, 808.0)",200.811
"(2874.0, 2117.0)","(2758.0, 2282.0)",201.695
"(2758.0, 2282.0)","(2874.0, 2117.0)",201.695
"(5973.0, 6230.0)","(5921.0, 6429.0)",205.682
"(5921.0, 6429.0)","(5973.0, 6230.0)",205.682
"(6339.0, 6451.0)","(6225.0, 6623.0)",206.349
"(7889.0, 7153.0)","(8073.0, 7251.0)",208.471
"(8073.0, 7251.0)","(7889.0, 7153.0)",208.471
"(6325.0, 6242.0)","(6339.0, 6451.0)",209.468
"(4369.0, 4716.0)","(4365.0, 4506.0)",210.038
"(4365.0, 4506.0)","(4369.0, 4716.0)",210.038
"(5343.0, 5448.0)","(5255.0, 5645.0)",215.761
"(2271.0, 1729.0)","(2409.0, 1913.0)",230.0
"(6570.0, 6438.0)","(6339.0, 6451.0)",231.366
"(7011.0, 6248.0)","(6766.0, 6267.0)",245.736
"(6766.0, 6267.0)","(7011.0, 6248.0)",245.736
"(2304.0, 2358.0)","(2557.0, 2340.0)",253.64
"(3092.0, 2574.0)","(2899.0, 2747.0)",259.187
"(2899.0, 2747.0)","(3092.0, 2574.0)",259.187
"(7377.0, 7082.0)","(7429.0, 6828.0)",259.268
"(6129.0, 6017.0)","(5973.0, 6230.0)",264.017
"(2704.0, 2569.0)","(2899.0, 2747.0)",264.025
"(7355.0, 6547.0)","(7429.0, 6828.0)",290.58
"(6373.0, 6944.0)","(6210.0, 6693.0)",299.282
"(4986.0, 5261.0)","(4851.0, 4983.0)",309.045
"(4851.0, 4983.0)","(4986.0, 5261.0)",309.045
"(2338.0, 1093.0)","(2562.0, 1320.0)",318.912
"(4565.0, 5130.0)","(4851.0, 4983.0)",321.566
"(5680.0, 5122.0)","(5693.0, 4797.0)",325.26
"(5693.0, 4797.0)","(5680.0, 5122.0)",325.26
"(5572.0, 5742.0)","(5255.0, 5645.0)",331.509
"(7552.0, 7437.0)","(7225.0, 7377.0)",332.459
"(3606.0, 3420.0)","(3320.0, 3633.0)",356.602
"(3819.0, 3123.0)","(3606.0, 3420.0)",365.483
"(3436.0, 2447.0)","(3092.0, 2574.0)",366.695
"(7045.0, 6835.0)","(7429.0, 6828.0)",384.064
"(6675.0, 5893.0)","(6766.0, 6267.0)",384.912
"(3490.0, 3990.0)","(3320.0, 3633.0)",395.41
