og_coord,closest_coord,dist
"(4460, 4204)","(4454.0, 4188.0)",17.088
"(4454, 4188)","(4460.0, 4204.0)",17.088
"(6640, 6892)","(6633.0, 6911.0)",20.248
"(6633, 6911)","(6640.0, 6892.0)",20.248
"(2039, 1495)","(2085.0, 1508.0)",47.802
"(2085, 1508)","(2039.0, 1495.0)",47.802
"(2560, 1791)","(2569.0, 1846.0)",55.731
"(2569, 1846)","(2560.0, 1791.0)",55.731
"(4905, 4684)","(4970.0, 4674.0)",65.765
"(4970, 4674)","(4905.0, 4684.0)",65.765
"(6678, 6973)","(6633.0, 6911.0)",76.609
"(4016, 3948)","(4089.0, 3909.0)",82.765
"(4089, 3909)","(4016.0, 3948.0)",82.765
"(5290, 5116)","(5208.0, 5094.0)",84.9
"(5208, 5094)","(5290.0, 5116.0)",84.9
"(4024, 3455)","(3978.0, 3382.0)",86.284
"(3978, 3382)","(4024.0, 3455.0)",86.284
"(4175, 3899)","(4089.0, 3909.0)",86.579
"(3947, 4611)","(4026.0, 4559.0)",94.578
"(4026, 4559)","(3947.0, 4611.0)",94.578
"(6756, 5977)","(6857.0, 5988.0)",101.597
"(6857, 5988)","(6756.0, 5977.0)",101.597
"(4788, 4660)","(4905.0, 4684.0)",119.436
"(6540, 6986)","(6633.0, 6911.0)",119.474
"(5189, 5464)","(5314.0, 5452.0)",125.575
"(5314, 5452)","(5189.0, 5464.0)",125.575
"(3835, 4347)","(3930.0, 4437.0)",130.863
"(3930, 4437)","(3835.0, 4347.0)",130.863
"(6491, 5693)","(6357.0, 5658.0)",138.495
"(6357, 5658)","(6491.0, 5693.0)",138.495
"(2229, 1481)","(2085.0, 1508.0)",146.509
"(4158, 4047)","(4175.0, 3899.0)",148.973
"(5438, 5079)","(5290.0, 5116.0)",152.555
"(1490, 1116)","(1520.0, 1266.0)",152.971
"(1520, 1266)","(1490.0, 1116.0)",152.971
"(5857, 5449)","(5708.0, 5413.0)",153.287
"(5708, 5413)","(5857.0, 5449.0)",153.287
"(2111, 919)","(2222.0, 1026.0)",154.175
"(2222, 1026)","(2111.0, 919.0)",154.175
"(4793, 5089)","(4646.0, 5039.0)",155.271
"(4646, 5039)","(4793.0, 5089.0)",155.271
"(1713, 1261)","(1866.0, 1299.0)",157.648
"(1866, 1299)","(1713.0, 1261.0)",157.648
"(5407, 5235)","(5438.0, 5079.0)",159.05
"(6557, 5840)","(6491.0, 5693.0)",161.137
"(6724, 6145)","(6756.0, 5977.0)",171.02
"(5410, 4906)","(5438.0, 5079.0)",175.251
"(3913, 3633)","(3740.0, 3589.0)",178.508
"(3740, 3589)","(3913.0, 3633.0)",178.508
"(7118, 7038)","(7145.0, 7220.0)",183.992
"(7145, 7220)","(7118.0, 7038.0)",183.992
"(4470, 5102)","(4646.0, 5039.0)",186.936
"(2721, 1957)","(2569.0, 1846.0)",188.215
"(6848, 6801)","(7005.0, 6691.0)",191.7
"(7005, 6691)","(6848.0, 6801.0)",191.7
"(4251, 4802)","(4077.0, 4885.0)",192.782
"(4077, 4885)","(4251.0, 4802.0)",192.782
"(4120, 4371)","(3930.0, 4437.0)",201.137
"(3778, 3340)","(3978.0, 3382.0)",204.362
"(4342, 5262)","(4470.0, 5102.0)",204.9
"(3811, 3957)","(4016.0, 3948.0)",205.197
"(4688, 4480)","(4788.0, 4660.0)",205.913
"(2362, 1658)","(2229.0, 1481.0)",221.4
"(4831, 5606)","(5048.0, 5650.0)",221.416
"(5048, 5650)","(4831.0, 5606.0)",221.416
"(2487, 2056)","(2569.0, 1846.0)",225.442
"(6468, 6743)","(6640.0, 6892.0)",227.563
"(4571, 4770)","(4788.0, 4660.0)",243.288
"(6161, 5815)","(6357.0, 5658.0)",251.127
"(2063, 1768)","(2085.0, 1508.0)",260.929
"(4408, 4465)","(4460.0, 4204.0)",266.13
"(7215, 6498)","(7005.0, 6691.0)",285.217
"(6309, 6498)","(6468.0, 6743.0)",292.072
"(7333, 7470)","(7145.0, 7220.0)",312.8
"(7609, 7657)","(7333.0, 7470.0)",333.384
"(3349, 2391)","(3366.0, 2024.0)",367.394
"(3366, 2024)","(3349.0, 2391.0)",367.394
"(1848, 621)","(2111.0, 919.0)",397.458
"(3354, 3743)","(3740.0, 3589.0)",415.586
"(1310, 623)","(1490.0, 1116.0)",524.832
"(2864, 2609)","(3349.0, 2391.0)",531.741
"(8136, 7270)","(7609.0, 7657.0)",653.833
