og_coord,starfish_coord,dist
"(3009.432, 2172.048)","(3026.0, 2170.0)",16.694
"(7890.768, 7040.064)","(7907.0, 7034.0)",17.328
"(7238.088, 7387.272)","(7252.0, 7416.0)",31.919
"(2996.112, 2148.96)","(3026.0, 2170.0)",36.551
"(4755.24, 5380.392)","(4729.0, 5418.0)",45.857
"(2682.648, 1458.096)","(2637.0, 1437.0)",50.287
"(4081.248, 4085.688)","(4121.0, 4039.0)",61.319
"(3126.648, 3599.952)","(3111.0, 3540.0)",61.96
"(4715.28, 5350.2)","(4729.0, 5418.0)",69.174
"(4795.2, 4505.712)","(4818.0, 4579.0)",76.753
"(3093.792, 3615.936)","(3111.0, 3540.0)",77.861
"(7237.2, 7281.6)","(7165.0, 7249.0)",79.219
"(4331.664, 4347.648)","(4382.0, 4284.0)",81.147
"(6715.056, 6052.608)","(6655.0, 6115.0)",86.6
"(4305.912, 4331.664)","(4382.0, 4284.0)",89.784
"(3145.296, 3623.928)","(3111.0, 3540.0)",90.665
"(6722.16, 6176.04)","(6655.0, 6115.0)",90.754
"(6238.2, 6623.592)","(6335.0, 6641.0)",98.353
"(7787.76, 7112.88)","(7778.0, 7212.0)",99.599
"(2804.304, 3115.992)","(2839.0, 3210.0)",100.206
"(4308.576, 4352.976)","(4382.0, 4284.0)",100.741
"(4335.216, 4193.136)","(4382.0, 4284.0)",102.201
"(6713.28, 6199.128)","(6655.0, 6115.0)",102.343
"(3147.072, 3638.136)","(3111.0, 3540.0)",104.556
"(3927.624, 3979.128)","(4038.0, 4016.0)",116.372
"(3919.632, 4009.32)","(4038.0, 4016.0)",118.556
"(3921.408, 3991.56)","(4038.0, 4016.0)",119.126
"(6943.272, 6067.704)","(6876.0, 5965.0)",122.775
"(2411.808, 2272.392)","(2392.0, 2395.0)",124.198
"(5160.168, 4963.92)","(5166.0, 4839.0)",125.056
"(4331.664, 4164.72)","(4382.0, 4284.0)",129.466
"(6938.832, 6080.136)","(6876.0, 5965.0)",131.165
"(5128.2, 4966.584)","(5166.0, 4839.0)",133.066
"(6198.24, 6628.032)","(6321.0, 6682.0)",134.099
"(3908.088, 3958.704)","(4038.0, 4016.0)",141.986
"(4187.808, 4779.216)","(4130.0, 4911.0)",143.905
"(5119.32, 4979.904)","(5166.0, 4839.0)",148.435
"(3044.064, 1924.296)","(2916.0, 1847.0)",149.583
"(3889.44, 3993.336)","(4038.0, 4016.0)",150.279
"(5139.744, 4990.56)","(5166.0, 4839.0)",153.817
"(2419.8, 2242.2)","(2392.0, 2395.0)",155.308
"(6577.416, 5979.792)","(6655.0, 6115.0)",155.886
"(6588.072, 5962.032)","(6655.0, 6115.0)",166.969
"(2848.704, 2978.352)","(2712.0, 2878.0)",169.583
"(2233.32, 1040.736)","(2166.0, 1200.0)",172.908
"(6551.664, 5976.24)","(6655.0, 6115.0)",173.011
"(3060.936, 1942.056)","(2916.0, 1847.0)",173.327
"(5245.416, 5310.24)","(5371.0, 5189.0)",174.558
"(2213.784, 1030.08)","(2166.0, 1200.0)",176.511
"(2710.176, 2140.08)","(2902.0, 2150.0)",192.08
"(5214.336, 5338.656)","(5279.0, 5523.0)",195.356
"(5185.032, 5280.936)","(5371.0, 5189.0)",207.452
"(2746.584, 2391.384)","(2823.0, 2591.0)",213.743
"(6650.232, 6724.824)","(6743.0, 6529.0)",216.686
"(6673.32, 6740.808)","(6743.0, 6529.0)",222.975
"(6141.408, 5685.864)","(6363.0, 5626.0)",229.536
"(5172.6, 5310.24)","(5371.0, 5189.0)",232.512
"(2529.912, 2037.072)","(2292.0, 2075.0)",240.916
"(5106.0, 5352.864)","(5279.0, 5523.0)",242.642
"(2690.64, 2381.616)","(2823.0, 2591.0)",247.711
"(5067.816, 5359.08)","(5279.0, 5523.0)",267.336
"(2559.216, 2013.096)","(2547.0, 1744.0)",269.373
"(5629.032, 5827.056)","(5718.0, 5565.0)",276.747
"(4407.144, 4847.592)","(4130.0, 4911.0)",284.305
"(5065.152, 5329.776)","(5279.0, 5523.0)",288.213
"(8095.896, 7325.112)","(7802.0, 7333.0)",294.002
"(4668.216, 5100.672)","(4729.0, 5418.0)",323.097
"(4662.0, 5089.128)","(4729.0, 5418.0)",335.627
"(1416.36, 1094.016)","(1761.0, 1012.0)",354.265
"(1408.368, 1056.72)","(1761.0, 1012.0)",355.456
"(4677.096, 5065.152)","(4729.0, 5418.0)",356.645
"(1403.928, 1073.592)","(1761.0, 1012.0)",362.345
"(3922.296, 5215.224)","(4130.0, 4911.0)",368.366
"(1401.264, 1094.904)","(1761.0, 1012.0)",369.165
"(4993.224, 5758.68)","(5279.0, 5523.0)",370.423
"(3769.56, 3591.96)","(3394.0, 3663.0)",382.22
"(4953.264, 5779.104)","(5279.0, 5523.0)",414.359
"(3866.352, 3502.272)","(3394.0, 3663.0)",498.949
"(3852.144, 3462.312)","(3394.0, 3663.0)",500.172
"(3863.688, 3440.112)","(3394.0, 3663.0)",519.89
"(3885.888, 3348.648)","(3514.0, 2963.0)",535.747
