og_coord,closest_coord,dist
"(4867.0, 5088.0)","(4847.0, 5069.0)",27.586
"(4847.0, 5069.0)","(4867.0, 5088.0)",27.586
"(7027.0, 6979.0)","(7080.0, 6983.0)",53.151
"(7080.0, 6983.0)","(7027.0, 6979.0)",53.151
"(6078.0, 5777.0)","(6042.0, 5819.0)",55.317
"(6042.0, 5819.0)","(6078.0, 5777.0)",55.317
"(4075.0, 4481.0)","(4116.0, 4436.0)",60.877
"(4116.0, 4436.0)","(4075.0, 4481.0)",60.877
"(7052.0, 6416.0)","(7001.0, 6374.0)",66.068
"(7001.0, 6374.0)","(7052.0, 6416.0)",66.068
"(2302.0, 2265.0)","(2265.0, 2204.0)",71.344
"(2265.0, 2204.0)","(2302.0, 2265.0)",71.344
"(2963.0, 3081.0)","(2931.0, 3152.0)",77.878
"(2931.0, 3152.0)","(2963.0, 3081.0)",77.878
"(4393.0, 4323.0)","(4431.0, 4236.0)",94.937
"(4431.0, 4236.0)","(4393.0, 4323.0)",94.937
"(1211.0, 631.0)","(1306.0, 600.0)",99.93
"(1306.0, 600.0)","(1211.0, 631.0)",99.93
"(4062.0, 3808.0)","(4108.0, 3710.0)",108.259
"(4108.0, 3710.0)","(4062.0, 3808.0)",108.259
"(6880.0, 6572.0)","(6771.0, 6519.0)",121.202
"(6771.0, 6519.0)","(6880.0, 6572.0)",121.202
"(5344.0, 4858.0)","(5431.0, 4955.0)",130.3
"(5431.0, 4955.0)","(5344.0, 4858.0)",130.3
"(5080.0, 5397.0)","(5202.0, 5454.0)",134.659
"(5202.0, 5454.0)","(5080.0, 5397.0)",134.659
"(4944.0, 5416.0)","(5080.0, 5397.0)",137.321
"(4791.0, 5210.0)","(4867.0, 5088.0)",143.736
"(2709.0, 2120.0)","(2831.0, 2040.0)",145.89
"(2831.0, 2040.0)","(2709.0, 2120.0)",145.89
"(4260.0, 4402.0)","(4116.0, 4436.0)",147.959
"(5054.0, 5098.0)","(5015.0, 4955.0)",148.223
"(5015.0, 4955.0)","(5054.0, 5098.0)",148.223
"(6522.0, 6757.0)","(6487.0, 6610.0)",151.109
"(6487.0, 6610.0)","(6522.0, 6757.0)",151.109
"(6878.0, 6946.0)","(7027.0, 6979.0)",152.611
"(6456.0, 5742.0)","(6449.0, 5896.0)",154.159
"(6449.0, 5896.0)","(6456.0, 5742.0)",154.159
"(3786.0, 3466.0)","(3641.0, 3405.0)",157.309
"(3641.0, 3405.0)","(3786.0, 3466.0)",157.309
"(2595.0, 1555.0)","(2435.0, 1550.0)",160.078
"(2435.0, 1550.0)","(2595.0, 1555.0)",160.078
"(3594.0, 3984.0)","(3574.0, 4144.0)",161.245
"(3574.0, 4144.0)","(3594.0, 3984.0)",161.245
"(4712.0, 4924.0)","(4669.0, 4766.0)",163.747
"(4669.0, 4766.0)","(4712.0, 4924.0)",163.747
"(4225.0, 3825.0)","(4062.0, 3808.0)",163.884
"(2370.0, 2417.0)","(2302.0, 2265.0)",166.517
"(1983.0, 1608.0)","(1972.0, 1782.0)",174.347
"(1972.0, 1782.0)","(1983.0, 1608.0)",174.347
"(1863.0, 1476.0)","(1983.0, 1608.0)",178.393
"(2256.0, 1580.0)","(2435.0, 1550.0)",181.497
"(6073.0, 5586.0)","(6078.0, 5777.0)",191.065
"(4746.0, 5428.0)","(4944.0, 5416.0)",198.363
"(2777.0, 2519.0)","(2633.0, 2657.0)",199.449
"(2633.0, 2657.0)","(2777.0, 2519.0)",199.449
"(6110.0, 6008.0)","(6042.0, 5819.0)",200.861
"(7010.0, 6769.0)","(7027.0, 6979.0)",210.687
"(5695.0, 5376.0)","(5482.0, 5339.0)",216.19
"(5482.0, 5339.0)","(5695.0, 5376.0)",216.19
"(6332.0, 6080.0)","(6449.0, 5896.0)",218.048
"(2663.0, 1766.0)","(2595.0, 1555.0)",221.687
"(5520.0, 5566.0)","(5482.0, 5339.0)",230.159
"(4568.0, 5278.0)","(4746.0, 5428.0)",232.775
"(7552.0, 7369.0)","(7351.0, 7498.0)",238.835
"(7351.0, 7498.0)","(7552.0, 7369.0)",238.835
"(5883.0, 6083.0)","(6110.0, 6008.0)",239.069
"(3233.0, 2696.0)","(3386.0, 2886.0)",243.945
"(3386.0, 2886.0)","(3233.0, 2696.0)",243.945
"(4044.0, 4060.0)","(4062.0, 3808.0)",252.642
"(2717.0, 2900.0)","(2633.0, 2657.0)",257.109
"(6531.0, 6262.0)","(6332.0, 6080.0)",269.676
"(5775.0, 5668.0)","(5520.0, 5566.0)",274.643
"(4220.0, 4736.0)","(4075.0, 4481.0)",293.343
"(6817.0, 6137.0)","(7001.0, 6374.0)",300.042
"(1538.0, 800.0)","(1306.0, 600.0)",306.307
"(4200.0, 5079.0)","(4220.0, 4736.0)",343.583
"(1667.0, 1130.0)","(1538.0, 800.0)",354.318
"(3992.0, 5367.0)","(4200.0, 5079.0)",355.258
"(3285.0, 3544.0)","(3641.0, 3405.0)",382.174
"(7815.0, 6788.0)","(7552.0, 7369.0)",637.754
