og_coord,closest_coord,dist
"(1532, 1238)","(1532.0, 1238.0)",0.0
"(2926, 2043)","(2926.0, 2043.0)",0.0
"(1808, 875)","(1808.0, 875.0)",0.0
"(3190, 3248)","(3190.0, 3248.0)",0.0
"(3009, 3799)","(3009.0, 3799.0)",0.0
"(2865, 1963)","(2865.0, 1963.0)",0.0
"(1310, 3361)","(1310.0, 3361.0)",0.0
"(850, 1129)","(850.0, 1129.0)",0.0
"(3410, 3713)","(3410.0, 3713.0)",0.0
"(2860, 1027)","(2860.0, 1027.0)",0.0
"(3312, 2035)","(3312.0, 2035.0)",0.0
"(965, 138)","(965.0, 138.0)",0.0
"(71, 1837)","(71.0, 1837.0)",0.0
"(1884, 2645)","(1884.0, 2645.0)",0.0
"(1612, 1496)","(1612.0, 1496.0)",0.0
"(893, 737)","(893.0, 737.0)",0.0
"(2718, 3088)","(2718.0, 3088.0)",0.0
"(3155, 1757)","(3155.0, 1757.0)",0.0
"(885, 1326)","(885.0, 1326.0)",0.0
"(2892, 214)","(2892.0, 214.0)",0.0
"(1684, 3010)","(1684.0, 3010.0)",0.0
"(1912, 971)","(1912.0, 971.0)",0.0
"(2142, 2856)","(2142.0, 2856.0)",0.0
"(1475, 806)","(1475.0, 806.0)",0.0
"(1023, 3534)","(1023.0, 3534.0)",0.0
"(3444, 1865)","(3444.0, 1865.0)",0.0
"(1639, 2177)","(1639.0, 2177.0)",0.0
"(668, 1820)","(668.0, 1820.0)",0.0
"(2998, 2914)","(2998.0, 2914.0)",0.0
"(2893, 3668)","(2893.0, 3668.0)",0.0
"(429, 338)","(429.0, 338.0)",0.0
"(2788, 367)","(2788.0, 367.0)",0.0
"(2170, 377)","(2170.0, 377.0)",0.0
"(2503, 2224)","(2503.0, 2224.0)",0.0
"(57, 2190)","(57.0, 2190.0)",0.0
"(2383, 953)","(2383.0, 953.0)",0.0
"(2944, 915)","(2944.0, 915.0)",0.0
"(3491, 489)","(3491.0, 489.0)",0.0
"(2446, 2093)","(2446.0, 2093.0)",0.0
"(1911, 348)","(1911.0, 348.0)",0.0
"(1003, 207)","(1003.0, 207.0)",0.0
"(1978, 3195)","(1978.0, 3195.0)",0.0
"(624, 3369)","(624.0, 3369.0)",0.0
"(3424, 3509)","(3424.0, 3509.0)",0.0
"(1558, 348)","(1558.0, 348.0)",0.0
"(1538, 860)","(1538.0, 860.0)",0.0
"(3136, 2953)","(3136.0, 2953.0)",0.0
"(96, 2393)","(96.0, 2393.0)",0.0
