radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.0975609756097561,0.15055367048475346,0.648014593703553,82
160,0.1951219512195122,0.3177951625621148,0.6139865366307284,82
220,0.2682926829268293,0.4822130113235885,0.5563779421679516,82
280,0.4146341463414634,0.6034683327058188,0.6870851772492111,82
340,0.4878048780487805,0.6760948923345562,0.7215035693649302,82
400,0.6097560975609756,0.7236619449037374,0.8425979863319831,82
460,0.6829268292682927,0.7637495474555059,0.8941764110283525,82
520,0.7560975609756098,0.8001443593675728,0.944951435479996,82
580,0.7804878048780488,0.831974958963441,0.9381145387482093,82
640,0.8048780487804879,0.8569133739725698,0.9392758629138309,82
700,0.8292682926829268,0.874535816678352,0.9482382274892301,82
