radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.13414634146341464,0.13503776080191746,0.9933987402248886,82
160,0.1951219512195122,0.2830198965197097,0.6894283886713377,82
220,0.3048780487804878,0.4152735739584688,0.7341619305903111,82
280,0.34146341463414637,0.5108576563291823,0.6684120525622834,82
340,0.5,0.5864106186632141,0.8526448602513433,82
400,0.5121951219512195,0.6431291839905144,0.7964109462007775,82
460,0.5365853658536586,0.6922768427546325,0.7751022895963652,82
520,0.5975609756097561,0.7380177279588863,0.8096837690639392,82
580,0.6219512195121951,0.7862767351019389,0.7910080404853397,82
640,0.6707317073170732,0.830242177898075,0.8078747685586938,82
700,0.7682926829268293,0.8675777447835826,0.8855606169548298,82
