radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.14634146341463414,0.1363069874386123,1.0736167394246094,82
160,0.21951219512195122,0.2918022749453931,0.7522634810267671,82
220,0.34146341463414637,0.45575532872218666,0.7492252818886758,82
280,0.5,0.591660444933683,0.8450793090554551,82
340,0.524390243902439,0.6843719509459343,0.7662357336206289,82
400,0.573170731707317,0.7414109932422089,0.773080972539707,82
460,0.6097560975609756,0.7787005906356078,0.783043065452496,82
520,0.6951219512195121,0.8106743366109512,0.8574613995127693,82
580,0.7560975609756098,0.845320515908649,0.8944507399809977,82
640,0.8048780487804879,0.880700828684522,0.9139063147955833,82
700,0.8414634146341463,0.9111925237478603,0.9234748888995395,82
