og_coord,closest_coord,dist
"(5880, 5597)","(5863.0, 5574.0)",28.601
"(5863, 5574)","(5880.0, 5597.0)",28.601
"(3660, 3247)","(3701.0, 3222.0)",48.021
"(3701, 3222)","(3660.0, 3247.0)",48.021
"(6120, 5728)","(6057.0, 5746.0)",65.521
"(6057, 5746)","(6120.0, 5728.0)",65.521
"(4159, 5343)","(4098.0, 5288.0)",82.134
"(4098, 5288)","(4159.0, 5343.0)",82.134
"(3548, 3613)","(3551.0, 3700.0)",87.052
"(3551, 3700)","(3548.0, 3613.0)",87.052
"(6087, 5647)","(6120.0, 5728.0)",87.464
"(7929, 6928)","(7924.0, 7019.0)",91.137
"(7924, 7019)","(7929.0, 6928.0)",91.137
"(4195, 4658)","(4144.0, 4579.0)",94.032
"(4144, 4579)","(4195.0, 4658.0)",94.032
"(7020, 6994)","(7116.0, 7014.0)",98.061
"(7116, 7014)","(7020.0, 6994.0)",98.061
"(4009, 5332)","(4098.0, 5288.0)",99.282
"(1983, 1513)","(2086.0, 1492.0)",105.119
"(2086, 1492)","(1983.0, 1513.0)",105.119
"(7237, 7298)","(7219.0, 7192.0)",107.517
"(7219, 7192)","(7237.0, 7298.0)",107.517
"(6720, 6368)","(6635.0, 6436.0)",108.853
"(6635, 6436)","(6720.0, 6368.0)",108.853
"(7217, 6970)","(7116.0, 7014.0)",110.168
"(4201, 3993)","(4141.0, 3897.0)",113.208
"(4141, 3897)","(4201.0, 3993.0)",113.208
"(6174, 5828)","(6120.0, 5728.0)",113.649
"(4361, 4296)","(4271.0, 4226.0)",114.018
"(4271, 4226)","(4361.0, 4296.0)",114.018
"(5951, 6320)","(5929.0, 6208.0)",114.14
"(5929, 6208)","(5951.0, 6320.0)",114.14
"(4301, 4111)","(4271.0, 4226.0)",118.849
"(7305, 6476)","(7432.0, 6470.0)",127.142
"(7432, 6470)","(7305.0, 6476.0)",127.142
"(3979, 3501)","(3918.0, 3624.0)",137.295
"(3918, 3624)","(3979.0, 3501.0)",137.295
"(3743, 3359)","(3660.0, 3247.0)",139.402
"(7793, 7070)","(7924.0, 7019.0)",140.577
"(2149, 1361)","(2086.0, 1492.0)",145.362
"(5684, 5775)","(5552.0, 5712.0)",146.263
"(5552, 5712)","(5684.0, 5775.0)",146.263
"(6944, 6868)","(7020.0, 6994.0)",147.146
"(4829, 5544)","(4911.0, 5419.0)",149.496
"(4911, 5419)","(4829.0, 5544.0)",149.496
"(2302, 1369)","(2149.0, 1361.0)",153.209
"(5467, 4860)","(5608.0, 4927.0)",156.109
"(5608, 4927)","(5467.0, 4860.0)",156.109
"(7675, 7173)","(7793.0, 7070.0)",156.63
"(1996, 1316)","(2149.0, 1361.0)",159.48
"(6050, 6454)","(5951.0, 6320.0)",166.604
"(2706, 2596)","(2801.0, 2735.0)",168.363
"(2801, 2735)","(2706.0, 2596.0)",168.363
"(3408, 3808)","(3551.0, 3700.0)",179.201
"(2934, 2338)","(2954.0, 2521.0)",184.09
"(2954, 2521)","(2934.0, 2338.0)",184.09
"(6425, 6381)","(6499.0, 6199.0)",196.469
"(6499, 6199)","(6425.0, 6381.0)",196.469
"(2735, 2315)","(2934.0, 2338.0)",200.325
"(1809, 1396)","(1996.0, 1316.0)",203.394
"(2428, 1532)","(2302.0, 1369.0)",206.022
"(3927, 3260)","(3743.0, 3359.0)",208.943
"(8086, 7157)","(7924.0, 7019.0)",212.81
"(3060, 2156)","(2934.0, 2338.0)",221.359
"(6322, 5632)","(6120.0, 5728.0)",223.652
"(3855, 3852)","(3918.0, 3624.0)",236.544
"(1778, 1157)","(1809.0, 1396.0)",241.002
"(3309, 3566)","(3548.0, 3613.0)",243.578
"(4725, 4987)","(4806.0, 4757.0)",243.846
"(4806, 4757)","(4725.0, 4987.0)",243.846
"(4445, 4660)","(4195.0, 4658.0)",250.008
"(4217, 4909)","(4195.0, 4658.0)",251.962
"(6716, 6025)","(6499.0, 6199.0)",278.146
"(6886, 6595)","(6944.0, 6868.0)",279.093
"(1592, 945)","(1778.0, 1157.0)",282.028
"(4503, 5222)","(4725.0, 4987.0)",323.279
"(3377, 2262)","(3060.0, 2156.0)",334.253
"(5257, 5465)","(4911.0, 5419.0)",349.044
"(2987, 3037)","(2801.0, 2735.0)",354.683
"(1794, 552)","(1592.0, 945.0)",441.874
"(3617, 4271)","(3855.0, 3852.0)",481.877
"(6332, 6919)","(6050.0, 6454.0)",543.828
