og_coord,closest_coord,dist
"(5650.0, 4889.0)","(5649.0, 4880.0)",9.055
"(5649.0, 4880.0)","(5650.0, 4889.0)",9.055
"(3843.0, 4469.0)","(3841.0, 4455.0)",14.142
"(3841.0, 4455.0)","(3843.0, 4469.0)",14.142
"(6222.0, 6791.0)","(6199.0, 6795.0)",23.345
"(6199.0, 6795.0)","(6222.0, 6791.0)",23.345
"(5194.0, 5552.0)","(5156.0, 5546.0)",38.471
"(5156.0, 5546.0)","(5194.0, 5552.0)",38.471
"(4971.0, 4755.0)","(4981.0, 4707.0)",49.031
"(4981.0, 4707.0)","(4971.0, 4755.0)",49.031
"(5618.0, 4941.0)","(5650.0, 4889.0)",61.057
"(6742.0, 6508.0)","(6683.0, 6538.0)",66.189
"(6683.0, 6538.0)","(6742.0, 6508.0)",66.189
"(2787.0, 1819.0)","(2755.0, 1888.0)",76.059
"(2755.0, 1888.0)","(2787.0, 1819.0)",76.059
"(5473.0, 4817.0)","(5520.0, 4879.0)",77.801
"(5520.0, 4879.0)","(5473.0, 4817.0)",77.801
"(7271.0, 7233.0)","(7204.0, 7286.0)",85.428
"(7204.0, 7286.0)","(7271.0, 7233.0)",85.428
"(7398.0, 6840.0)","(7420.0, 6751.0)",91.679
"(7420.0, 6751.0)","(7398.0, 6840.0)",91.679
"(2550.0, 1823.0)","(2637.0, 1863.0)",95.755
"(2637.0, 1863.0)","(2550.0, 1823.0)",95.755
"(7414.0, 6655.0)","(7420.0, 6751.0)",96.187
"(4496.0, 4740.0)","(4409.0, 4689.0)",100.846
"(4409.0, 4689.0)","(4496.0, 4740.0)",100.846
"(1985.0, 1535.0)","(2005.0, 1428.0)",108.853
"(2005.0, 1428.0)","(1985.0, 1535.0)",108.853
"(6192.0, 6683.0)","(6222.0, 6791.0)",112.089
"(2680.0, 1972.0)","(2755.0, 1888.0)",112.61
"(2492.0, 1474.0)","(2460.0, 1585.0)",115.521
"(2460.0, 1585.0)","(2492.0, 1474.0)",115.521
"(4017.0, 3375.0)","(3911.0, 3421.0)",115.551
"(3911.0, 3421.0)","(4017.0, 3375.0)",115.551
"(6870.0, 6524.0)","(6742.0, 6508.0)",128.996
"(2739.0, 2813.0)","(2703.0, 2942.0)",133.929
"(2703.0, 2942.0)","(2739.0, 2813.0)",133.929
"(2834.0, 2000.0)","(2755.0, 1888.0)",137.058
"(5531.0, 5684.0)","(5561.0, 5541.0)",146.113
"(5561.0, 5541.0)","(5531.0, 5684.0)",146.113
"(4283.0, 3790.0)","(4158.0, 3690.0)",160.078
"(4158.0, 3690.0)","(4283.0, 3790.0)",160.078
"(2872.0, 2299.0)","(2953.0, 2157.0)",163.478
"(2953.0, 2157.0)","(2872.0, 2299.0)",163.478
"(5693.0, 5657.0)","(5531.0, 5684.0)",164.235
"(2705.0, 2253.0)","(2872.0, 2299.0)",173.22
"(4025.0, 3805.0)","(4158.0, 3690.0)",175.824
"(2340.0, 1364.0)","(2492.0, 1474.0)",187.627
"(2643.0, 2647.0)","(2739.0, 2813.0)",191.76
"(1556.0, 1168.0)","(1587.0, 1358.0)",192.512
"(1587.0, 1358.0)","(1556.0, 1168.0)",192.512
"(7368.0, 7403.0)","(7271.0, 7233.0)",195.727
"(6421.0, 6781.0)","(6222.0, 6791.0)",199.251
"(3410.0, 2116.0)","(3326.0, 2301.0)",203.177
"(3326.0, 2301.0)","(3410.0, 2116.0)",203.177
"(5967.0, 5567.0)","(6160.0, 5651.0)",210.488
"(6160.0, 5651.0)","(5967.0, 5567.0)",210.488
"(6679.0, 6757.0)","(6683.0, 6538.0)",219.037
"(2712.0, 1541.0)","(2492.0, 1474.0)",229.976
"(6055.0, 6107.0)","(5812.0, 6087.0)",243.822
"(5812.0, 6087.0)","(6055.0, 6107.0)",243.822
"(6018.0, 5861.0)","(6055.0, 6107.0)",248.767
"(6446.0, 6289.0)","(6306.0, 6080.0)",251.557
"(6306.0, 6080.0)","(6446.0, 6289.0)",251.557
"(1659.0, 931.0)","(1556.0, 1168.0)",258.414
"(2927.0, 3081.0)","(2703.0, 2942.0)",263.623
"(1613.0, 669.0)","(1659.0, 931.0)",266.008
"(2322.0, 1096.0)","(2340.0, 1364.0)",268.604
"(7537.0, 7615.0)","(7368.0, 7403.0)",271.118
"(3102.0, 3371.0)","(3266.0, 3605.0)",285.748
"(3266.0, 3605.0)","(3102.0, 3371.0)",285.748
"(6005.0, 6395.0)","(6055.0, 6107.0)",292.308
"(3615.0, 3392.0)","(3911.0, 3421.0)",297.417
"(6581.0, 7042.0)","(6679.0, 6757.0)",301.378
"(3461.0, 3123.0)","(3615.0, 3392.0)",309.963
"(4846.0, 5441.0)","(5156.0, 5546.0)",327.3
"(3063.0, 2680.0)","(2739.0, 2813.0)",350.236
"(4192.0, 4152.0)","(4283.0, 3790.0)",373.263
"(5171.0, 5145.0)","(5156.0, 5546.0)",401.28
"(7904.0, 7142.0)","(7398.0, 6840.0)",589.271
"(4096.0, 5330.0)","(4496.0, 4740.0)",712.811
