og_coord,closest_coord,dist
"(685, 1733)","(682.0, 1745.0)",12.369
"(682, 1745)","(685.0, 1733.0)",12.369
"(2267, 3125)","(2264.0, 3141.0)",16.279
"(2264, 3141)","(2267.0, 3125.0)",16.279
"(2243, 2889)","(2229.0, 2898.0)",16.643
"(2229, 2898)","(2243.0, 2889.0)",16.643
"(1725, 471)","(1742.0, 471.0)",17.0
"(413, 3007)","(398.0, 2999.0)",17.0
"(398, 2999)","(413.0, 3007.0)",17.0
"(1742, 471)","(1725.0, 471.0)",17.0
"(962, 1876)","(947.0, 1886.0)",18.028
"(947, 1886)","(962.0, 1876.0)",18.028
"(2682, 451)","(2696.0, 436.0)",20.518
"(2696, 436)","(2682.0, 451.0)",20.518
"(1635, 902)","(1642.0, 922.0)",21.19
"(1642, 922)","(1635.0, 902.0)",21.19
"(1830, 721)","(1833.0, 742.0)",21.213
"(1833, 742)","(1830.0, 721.0)",21.213
"(1155, 1299)","(1176.0, 1291.0)",22.472
"(1176, 1291)","(1155.0, 1299.0)",22.472
"(3424, 1371)","(3433.0, 1349.0)",23.77
"(3433, 1349)","(3424.0, 1371.0)",23.77
"(1762, 2692)","(1745.0, 2675.0)",24.042
"(1264, 2556)","(1281.0, 2573.0)",24.042
"(1745, 2675)","(1762.0, 2692.0)",24.042
"(1281, 2573)","(1264.0, 2556.0)",24.042
"(3101, 2404)","(3081.0, 2419.0)",25.0
"(3081, 2419)","(3101.0, 2404.0)",25.0
"(3293, 1627)","(3315.0, 1639.0)",25.06
"(1135, 1098)","(1113.0, 1086.0)",25.06
"(3315, 1639)","(3293.0, 1627.0)",25.06
"(1113, 1086)","(1135.0, 1098.0)",25.06
"(3171, 771)","(3148.0, 782.0)",25.495
"(3148, 782)","(3171.0, 771.0)",25.495
"(1270, 2312)","(1246.0, 2324.0)",26.833
"(1246, 2324)","(1270.0, 2312.0)",26.833
"(3450, 1185)","(3430.0, 1203.0)",26.907
"(3430, 1203)","(3450.0, 1185.0)",26.907
"(1669, 924)","(1642.0, 922.0)",27.074
"(3485, 3768)","(3463.0, 3784.0)",27.203
"(3463, 3784)","(3485.0, 3768.0)",27.203
"(1305, 2559)","(1281.0, 2573.0)",27.785
"(3767, 467)","(3739.0, 470.0)",28.16
"(3739, 470)","(3767.0, 467.0)",28.16
"(3723, 446)","(3739.0, 470.0)",28.844
"(3667, 3635)","(3637.0, 3633.0)",30.067
"(3637, 3633)","(3667.0, 3635.0)",30.067
"(1282, 1230)","(1258.0, 1249.0)",30.61
"(1258, 1249)","(1282.0, 1230.0)",30.61
"(2936, 1197)","(2950.0, 1225.0)",31.305
"(2950, 1225)","(2936.0, 1197.0)",31.305
"(3609, 3747)","(3638.0, 3734.0)",31.78
"(3638, 3734)","(3609.0, 3747.0)",31.78
"(1427, 494)","(1402.0, 515.0)",32.65
"(1402, 515)","(1427.0, 494.0)",32.65
"(3122, 2083)","(3092.0, 2068.0)",33.541
"(3092, 2068)","(3122.0, 2083.0)",33.541
"(1639, 2930)","(1668.0, 2913.0)",33.615
"(1668, 2913)","(1639.0, 2930.0)",33.615
"(1419, 1025)","(1448.0, 1005.0)",35.228
"(1448, 1005)","(1419.0, 1025.0)",35.228
"(2353, 3649)","(2378.0, 3674.0)",35.355
"(2378, 3674)","(2353.0, 3649.0)",35.355
"(102, 150)","(125.0, 177.0)",35.468
"(125, 177)","(102.0, 150.0)",35.468
"(676, 987)","(682.0, 1022.0)",35.511
"(682, 1022)","(676.0, 987.0)",35.511
"(434, 2978)","(413.0, 3007.0)",35.805
"(509, 3370)","(481.0, 3394.0)",36.878
"(481, 3394)","(509.0, 3370.0)",36.878
"(1833, 779)","(1833.0, 742.0)",37.0
"(1816, 812)","(1833.0, 779.0)",37.121
"(3106, 560)","(3141.0, 546.0)",37.696
"(3141, 546)","(3106.0, 560.0)",37.696
"(2175, 2997)","(2146.0, 2972.0)",38.288
"(2146, 2972)","(2175.0, 2997.0)",38.288
"(2812, 888)","(2791.0, 922.0)",39.962
"(2791, 922)","(2812.0, 888.0)",39.962
"(715, 2066)","(755.0, 2069.0)",40.112
"(755, 2069)","(715.0, 2066.0)",40.112
"(1763, 2638)","(1745.0, 2675.0)",41.146
"(3731, 2578)","(3766.0, 2554.0)",42.438
"(3766, 2554)","(3731.0, 2578.0)",42.438
"(2909, 1238)","(2950.0, 1225.0)",43.012
"(1793, 849)","(1816.0, 812.0)",43.566
"(3123, 2036)","(3092.0, 2068.0)",44.553
"(2140, 443)","(2107.0, 474.0)",45.277
"(2107, 474)","(2140.0, 443.0)",45.277
"(435, 3401)","(481.0, 3394.0)",46.53
"(3334, 44)","(3293.0, 22.0)",46.53
"(3293, 22)","(3334.0, 44.0)",46.53
"(1900, 3592)","(1946.0, 3584.0)",46.69
"(1946, 3584)","(1900.0, 3592.0)",46.69
"(3297, 2747)","(3267.0, 2710.0)",47.634
"(3267, 2710)","(3297.0, 2747.0)",47.634
"(1146, 1651)","(1136.0, 1698.0)",48.052
"(1136, 1698)","(1146.0, 1651.0)",48.052
"(1886, 1634)","(1919.0, 1599.0)",48.104
"(1919, 1599)","(1886.0, 1634.0)",48.104
"(3024, 1526)","(3065.0, 1554.0)",49.649
"(3065, 1554)","(3024.0, 1526.0)",49.649
"(3447, 3736)","(3485.0, 3768.0)",49.679
"(1424, 1425)","(1385.0, 1456.0)",49.82
"(1385, 1456)","(1424.0, 1425.0)",49.82
"(1974, 859)","(2004.0, 819.0)",50.0
"(2004, 819)","(1974.0, 859.0)",50.0
"(3284, 2910)","(3234.0, 2914.0)",50.16
"(3234, 2914)","(3284.0, 2910.0)",50.16
"(1312, 2613)","(1281.0, 2573.0)",50.606
"(2436, 3047)","(2416.0, 3094.0)",51.078
"(2416, 3094)","(2436.0, 3047.0)",51.078
"(3441, 3629)","(3391.0, 3642.0)",51.662
"(3391, 3642)","(3441.0, 3629.0)",51.662
"(727, 624)","(679.0, 604.0)",52.0
"(679, 604)","(727.0, 624.0)",52.0
"(3216, 2697)","(3267.0, 2710.0)",52.631
"(1591, 937)","(1642.0, 922.0)",53.16
"(1095, 1138)","(1113.0, 1086.0)",55.027
