og_coord,closest_coord,dist
"(8583.0, 4321.0)","(8581.0, 4327.0)",6.325
"(8581.0, 4327.0)","(8583.0, 4321.0)",6.325
"(2663.0, 1583.0)","(2658.0, 1579.0)",6.403
"(2658.0, 1579.0)","(2663.0, 1583.0)",6.403
"(9070.0, 3177.0)","(9076.0, 3181.0)",7.211
"(9076.0, 3181.0)","(9070.0, 3177.0)",7.211
"(8168.0, 2274.0)","(8171.0, 2267.0)",7.616
"(8171.0, 2267.0)","(8168.0, 2274.0)",7.616
"(9229.0, 5106.0)","(9227.0, 5114.0)",8.246
"(9227.0, 5114.0)","(9229.0, 5106.0)",8.246
"(10129.0, 6597.0)","(10135.0, 6590.0)",9.22
"(10135.0, 6590.0)","(10129.0, 6597.0)",9.22
"(7173.0, 3965.0)","(7171.0, 3955.0)",10.198
"(7171.0, 3955.0)","(7173.0, 3965.0)",10.198
"(2732.0, 1458.0)","(2722.0, 1454.0)",10.77
"(2722.0, 1454.0)","(2732.0, 1458.0)",10.77
"(8040.0, 4530.0)","(8036.0, 4541.0)",11.705
"(8036.0, 4541.0)","(8040.0, 4530.0)",11.705
"(8467.0, 2970.0)","(8455.0, 2970.0)",12.0
"(8455.0, 2970.0)","(8467.0, 2970.0)",12.0
"(6730.0, 3914.0)","(6731.0, 3902.0)",12.042
"(6731.0, 3902.0)","(6730.0, 3914.0)",12.042
"(7992.0, 3669.0)","(8004.0, 3671.0)",12.166
"(8004.0, 3671.0)","(7992.0, 3669.0)",12.166
"(8656.0, 4600.0)","(8666.0, 4591.0)",13.454
"(8666.0, 4591.0)","(8656.0, 4600.0)",13.454
"(7899.0, 4064.0)","(7899.0, 4050.0)",14.0
"(7899.0, 4050.0)","(7899.0, 4064.0)",14.0
"(8149.0, 3454.0)","(8142.0, 3439.0)",16.553
"(8142.0, 3439.0)","(8149.0, 3454.0)",16.553
"(8567.0, 4336.0)","(8581.0, 4327.0)",16.643
"(9197.0, 4379.0)","(9196.0, 4396.0)",17.029
"(9196.0, 4396.0)","(9197.0, 4379.0)",17.029
"(8769.0, 5219.0)","(8755.0, 5229.0)",17.205
"(10168.0, 6281.0)","(10158.0, 6267.0)",17.205
"(8755.0, 5229.0)","(8769.0, 5219.0)",17.205
"(10158.0, 6267.0)","(10168.0, 6281.0)",17.205
"(3141.0, 647.0)","(3132.0, 662.0)",17.493
"(3132.0, 662.0)","(3141.0, 647.0)",17.493
"(1152.0, 1128.0)","(1160.0, 1112.0)",17.889
"(1160.0, 1112.0)","(1152.0, 1128.0)",17.889
"(8891.0, 4301.0)","(8873.0, 4293.0)",19.698
"(8873.0, 4293.0)","(8891.0, 4301.0)",19.698
"(10142.0, 6711.0)","(10136.0, 6692.0)",19.925
"(10136.0, 6692.0)","(10142.0, 6711.0)",19.925
"(7055.0, 3602.0)","(7035.0, 3606.0)",20.396
"(7035.0, 3606.0)","(7055.0, 3602.0)",20.396
"(9980.0, 6195.0)","(9994.0, 6180.0)",20.518
"(9994.0, 6180.0)","(9980.0, 6195.0)",20.518
"(1470.0, 1062.0)","(1488.0, 1072.0)",20.591
"(1488.0, 1072.0)","(1470.0, 1062.0)",20.591
"(2794.0, 1257.0)","(2774.0, 1251.0)",20.881
"(2774.0, 1251.0)","(2794.0, 1257.0)",20.881
"(6051.0, 3713.0)","(6040.0, 3694.0)",21.954
"(6040.0, 3694.0)","(6051.0, 3713.0)",21.954
"(8415.0, 2163.0)","(8408.0, 2184.0)",22.136
"(8408.0, 2184.0)","(8415.0, 2163.0)",22.136
"(1372.0, 1063.0)","(1359.0, 1045.0)",22.204
"(1359.0, 1045.0)","(1372.0, 1063.0)",22.204
"(2861.0, 1279.0)","(2839.0, 1284.0)",22.561
"(2839.0, 1284.0)","(2861.0, 1279.0)",22.561
"(10498.0, 5465.0)","(10475.0, 5462.0)",23.195
"(10475.0, 5462.0)","(10498.0, 5465.0)",23.195
"(9151.0, 4482.0)","(9155.0, 4505.0)",23.345
"(9155.0, 4505.0)","(9151.0, 4482.0)",23.345
"(8002.0, 2570.0)","(7996.0, 2547.0)",23.77
"(7996.0, 2547.0)","(8002.0, 2570.0)",23.77
"(7405.0, 4052.0)","(7385.0, 4039.0)",23.854
"(7385.0, 4039.0)","(7405.0, 4052.0)",23.854
"(7686.0, 4315.0)","(7702.0, 4334.0)",24.839
"(7702.0, 4334.0)","(7686.0, 4315.0)",24.839
"(7409.0, 3081.0)","(7417.0, 3105.0)",25.298
"(7417.0, 3105.0)","(7409.0, 3081.0)",25.298
"(6073.0, 3700.0)","(6051.0, 3713.0)",25.554
"(10073.0, 5138.0)","(10058.0, 5159.0)",25.807
"(10058.0, 5159.0)","(10073.0, 5138.0)",25.807
"(2490.0, 2114.0)","(2515.0, 2107.0)",25.962
"(2515.0, 2107.0)","(2490.0, 2114.0)",25.962
"(1450.0, 1362.0)","(1440.0, 1386.0)",26.0
"(1440.0, 1386.0)","(1450.0, 1362.0)",26.0
"(9352.0, 4679.0)","(9378.0, 4680.0)",26.019
"(9378.0, 4680.0)","(9352.0, 4679.0)",26.019
"(9609.0, 5335.0)","(9630.0, 5319.0)",26.401
"(9630.0, 5319.0)","(9609.0, 5335.0)",26.401
"(1691.0, 598.0)","(1717.0, 593.0)",26.476
"(1717.0, 593.0)","(1691.0, 598.0)",26.476
"(2962.0, 1746.0)","(2974.0, 1770.0)",26.833
"(2974.0, 1770.0)","(2962.0, 1746.0)",26.833
"(691.0, 1272.0)","(684.0, 1246.0)",26.926
"(684.0, 1246.0)","(691.0, 1272.0)",26.926
"(2603.0, 809.0)","(2588.0, 786.0)",27.459
"(2588.0, 786.0)","(2603.0, 809.0)",27.459
"(10432.0, 5941.0)","(10451.0, 5961.0)",27.586
"(10451.0, 5961.0)","(10432.0, 5941.0)",27.586
"(9363.0, 2885.0)","(9386.0, 2869.0)",28.018
"(9386.0, 2869.0)","(9363.0, 2885.0)",28.018
"(9206.0, 3533.0)","(9234.0, 3536.0)",28.16
"(2168.0, 1094.0)","(2141.0, 1102.0)",28.16
"(9234.0, 3536.0)","(9206.0, 3533.0)",28.16
"(2141.0, 1102.0)","(2168.0, 1094.0)",28.16
"(8124.0, 2560.0)","(8141.0, 2537.0)",28.601
"(8141.0, 2537.0)","(8124.0, 2560.0)",28.601
"(7359.0, 4026.0)","(7385.0, 4039.0)",29.069
"(7009.0, 3578.0)","(6989.0, 3600.0)",29.732
"(6989.0, 3600.0)","(7009.0, 3578.0)",29.732
"(10112.0, 6711.0)","(10142.0, 6711.0)",30.0
"(6199.0, 3534.0)","(6171.0, 3523.0)",30.083
"(6171.0, 3523.0)","(6199.0, 3534.0)",30.083
"(8766.0, 5189.0)","(8769.0, 5219.0)",30.15
"(8044.0, 3398.0)","(8053.0, 3369.0)",30.364
"(8053.0, 3369.0)","(8044.0, 3398.0)",30.364
"(3427.0, 550.0)","(3397.0, 555.0)",30.414
"(3037.0, 825.0)","(3051.0, 798.0)",30.414
"(3051.0, 798.0)","(3037.0, 825.0)",30.414
"(3397.0, 555.0)","(3427.0, 550.0)",30.414
"(8641.0, 2462.0)","(8653.0, 2434.0)",30.463
"(8653.0, 2434.0)","(8641.0, 2462.0)",30.463
"(9171.0, 4531.0)","(9155.0, 4505.0)",30.529
"(2206.0, 1145.0)","(2177.0, 1155.0)",30.676
"(2177.0, 1155.0)","(2206.0, 1145.0)",30.676
"(7299.0, 3866.0)","(7306.0, 3896.0)",30.806
"(7306.0, 3896.0)","(7299.0, 3866.0)",30.806
"(8275.0, 4216.0)","(8305.0, 4207.0)",31.321
"(8305.0, 4207.0)","(8275.0, 4216.0)",31.321
