og_coord,closest_coord,dist
"(2302, 2544)","(2334.0, 2541.0)",32.14
"(2334, 2541)","(2302.0, 2544.0)",32.14
"(6486, 5860)","(6500.0, 5902.0)",44.272
"(6500, 5902)","(6486.0, 5860.0)",44.272
"(4637, 4585)","(4596.0, 4552.0)",52.631
"(4596, 4552)","(4637.0, 4585.0)",52.631
"(5559, 5142)","(5627.0, 5138.0)",68.118
"(5627, 5138)","(5559.0, 5142.0)",68.118
"(2513, 1540)","(2584.0, 1563.0)",74.632
"(2584, 1563)","(2513.0, 1540.0)",74.632
"(3560, 3097)","(3533.0, 3027.0)",75.027
"(3533, 3027)","(3560.0, 3097.0)",75.027
"(3944, 4354)","(3911.0, 4423.0)",76.485
"(3911, 4423)","(3944.0, 4354.0)",76.485
"(2664, 1570)","(2584.0, 1563.0)",80.306
"(3462, 3477)","(3533.0, 3530.0)",88.6
"(3533, 3530)","(3462.0, 3477.0)",88.6
"(5655, 5780)","(5710.0, 5705.0)",93.005
"(5710, 5705)","(5655.0, 5780.0)",93.005
"(5598, 5706)","(5655.0, 5780.0)",93.408
"(7203, 6609)","(7168.0, 6700.0)",97.499
"(7168, 6700)","(7203.0, 6609.0)",97.499
"(2726, 2646)","(2649.0, 2708.0)",98.858
"(2649, 2708)","(2726.0, 2646.0)",98.858
"(3967, 5091)","(3899.0, 5164.0)",99.765
"(3899, 5164)","(3967.0, 5091.0)",99.765
"(3294, 2116)","(3234.0, 2199.0)",102.416
"(3234, 2199)","(3294.0, 2116.0)",102.416
"(4008, 4464)","(3911.0, 4423.0)",105.309
"(2226, 1503)","(2293.0, 1586.0)",106.668
"(2293, 1586)","(2226.0, 1503.0)",106.668
"(2235, 1394)","(2226.0, 1503.0)",109.371
"(5919, 6158)","(5947.0, 6048.0)",113.508
"(5947, 6048)","(5919.0, 6158.0)",113.508
"(3348, 3441)","(3462.0, 3477.0)",119.549
"(3229, 3469)","(3348.0, 3441.0)",122.25
"(2345, 1327)","(2235.0, 1394.0)",128.798
"(5777, 5585)","(5910.0, 5557.0)",135.915
"(5910, 5557)","(5777.0, 5585.0)",135.915
"(5518, 5275)","(5559.0, 5142.0)",139.176
"(5744, 4831)","(5619.0, 4905.0)",145.262
"(5619, 4905)","(5744.0, 4831.0)",145.262
"(1507, 1304)","(1661.0, 1305.0)",154.003
"(1661, 1305)","(1507.0, 1304.0)",154.003
"(7926, 7023)","(7777.0, 7084.0)",161.003
"(7777, 7084)","(7926.0, 7023.0)",161.003
"(2353, 2379)","(2334.0, 2541.0)",163.11
"(8063, 7122)","(7926.0, 7023.0)",169.027
"(6448, 6068)","(6500.0, 5902.0)",173.954
"(5208, 5086)","(5252.0, 5257.0)",176.57
"(5252, 5257)","(5208.0, 5086.0)",176.57
"(2701, 2884)","(2649.0, 2708.0)",183.521
"(6296, 6280)","(6299.0, 6465.0)",185.024
"(6299, 6465)","(6296.0, 6280.0)",185.024
"(2582, 2276)","(2774.0, 2304.0)",194.031
"(2774, 2304)","(2582.0, 2276.0)",194.031
"(7021, 6538)","(7203.0, 6609.0)",195.359
"(4398, 4520)","(4596.0, 4552.0)",200.569
"(7748, 7500)","(7543.0, 7528.0)",206.903
"(7543, 7528)","(7748.0, 7500.0)",206.903
"(4682, 4358)","(4596.0, 4552.0)",212.207
"(7393, 6501)","(7203.0, 6609.0)",218.55
"(4902, 5645)","(5123.0, 5600.0)",225.535
"(5123, 5600)","(4902.0, 5645.0)",225.535
"(4864, 4623)","(4637.0, 4585.0)",230.159
"(4229, 4360)","(4398.0, 4520.0)",232.725
"(2220, 1825)","(2293.0, 1586.0)",249.9
"(7467, 6747)","(7393.0, 6501.0)",256.889
"(4947, 4882)","(4925.0, 5141.0)",259.933
"(4925, 5141)","(4947.0, 4882.0)",259.933
"(4397, 4161)","(4229.0, 4360.0)",260.432
"(7281, 7488)","(7543.0, 7528.0)",265.036
"(3825, 3774)","(4002.0, 3559.0)",278.485
"(4002, 3559)","(3825.0, 3774.0)",278.485
"(1933, 1497)","(2226.0, 1503.0)",293.061
"(6189, 5831)","(6486.0, 5860.0)",298.412
"(6884, 6810)","(7021.0, 6538.0)",304.554
"(2585, 1951)","(2582.0, 2276.0)",325.014
"(4380, 4863)","(4398.0, 4520.0)",343.472
"(3627, 4150)","(3944.0, 4354.0)",376.968
"(6945, 6119)","(7021.0, 6538.0)",425.837
"(3252, 2672)","(3533.0, 3027.0)",452.754
