radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.2073170731707317,0.14994931294906835,1.3825810141667594,82
160,0.2926829268292683,0.3178877907441151,0.9207114439474161,82
220,0.35365853658536583,0.46475315037475473,0.7609599554090004,82
280,0.3780487804878049,0.5720530436938299,0.6608631571063563,82
340,0.5,0.6614058821514521,0.7559654570557741,82
400,0.573170731707317,0.7175404212776583,0.7987992240029135,82
460,0.6219512195121951,0.7592415047586005,0.8191744202787535,82
520,0.6829268292682927,0.7949945356953796,0.8590333626267487,82
580,0.6829268292682927,0.8306482532316656,0.8221612777867676,82
640,0.7682926829268293,0.859826199481544,0.8935441643789089,82
700,0.8292682926829268,0.8844566120015661,0.9376020049262274,82
