og_coord,closest_coord,dist
"(4871, 5640)","(4842.0, 5630.0)",30.676
"(4842, 5630)","(4871.0, 5640.0)",30.676
"(6566, 5971)","(6595.0, 6010.0)",48.6
"(6595, 6010)","(6566.0, 5971.0)",48.6
"(6560, 6716)","(6537.0, 6673.0)",48.765
"(6537, 6673)","(6560.0, 6716.0)",48.765
"(5402, 5343)","(5378.0, 5287.0)",60.926
"(5378, 5287)","(5402.0, 5343.0)",60.926
"(3914, 3586)","(3978.0, 3591.0)",64.195
"(3978, 3591)","(3914.0, 3586.0)",64.195
"(4038, 3618)","(3978.0, 3591.0)",65.795
"(5453, 5299)","(5402.0, 5343.0)",67.357
"(7906, 6955)","(7903.0, 7034.0)",79.057
"(7903, 7034)","(7906.0, 6955.0)",79.057
"(4681, 4979)","(4763.0, 4999.0)",84.404
"(4763, 4999)","(4681.0, 4979.0)",84.404
"(7041, 6425)","(6965.0, 6470.0)",88.323
"(6965, 6470)","(7041.0, 6425.0)",88.323
"(4813, 5082)","(4763.0, 4999.0)",96.897
"(5419, 5868)","(5408.0, 5767.0)",101.597
"(5408, 5767)","(5419.0, 5868.0)",101.597
"(2016, 1617)","(2119.0, 1606.0)",103.586
"(2119, 1606)","(2016.0, 1617.0)",103.586
"(3311, 2787)","(3249.0, 2699.0)",107.648
"(3249, 2699)","(3311.0, 2787.0)",107.648
"(6748, 6116)","(6776.0, 6009.0)",110.603
"(6776, 6009)","(6748.0, 6116.0)",110.603
"(5872, 5605)","(5921.0, 5499.0)",116.778
"(5921, 5499)","(5872.0, 5605.0)",116.778
"(6926, 6715)","(6929.0, 6597.0)",118.038
"(6929, 6597)","(6926.0, 6715.0)",118.038
"(6852, 6421)","(6965.0, 6470.0)",123.167
"(2567, 2590)","(2542.0, 2713.0)",125.515
"(2542, 2713)","(2567.0, 2590.0)",125.515
"(2556, 1419)","(2681.0, 1472.0)",135.772
"(2681, 1472)","(2556.0, 1419.0)",135.772
"(6429, 6006)","(6566.0, 5971.0)",141.4
"(7039, 6818)","(6926.0, 6715.0)",152.899
"(7739, 7082)","(7903.0, 7034.0)",170.88
"(5192, 5340)","(5254.0, 5507.0)",178.138
"(5254, 5507)","(5192.0, 5340.0)",178.138
"(5954, 5768)","(5872.0, 5605.0)",182.464
"(5021, 5749)","(4871.0, 5640.0)",185.421
"(6162, 6769)","(6256.0, 6609.0)",185.569
"(6256, 6609)","(6162.0, 6769.0)",185.569
"(7219, 6490)","(7041.0, 6425.0)",189.497
"(6470, 6192)","(6429.0, 6006.0)",190.465
"(3705, 2979)","(3766.0, 3163.0)",193.848
"(3766, 3163)","(3705.0, 2979.0)",193.848
"(6041, 5946)","(5954.0, 5768.0)",198.124
"(6231, 6024)","(6429.0, 6006.0)",198.816
"(4351, 4695)","(4139.0, 4672.0)",213.244
"(4139, 4672)","(4351.0, 4695.0)",213.244
"(7308, 6733)","(7506.0, 6830.0)",220.484
"(7506, 6830)","(7308.0, 6733.0)",220.484
"(2322, 1406)","(2556.0, 1419.0)",234.361
"(5049, 5074)","(4813.0, 5082.0)",236.136
"(3924, 4090)","(3922.0, 3852.0)",238.008
"(3922, 3852)","(3924.0, 4090.0)",238.008
"(5106, 4836)","(5049.0, 5074.0)",244.73
"(5442, 5048)","(5378.0, 5287.0)",247.421
"(3190, 3487)","(3285.0, 3719.0)",250.697
"(3285, 3719)","(3190.0, 3487.0)",250.697
"(4238, 3772)","(4038.0, 3618.0)",252.42
"(7782, 7387)","(7543.0, 7475.0)",254.686
"(7543, 7475)","(7782.0, 7387.0)",254.686
"(7518, 7213)","(7739.0, 7082.0)",256.909
"(6230, 6291)","(6470.0, 6192.0)",259.617
"(3702, 3420)","(3766.0, 3163.0)",264.849
"(3328, 2433)","(3249.0, 2699.0)",277.483
"(3880, 4400)","(3924.0, 4090.0)",313.107
"(2867, 2756)","(2542.0, 2713.0)",327.832
"(5780, 4937)","(5442.0, 5048.0)",355.76
"(4342, 5100)","(4681.0, 4979.0)",359.947
"(2480, 1780)","(2681.0, 1472.0)",367.784
"(2144, 1975)","(2119.0, 1606.0)",369.846
"(3095, 2127)","(3328.0, 2433.0)",384.61
"(2905, 3205)","(3190.0, 3487.0)",400.935
"(3907, 5315)","(4342.0, 5100.0)",485.232
"(4833, 4410)","(5106.0, 4836.0)",505.969
"(1543, 1140)","(2016.0, 1617.0)",671.757
