og_coord,closest_coord,dist
"(5360.0, 5046.0)","(5332.0, 5037.0)",29.411
"(5332.0, 5037.0)","(5360.0, 5046.0)",29.411
"(7606.0, 6812.0)","(7642.0, 6820.0)",36.878
"(7642.0, 6820.0)","(7606.0, 6812.0)",36.878
"(2336.0, 2458.0)","(2370.0, 2435.0)",41.049
"(2370.0, 2435.0)","(2336.0, 2458.0)",41.049
"(3438.0, 2307.0)","(3446.0, 2352.0)",45.706
"(3446.0, 2352.0)","(3438.0, 2307.0)",45.706
"(4220.0, 5303.0)","(4264.0, 5287.0)",46.819
"(4264.0, 5287.0)","(4220.0, 5303.0)",46.819
"(1579.0, 811.0)","(1532.0, 823.0)",48.508
"(1532.0, 823.0)","(1579.0, 811.0)",48.508
"(3104.0, 3417.0)","(3128.0, 3374.0)",49.244
"(3128.0, 3374.0)","(3104.0, 3417.0)",49.244
"(1531.0, 884.0)","(1532.0, 823.0)",61.008
"(2104.0, 1082.0)","(2117.0, 1020.0)",63.348
"(2117.0, 1020.0)","(2104.0, 1082.0)",63.348
"(5224.0, 5216.0)","(5283.0, 5184.0)",67.119
"(5283.0, 5184.0)","(5224.0, 5216.0)",67.119
"(3559.0, 3679.0)","(3589.0, 3747.0)",74.324
"(3589.0, 3747.0)","(3559.0, 3679.0)",74.324
"(5379.0, 5220.0)","(5283.0, 5184.0)",102.528
"(1866.0, 1220.0)","(1772.0, 1278.0)",110.454
"(1772.0, 1278.0)","(1866.0, 1220.0)",110.454
"(5162.0, 5308.0)","(5224.0, 5216.0)",110.941
"(1601.0, 974.0)","(1531.0, 884.0)",114.018
"(2370.0, 1162.0)","(2342.0, 1275.0)",116.417
"(2342.0, 1275.0)","(2370.0, 1162.0)",116.417
"(6026.0, 6305.0)","(6126.0, 6369.0)",118.727
"(6126.0, 6369.0)","(6026.0, 6305.0)",118.727
"(2410.0, 2322.0)","(2370.0, 2435.0)",119.871
"(3723.0, 3635.0)","(3684.0, 3521.0)",120.487
"(3684.0, 3521.0)","(3723.0, 3635.0)",120.487
"(1750.0, 1397.0)","(1772.0, 1278.0)",121.017
"(4244.0, 4775.0)","(4124.0, 4759.0)",121.062
"(4124.0, 4759.0)","(4244.0, 4775.0)",121.062
"(2967.0, 2449.0)","(2943.0, 2330.0)",121.396
"(2943.0, 2330.0)","(2967.0, 2449.0)",121.396
"(3523.0, 3557.0)","(3559.0, 3679.0)",127.201
"(3293.0, 2312.0)","(3438.0, 2307.0)",145.086
"(3089.0, 2363.0)","(2967.0, 2449.0)",149.265
"(5184.0, 5010.0)","(5332.0, 5037.0)",150.443
"(6572.0, 6253.0)","(6680.0, 6391.0)",175.237
"(6680.0, 6391.0)","(6572.0, 6253.0)",175.237
"(2593.0, 1401.0)","(2461.0, 1521.0)",178.393
"(2461.0, 1521.0)","(2593.0, 1401.0)",178.393
"(2912.0, 2149.0)","(2943.0, 2330.0)",183.636
"(3063.0, 2615.0)","(2967.0, 2449.0)",191.76
"(3162.0, 3600.0)","(3104.0, 3417.0)",191.971
"(4053.0, 4577.0)","(4124.0, 4759.0)",195.359
"(5533.0, 5346.0)","(5379.0, 5220.0)",198.977
"(2033.0, 1332.0)","(1866.0, 1220.0)",201.08
"(6305.0, 6268.0)","(6126.0, 6369.0)",205.529
"(6397.0, 6084.0)","(6305.0, 6268.0)",205.718
"(5272.0, 5485.0)","(5162.0, 5308.0)",208.396
"(3945.0, 4273.0)","(4005.0, 4065.0)",216.481
"(4005.0, 4065.0)","(3945.0, 4273.0)",216.481
"(3247.0, 2094.0)","(3293.0, 2312.0)",222.8
"(3939.0, 3541.0)","(3723.0, 3635.0)",235.567
"(4804.0, 5122.0)","(4618.0, 4972.0)",238.948
"(4618.0, 4972.0)","(4804.0, 5122.0)",238.948
"(3927.0, 3832.0)","(4005.0, 4065.0)",245.709
"(4291.0, 4514.0)","(4053.0, 4577.0)",246.197
"(7178.0, 6529.0)","(7431.0, 6548.0)",253.712
"(7431.0, 6548.0)","(7178.0, 6529.0)",253.712
"(3958.0, 5266.0)","(4220.0, 5303.0)",264.6
"(2704.0, 2520.0)","(2967.0, 2449.0)",272.415
"(7710.0, 7093.0)","(7642.0, 6820.0)",281.341
"(7302.0, 7420.0)","(7581.0, 7356.0)",286.246
"(7581.0, 7356.0)","(7302.0, 7420.0)",286.246
"(6789.0, 6039.0)","(6601.0, 5816.0)",291.673
"(6601.0, 5816.0)","(6789.0, 6039.0)",291.673
"(7042.0, 6259.0)","(7178.0, 6529.0)",302.318
"(6367.0, 6576.0)","(6305.0, 6268.0)",314.178
"(7262.0, 7101.0)","(7302.0, 7420.0)",321.498
"(3791.0, 3192.0)","(3684.0, 3521.0)",345.962
"(5716.0, 6077.0)","(6026.0, 6305.0)",384.817
"(5019.0, 5779.0)","(5272.0, 5485.0)",387.872
"(6057.0, 5840.0)","(5716.0, 6077.0)",415.271
"(6425.0, 6999.0)","(6367.0, 6576.0)",426.958
"(4791.0, 4448.0)","(4291.0, 4514.0)",504.337
