radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.2073170731707317,0.1694159110819075,1.2237166618340831,82
160,0.2804878048780488,0.34389970021964045,0.8156093323108685,82
220,0.3780487804878049,0.47711198285441325,0.792369074920433,82
280,0.5365853658536586,0.5782967620867889,0.9278719872429954,82
340,0.5853658536585366,0.6510242891906978,0.899145951046185,82
400,0.6097560975609756,0.7018816408944601,0.8687449023227305,82
460,0.6707317073170732,0.7451607805385433,0.9001167598116495,82
520,0.7195121951219512,0.7868203053931863,0.9144555500031228,82
580,0.7560975609756098,0.8288185709580462,0.9122594346572411,82
640,0.7682926829268293,0.8637803339204609,0.8894537798050581,82
700,0.8048780487804879,0.8939003446195674,0.90041138659929,82
