radius,%_gp_captured,%_img_covered,LCPI,total_gp
100.0,0.012345679012345678,0.021845955837791857,0.5651242318721795,81
160.0,0.037037037037037035,0.04385241297093986,0.844583787477801,81
220.0,0.06172839506172839,0.06577951881711652,0.9384136000348183,81
280.0,0.07407407407407407,0.09003008845835185,0.822770202079063,81
340.0,0.08641975308641975,0.11493048080100109,0.7519306669921022,81
400.0,0.09876543209876543,0.1392482257688704,0.7092760539922435,81
460.0,0.13580246913580246,0.15925312105837874,0.8527460449960049,81
520.0,0.14814814814814814,0.177920736158562,0.8326637543592407,81
580.0,0.1728395061728395,0.1931393029484088,0.8948955677809826,81
640.0,0.19753086419753085,0.2072941335669642,0.9529013715852243,81
700.0,0.2222222222222222,0.22164799962807977,1.0025906960365354,81
