og_coord,starfish_coord,dist
"(4305.912, 4331.664)","(4294.0, 4330.0)",12.028
"(2848.704, 2978.352)","(2842.0, 2960.0)",19.538
"(4308.576, 4352.976)","(4294.0, 4330.0)",27.209
"(4187.808, 4779.216)","(4223.0, 4764.0)",38.341
"(4331.664, 4347.648)","(4294.0, 4330.0)",41.594
"(3866.352, 3502.272)","(3915.0, 3486.0)",51.297
"(6238.2, 6623.592)","(6280.0, 6661.0)",56.095
"(2682.648, 1458.096)","(2693.0, 1519.0)",61.778
"(7238.088, 7387.272)","(7276.0, 7437.0)",62.532
"(5185.032, 5280.936)","(5128.0, 5255.0)",62.652
"(3852.144, 3462.312)","(3915.0, 3486.0)",67.171
"(3863.688, 3440.112)","(3915.0, 3486.0)",68.838
"(5172.6, 5310.24)","(5128.0, 5255.0)",70.997
"(3147.072, 3638.136)","(3226.0, 3643.0)",79.078
"(3145.296, 3623.928)","(3226.0, 3643.0)",82.927
"(6198.24, 6628.032)","(6280.0, 6661.0)",88.157
"(3093.792, 3615.936)","(3071.0, 3528.0)",90.842
"(3126.648, 3599.952)","(3071.0, 3528.0)",90.96
"(4755.24, 5380.392)","(4769.0, 5475.0)",95.603
"(5065.152, 5329.776)","(5128.0, 5255.0)",97.68
"(5106.0, 5352.864)","(5128.0, 5255.0)",100.306
"(3922.296, 5215.224)","(3952.0, 5109.0)",110.299
"(1416.36, 1094.016)","(1534.0, 1104.0)",118.063
"(5214.336, 5338.656)","(5128.0, 5255.0)",120.217
"(5067.816, 5359.08)","(5128.0, 5255.0)",120.228
"(5245.416, 5310.24)","(5128.0, 5255.0)",129.761
"(3009.432, 2172.048)","(2981.0, 2300.0)",131.073
"(4677.096, 5065.152)","(4725.0, 4942.0)",132.141
"(5160.168, 4963.92)","(5269.0, 4888.0)",132.696
"(1401.264, 1094.904)","(1534.0, 1104.0)",133.047
"(6551.664, 5976.24)","(6436.0, 6043.0)",133.548
"(6650.232, 6724.824)","(6531.0, 6785.0)",133.557
"(1403.928, 1073.592)","(1534.0, 1104.0)",133.579
"(1408.368, 1056.72)","(1534.0, 1104.0)",134.234
"(3769.56, 3591.96)","(3881.0, 3668.0)",134.911
"(4715.28, 5350.2)","(4769.0, 5475.0)",135.871
"(3885.888, 3348.648)","(3915.0, 3486.0)",140.403
"(4335.216, 4193.136)","(4294.0, 4330.0)",142.935
"(2804.304, 3115.992)","(2771.0, 2972.0)",147.793
"(6673.32, 6740.808)","(6531.0, 6785.0)",149.023
"(2996.112, 2148.96)","(2981.0, 2300.0)",151.794
"(6577.416, 5979.792)","(6436.0, 6043.0)",154.899
"(4662.0, 5089.128)","(4725.0, 4942.0)",160.049
"(7237.2, 7281.6)","(7276.0, 7437.0)",160.171
"(5128.2, 4966.584)","(5269.0, 4888.0)",161.245
"(5139.744, 4990.56)","(5269.0, 4888.0)",165.002
"(4668.216, 5100.672)","(4725.0, 4942.0)",168.527
"(4331.664, 4164.72)","(4294.0, 4330.0)",169.517
"(6588.072, 5962.032)","(6436.0, 6043.0)",172.284
"(4407.144, 4847.592)","(4248.0, 4917.0)",173.621
"(5119.32, 4979.904)","(5269.0, 4888.0)",175.643
"(6141.408, 5685.864)","(5948.0, 5657.0)",195.55
"(3889.44, 3993.336)","(3684.0, 3940.0)",212.251
"(6713.28, 6199.128)","(6517.0, 6289.0)",215.877
"(3044.064, 1924.296)","(2831.0, 1960.0)",216.035
"(2710.176, 2140.08)","(2831.0, 1960.0)",216.858
"(3908.088, 3958.704)","(3684.0, 3940.0)",224.867
"(3060.936, 1942.056)","(2831.0, 1960.0)",230.635
"(6722.16, 6176.04)","(6517.0, 6289.0)",234.202
"(3921.408, 3991.56)","(3684.0, 3940.0)",242.942
"(3919.632, 4009.32)","(3684.0, 3940.0)",245.617
"(3927.624, 3979.128)","(3684.0, 3940.0)",246.746
"(4081.248, 4085.688)","(4176.0, 3854.0)",250.314
"(2746.584, 2391.384)","(2981.0, 2300.0)",251.599
"(5629.032, 5827.056)","(5821.0, 5630.0)",275.105
"(2559.216, 2013.096)","(2831.0, 1960.0)",276.922
"(6715.056, 6052.608)","(6436.0, 6043.0)",279.221
"(2233.32, 1040.736)","(2149.0, 1309.0)",281.204
"(2213.784, 1030.08)","(2149.0, 1309.0)",286.345
"(4795.2, 4505.712)","(4495.0, 4519.0)",300.494
"(2690.64, 2381.616)","(2981.0, 2300.0)",301.613
"(2529.912, 2037.072)","(2831.0, 1960.0)",310.796
"(7890.768, 7040.064)","(7738.0, 6765.0)",314.64
"(7787.76, 7112.88)","(7738.0, 6765.0)",351.421
"(4953.264, 5779.104)","(4769.0, 5475.0)",355.573
"(4993.224, 5758.68)","(4769.0, 5475.0)",361.595
"(2419.8, 2242.2)","(2244.0, 1890.0)",393.637
"(2411.808, 2272.392)","(2244.0, 1890.0)",417.592
"(6938.832, 6080.136)","(6517.0, 6289.0)",470.708
"(6943.272, 6067.704)","(6517.0, 6289.0)",480.291
"(8095.896, 7325.112)","(7491.0, 7496.0)",628.571
