og_coord,closest_coord,dist
"(3876, 3164)","(3873, 3193)",29.155
"(2649, 2897)","(2586, 2645)",259.756
"(4407, 4349)","(4454, 4263)",98.005
"(2317, 1097)","(2270, 1123)",53.712
"(5438, 5260)","(5381, 5267)",57.428
"(1358, 919)","(1424, 637)",289.62
"(7015, 6348)","(6908, 6505)",189.995
"(3920, 3515)","(4034, 3733)",246.008
"(2916, 3045)","(2649, 2897)",305.275
"(2270, 1123)","(2317, 1097)",53.712
"(6002, 5561)","(5905, 5594)",102.46
"(7202, 6893)","(7045, 7021)",202.566
"(2422, 1760)","(2476, 1926)",174.562
"(3873, 3193)","(3876, 3164)",29.155
"(6263, 6771)","(6139, 6689)",148.661
"(2084, 806)","(2075, 1001)",195.208
"(1712, 1112)","(1768, 1000)",125.22
"(5229, 5433)","(5291, 5296)",150.376
"(3636, 3080)","(3636, 3271)",191.0
"(5251, 5191)","(5291, 5296)",112.361
"(6213, 6603)","(6139, 6689)",113.455
"(6231, 5795)","(6002, 5561)",327.41
"(4293, 3769)","(4034, 3733)",261.49
"(4180, 4121)","(4370, 4207)",208.557
"(7577, 7410)","(8010, 7263)",457.272
"(2031, 1071)","(2075, 1001)",82.68
"(5905, 5594)","(5909, 5493)",101.079
"(4843, 5160)","(4809, 4899)",263.205
"(4034, 3733)","(3920, 3515)",246.008
"(5381, 5267)","(5438, 5260)",57.428
"(2389, 2173)","(2230, 2097)",176.23
"(4370, 4207)","(4454, 4263)",100.955
"(3096, 2442)","(2768, 2519)",336.917
"(5741, 5572)","(5756, 5521)",53.16
"(2763, 2361)","(2768, 2519)",158.079
"(1768, 1000)","(1712, 1112)",125.22
"(4069, 4733)","(4163, 4717)",95.352
"(4809, 4899)","(4970, 4804)",186.938
"(6873, 6005)","(7015, 6348)",371.232
"(4110, 5293)","(3955, 5206)",177.747
"(2103, 1950)","(2230, 2097)",194.263
"(6908, 6505)","(7015, 6348)",189.995
"(3927, 4439)","(4069, 4733)",326.497
"(1424, 637)","(1275, 579)",159.891
"(5003, 4720)","(4970, 4804)",90.25
"(1858, 589)","(2084, 806)",313.313
"(2755, 2070)","(2763, 2361)",291.11
"(7045, 7021)","(7142, 7101)",125.734
"(2304, 1615)","(2287, 1436)",179.805
"(1275, 579)","(1424, 637)",159.891
"(5909, 5493)","(5905, 5594)",101.079
"(2476, 1926)","(2422, 1760)",174.562
"(7142, 7101)","(7045, 7021)",125.734
"(3262, 3876)","(3109, 3797)",172.192
"(5756, 5521)","(5741, 5572)",53.16
"(4163, 4717)","(4069, 4733)",95.352
"(6139, 6689)","(6213, 6603)",113.455
"(5291, 5296)","(5381, 5267)",94.557
"(2075, 1001)","(2031, 1071)",82.68
"(2339, 2489)","(2586, 2645)",292.139
"(4520, 4199)","(4454, 4263)",91.935
"(3636, 3271)","(3636, 3080)",191.0
"(3109, 3797)","(3262, 3876)",172.192
"(2768, 2519)","(2763, 2361)",158.079
"(6461, 6164)","(6158, 6150)",303.323
"(1581, 1349)","(1712, 1112)",270.795
"(6276, 6439)","(6213, 6603)",175.684
"(4586, 4863)","(4432, 4786)",172.177
"(3674, 4211)","(3927, 4439)",340.577
"(2586, 2645)","(2768, 2519)",221.359
"(4970, 4804)","(5003, 4720)",90.25
"(2287, 1436)","(2304, 1615)",179.805
"(1907, 1261)","(2031, 1071)",226.883
"(8010, 7263)","(7577, 7410)",457.272
"(4454, 4263)","(4520, 4199)",91.935
"(4432, 4786)","(4586, 4863)",172.177
"(6158, 6150)","(6461, 6164)",303.323
"(7110, 6550)","(6908, 6505)",206.952
"(2230, 2097)","(2389, 2173)",176.23
"(2117, 1504)","(2287, 1436)",183.096
"(3538, 3660)","(3262, 3876)",350.474
"(3955, 5206)","(4110, 5293)",177.747
