og_coord,closest_coord,dist
"(3416.0, 3822.0)","(3418.0, 3823.0)",2.236
"(3418.0, 3823.0)","(3416.0, 3822.0)",2.236
"(2983.0, 4792.0)","(2985.0, 4790.0)",2.828
"(2985.0, 4790.0)","(2983.0, 4792.0)",2.828
"(777.0, 8974.0)","(774.0, 8977.0)",4.243
"(774.0, 8977.0)","(777.0, 8974.0)",4.243
"(2725.0, 4765.0)","(2729.0, 4763.0)",4.472
"(2729.0, 4763.0)","(2725.0, 4765.0)",4.472
"(1060.0, 8954.0)","(1057.0, 8949.0)",5.831
"(1057.0, 8949.0)","(1060.0, 8954.0)",5.831
"(1057.0, 9968.0)","(1063.0, 9964.0)",7.211
"(1063.0, 9964.0)","(1057.0, 9968.0)",7.211
"(1070.0, 9961.0)","(1063.0, 9964.0)",7.616
"(4488.0, 2230.0)","(4495.0, 2224.0)",9.22
"(4495.0, 2224.0)","(4488.0, 2230.0)",9.22
"(4562.0, 2408.0)","(4555.0, 2415.0)",9.899
"(4555.0, 2415.0)","(4562.0, 2408.0)",9.899
"(2137.0, 7481.0)","(2144.0, 7488.0)",9.899
"(2144.0, 7488.0)","(2137.0, 7481.0)",9.899
"(1966.0, 6321.0)","(1969.0, 6331.0)",10.44
"(1969.0, 6331.0)","(1966.0, 6321.0)",10.44
"(2981.0, 3319.0)","(2971.0, 3315.0)",10.77
"(2971.0, 3315.0)","(2981.0, 3319.0)",10.77
"(2960.0, 3400.0)","(2963.0, 3412.0)",12.369
"(2963.0, 3412.0)","(2960.0, 3400.0)",12.369
"(919.0, 8544.0)","(917.0, 8557.0)",13.153
"(917.0, 8557.0)","(919.0, 8544.0)",13.153
"(1116.0, 8672.0)","(1130.0, 8668.0)",14.56
"(1130.0, 8668.0)","(1116.0, 8672.0)",14.56
"(4381.0, 1734.0)","(4367.0, 1729.0)",14.866
"(4367.0, 1729.0)","(4381.0, 1734.0)",14.866
"(1946.0, 9148.0)","(1931.0, 9152.0)",15.524
"(1931.0, 9152.0)","(1946.0, 9148.0)",15.524
"(4434.0, 1775.0)","(4443.0, 1788.0)",15.811
"(4443.0, 1788.0)","(4434.0, 1775.0)",15.811
"(2837.0, 3495.0)","(2853.0, 3499.0)",16.492
"(2853.0, 3499.0)","(2837.0, 3495.0)",16.492
"(4259.0, 2179.0)","(4274.0, 2171.0)",17.0
"(4274.0, 2171.0)","(4259.0, 2179.0)",17.0
"(3999.0, 3600.0)","(3998.0, 3617.0)",17.029
"(3998.0, 3617.0)","(3999.0, 3600.0)",17.029
"(1242.0, 9629.0)","(1253.0, 9615.0)",17.804
"(1253.0, 9615.0)","(1242.0, 9629.0)",17.804
"(3518.0, 5282.0)","(3524.0, 5299.0)",18.028
"(3524.0, 5299.0)","(3518.0, 5282.0)",18.028
"(4551.0, 2433.0)","(4555.0, 2415.0)",18.439
"(1023.0, 9852.0)","(1021.0, 9833.0)",19.105
"(1021.0, 9833.0)","(1023.0, 9852.0)",19.105
"(3482.0, 3548.0)","(3499.0, 3558.0)",19.723
"(3499.0, 3558.0)","(3482.0, 3548.0)",19.723
"(3394.0, 4775.0)","(3381.0, 4790.0)",19.849
"(3381.0, 4790.0)","(3394.0, 4775.0)",19.849
"(4379.0, 1713.0)","(4367.0, 1729.0)",20.0
"(3965.0, 3870.0)","(3961.0, 3890.0)",20.396
"(4440.0, 1513.0)","(4436.0, 1533.0)",20.396
"(4436.0, 1533.0)","(4440.0, 1513.0)",20.396
