og_coord,closest_coord,dist
"(3713, 3560)","(3739.0, 3538.0)",34.059
"(3739, 3538)","(3713.0, 3560.0)",34.059
"(5986, 6081)","(6021.0, 6083.0)",35.057
"(6021, 6083)","(5986.0, 6081.0)",35.057
"(2961, 2704)","(3007.0, 2700.0)",46.174
"(3007, 2700)","(2961.0, 2704.0)",46.174
"(6074, 6321)","(6046.0, 6282.0)",48.01
"(6046, 6282)","(6074.0, 6321.0)",48.01
"(6055, 6218)","(6046.0, 6282.0)",64.63
"(6209, 6046)","(6182.0, 5987.0)",64.885
"(6182, 5987)","(6209.0, 6046.0)",64.885
"(6389, 5894)","(6390.0, 5812.0)",82.006
"(6390, 5812)","(6389.0, 5894.0)",82.006
"(5736, 5234)","(5665.0, 5178.0)",90.427
"(5665, 5178)","(5736.0, 5234.0)",90.427
"(4258, 4050)","(4273.0, 4144.0)",95.189
"(4273, 4144)","(4258.0, 4050.0)",95.189
"(3187, 2810)","(3283.0, 2773.0)",102.883
"(3283, 2773)","(3187.0, 2810.0)",102.883
"(3941, 3824)","(3939.0, 3928.0)",104.019
"(3939, 3928)","(3941.0, 3824.0)",104.019
"(2368, 1840)","(2422.0, 1748.0)",106.677
"(2422, 1748)","(2368.0, 1840.0)",106.677
"(4306, 4246)","(4273.0, 4144.0)",107.205
"(2909, 2803)","(2961.0, 2704.0)",111.826
"(2897, 2611)","(2961.0, 2704.0)",112.894
"(6140, 5767)","(6104.0, 5655.0)",117.644
"(6104, 5655)","(6140.0, 5767.0)",117.644
"(3971, 3707)","(3941.0, 3824.0)",120.785
"(6305, 6121)","(6209.0, 6046.0)",121.824
"(6509, 5859)","(6389.0, 5894.0)",125.0
"(6352, 5691)","(6390.0, 5812.0)",126.827
"(3179, 2683)","(3187.0, 2810.0)",127.252
"(6638, 5828)","(6509.0, 5859.0)",132.673
"(2622, 2698)","(2661.0, 2571.0)",132.853
"(2661, 2571)","(2622.0, 2698.0)",132.853
"(4116, 4164)","(4115.0, 4031.0)",133.004
"(4115, 4031)","(4116.0, 4164.0)",133.004
"(4442, 4396)","(4528.0, 4498.0)",133.417
"(4528, 4498)","(4442.0, 4396.0)",133.417
"(2527, 2548)","(2661.0, 2571.0)",135.96
"(4795, 5574)","(4920.0, 5629.0)",136.565
"(4920, 5629)","(4795.0, 5574.0)",136.565
"(5368, 5159)","(5223.0, 5137.0)",146.659
"(5223, 5137)","(5368.0, 5159.0)",146.659
"(2603, 2846)","(2622.0, 2698.0)",149.215
"(3614, 3444)","(3713.0, 3560.0)",152.502
"(1588, 1078)","(1428.0, 1087.0)",160.253
"(1428, 1087)","(1588.0, 1078.0)",160.253
"(5082, 5597)","(4920.0, 5629.0)",165.13
"(5314, 4905)","(5134.0, 4858.0)",186.035
"(5134, 4858)","(5314.0, 4905.0)",186.035
"(7720, 6899)","(7691.0, 7088.0)",191.212
"(7691, 7088)","(7720.0, 6899.0)",191.212
"(6760, 6237)","(6796.0, 6048.0)",192.398
"(6796, 6048)","(6760.0, 6237.0)",192.398
"(4848, 4942)","(4745.0, 4770.0)",200.482
"(4745, 4770)","(4848.0, 4942.0)",200.482
"(6659, 6415)","(6760.0, 6237.0)",204.658
"(2445, 2033)","(2368.0, 1840.0)",207.793
"(4720, 4414)","(4528.0, 4498.0)",209.571
"(4287, 4541)","(4442.0, 4396.0)",212.25
"(6324, 6755)","(6349.0, 6539.0)",217.442
"(6349, 6539)","(6324.0, 6755.0)",217.442
"(1815, 1102)","(1588.0, 1078.0)",228.265
"(6119, 6551)","(6349.0, 6539.0)",230.313
"(2590, 1584)","(2422.0, 1748.0)",234.776
"(6997, 6204)","(6760.0, 6237.0)",239.286
"(4543, 5106)","(4680.0, 5307.0)",243.249
"(4680, 5307)","(4543.0, 5106.0)",243.249
"(5830, 5460)","(5736.0, 5234.0)",244.769
"(2716, 1832)","(2590.0, 1584.0)",278.173
"(2857, 2090)","(2716.0, 1832.0)",294.015
"(4113, 4795)","(4287.0, 4541.0)",307.883
"(3562, 3107)","(3614.0, 3444.0)",340.988
"(2142, 1495)","(2422.0, 1748.0)",377.371
"(3568, 3998)","(3939.0, 3928.0)",377.546
"(7238, 7097)","(7691.0, 7088.0)",453.089
"(2293, 1061)","(2142.0, 1495.0)",459.518
"(7509, 7519)","(7691.0, 7088.0)",467.851
"(1986, 653)","(1815.0, 1102.0)",480.46
"(3194, 3695)","(3568.0, 3998.0)",481.337
