og_coord,closest_coord,dist
"(2194, 997)","(2101, 840)",182.477
"(2930, 2556)","(2733, 2664)",224.662
"(6767, 6240)","(6674, 6575)",347.669
"(3100, 3887)","(3260, 3828)",170.532
"(7342, 7315)","(7422, 7219)",124.964
"(4722, 5388)","(4754, 5348)",51.225
"(6984, 7058)","(7227, 7364)",390.749
"(6381, 6376)","(6376, 6112)",264.047
"(4190, 5054)","(4151, 5224)",174.416
"(2267, 2463)","(2432, 2336)",208.216
"(5877, 6032)","(6114, 5888)",277.318
"(1889, 1506)","(2109, 1164)",406.65
"(3942, 4108)","(4035, 3821)",301.692
"(6647, 6602)","(6674, 6575)",38.184
"(4151, 5224)","(4190, 5054)",174.416
"(2327, 1516)","(2543, 1394)",248.073
"(5438, 5444)","(5246, 5545)",216.945
"(6674, 6575)","(6647, 6602)",38.184
"(6507, 5793)","(6299, 5919)",243.187
"(1266, 655)","(1788, 601)",524.786
"(7828, 7457)","(7591, 7663)",314.014
"(2847, 2086)","(2759, 2068)",89.822
"(3006, 2279)","(3119, 2114)",199.985
"(4664, 5185)","(4585, 5107)",111.018
"(2756, 2771)","(2733, 2664)",109.444
"(7296, 6613)","(7135, 6549)",173.254
"(2188, 1834)","(2370, 1996)",243.655
"(6114, 5888)","(6194, 5775)",138.452
"(2899, 1863)","(2847, 2086)",228.983
"(2109, 1164)","(2216, 1185)",109.041
"(4911, 5425)","(4754, 5348)",174.866
"(6367, 6790)","(6486, 6693)",153.525
"(5185, 5623)","(5246, 5545)",99.02
"(7135, 6549)","(7130, 6492)",57.219
"(7130, 6492)","(7135, 6549)",57.219
"(3282, 2700)","(3255, 2984)",285.281
"(5246, 5545)","(5185, 5623)",99.02
"(2101, 840)","(2194, 997)",182.477
"(3119, 2114)","(3006, 2279)",199.985
"(5646, 4978)","(5194, 5162)",488.016
"(4295, 4632)","(4264, 4588)",53.824
"(6587, 6660)","(6647, 6602)",83.451
"(7227, 7364)","(7342, 7315)",125.004
"(4988, 4589)","(4934, 4423)",174.562
"(2534, 2443)","(2645, 2385)",125.24
"(6194, 5775)","(6114, 5888)",138.452
"(1788, 601)","(2101, 840)",393.815
"(6376, 6112)","(6299, 5919)",207.793
"(2733, 2664)","(2756, 2771)",109.444
"(2432, 2336)","(2534, 2443)",147.828
"(4934, 4423)","(4988, 4589)",174.562
"(2216, 1185)","(2109, 1164)",109.041
"(7545, 7194)","(7422, 7219)",125.515
"(2456, 2611)","(2534, 2443)",185.224
"(2620, 2320)","(2645, 2385)",69.642
"(7368, 7498)","(7342, 7315)",184.838
"(4585, 5107)","(4664, 5185)",111.018
"(4754, 5348)","(4722, 5388)",51.225
"(3255, 2984)","(3282, 2700)",285.281
"(4264, 4588)","(4295, 4632)",53.824
"(3779, 3731)","(4035, 3821)",271.36
"(7422, 7219)","(7342, 7315)",124.964
"(5194, 5162)","(5142, 5408)",251.436
"(3165, 3674)","(3260, 3828)",180.945
"(4035, 3821)","(3779, 3731)",271.36
"(4469, 4395)","(4489, 4185)",210.95
"(4489, 4185)","(4469, 4395)",210.95
"(7879, 7141)","(7658, 7129)",221.326
"(7591, 7663)","(7368, 7498)",277.406
"(5639, 5841)","(5877, 6032)",305.164
"(5142, 5408)","(5246, 5545)",172.003
"(2543, 1394)","(2327, 1516)",248.073
"(7658, 7129)","(7545, 7194)",130.361
"(2499, 1883)","(2370, 1996)",171.493
"(6486, 6693)","(6587, 6660)",106.254
"(2645, 2385)","(2620, 2320)",69.642
"(2759, 2068)","(2847, 2086)",89.822
"(2370, 1996)","(2499, 1883)",171.493
"(2914, 3135)","(3255, 2984)",372.937
"(3260, 3828)","(3100, 3887)",170.532
"(6299, 5919)","(6194, 5775)",178.216
"(3956, 5334)","(4151, 5224)",223.886
