og_coord,closest_coord,dist
"(4.19, 2.025)","(4.188, 2.026)",0.003
"(4.188, 2.026)","(4.19, 2.025)",0.003
"(3.277, 3.019)","(3.272, 3.019)",0.004
"(3.272, 3.019)","(3.277, 3.019)",0.004
"(2.568, 3.253)","(2.564, 3.255)",0.005
"(2.564, 3.255)","(2.568, 3.253)",0.005
"(3.534, 2.62)","(3.539, 2.623)",0.006
"(3.539, 2.623)","(3.534, 2.62)",0.006
"(2.985, 2.009)","(2.984, 2.002)",0.006
"(2.984, 2.002)","(2.985, 2.009)",0.006
"(0.863, 8.075)","(0.867, 8.082)",0.007
"(0.867, 8.082)","(0.863, 8.075)",0.007
"(4.017, 1.644)","(4.011, 1.639)",0.008
"(4.011, 1.639)","(4.017, 1.644)",0.008
"(3.962, 2.018)","(3.954, 2.019)",0.008
"(3.954, 2.019)","(3.962, 2.018)",0.008
"(3.107, 4.124)","(3.099, 4.125)",0.008
"(3.099, 4.125)","(3.107, 4.124)",0.008
"(1.341, 7.401)","(1.336, 7.393)",0.008
"(1.336, 7.393)","(1.341, 7.401)",0.008
"(2.585, 3.388)","(2.581, 3.38)",0.009
"(2.581, 3.38)","(2.585, 3.388)",0.009
"(3.886, 2.036)","(3.877, 2.042)",0.01
"(3.877, 2.042)","(3.886, 2.036)",0.01
"(4.325, 2.119)","(4.322, 2.108)",0.011
"(4.322, 2.108)","(4.325, 2.119)",0.011
"(4.117, 1.905)","(4.127, 1.911)",0.012
"(4.127, 1.911)","(4.117, 1.905)",0.012
"(4.067, 1.605)","(4.079, 1.603)",0.012
"(4.079, 1.603)","(4.067, 1.605)",0.012
"(2.533, 4.086)","(2.545, 4.088)",0.012
"(2.545, 4.088)","(2.533, 4.086)",0.012
"(1.347, 7.388)","(1.336, 7.393)",0.012
"(1.054, 7.222)","(1.051, 7.234)",0.012
"(1.051, 7.234)","(1.054, 7.222)",0.012
"(2.694, 3.385)","(2.706, 3.389)",0.012
"(2.706, 3.389)","(2.694, 3.385)",0.012
"(2.697, 4.712)","(2.684, 4.711)",0.012
"(2.684, 4.711)","(2.697, 4.712)",0.012
"(3.585, 3.47)","(3.572, 3.472)",0.013
"(3.572, 3.472)","(3.585, 3.47)",0.013
"(0.852, 7.239)","(0.864, 7.234)",0.014
"(0.864, 7.234)","(0.852, 7.239)",0.014
"(0.837, 8.52)","(0.849, 8.513)",0.014
"(0.849, 8.513)","(0.837, 8.52)",0.014
"(2.602, 4.333)","(2.599, 4.319)",0.014
"(2.599, 4.319)","(2.602, 4.333)",0.014
"(2.578, 3.242)","(2.568, 3.253)",0.014
"(4.002, 1.651)","(4.011, 1.639)",0.015
"(2.685, 2.937)","(2.672, 2.943)",0.015
"(2.672, 2.943)","(2.685, 2.937)",0.015
"(1.288, 8.517)","(1.291, 8.532)",0.015
"(1.291, 8.532)","(1.288, 8.517)",0.015
"(4.452, 1.648)","(4.468, 1.653)",0.016
"(4.468, 1.653)","(4.452, 1.648)",0.016
"(2.515, 3.397)","(2.499, 3.398)",0.016
"(2.499, 3.398)","(2.515, 3.397)",0.016
"(3.589, 3.454)","(3.585, 3.47)",0.017
"(2.68, 3.249)","(2.697, 3.251)",0.017
"(2.114, 4.264)","(2.131, 4.262)",0.017
"(2.131, 4.262)","(2.114, 4.264)",0.017
"(2.697, 3.251)","(2.68, 3.249)",0.017
"(3.679, 0.933)","(3.684, 0.95)",0.018
"(3.684, 0.95)","(3.679, 0.933)",0.018
"(1.32, 4.426)","(1.335, 4.416)",0.018
"(1.335, 4.416)","(1.32, 4.426)",0.018
"(2.509, 3.38)","(2.515, 3.397)",0.019
"(2.733, 4.762)","(2.752, 4.762)",0.019
"(2.752, 4.762)","(2.733, 4.762)",0.019
