og_coord,starfish_coord,dist
"(2176, 2031)","(2197.0, 2041.0)",23.259
"(3969, 3371)","(4001.0, 3378.0)",32.757
"(5395, 5668)","(5428.0, 5682.0)",35.847
"(7237, 6343)","(7218.0, 6376.0)",38.079
"(3018, 2488)","(2976.0, 2502.0)",44.272
"(3306, 2701)","(3256.0, 2707.0)",50.359
"(1891, 1531)","(1932.0, 1498.0)",52.631
"(4882, 5260)","(4832.0, 5232.0)",57.306
"(4215, 4028)","(4204.0, 3971.0)",58.052
"(7510, 7427)","(7466.0, 7465.0)",58.138
"(5705, 5709)","(5673.0, 5762.0)",61.911
"(4581, 4474)","(4603.0, 4537.0)",66.731
"(6778, 6363)","(6788.0, 6290.0)",73.682
"(3657, 3326)","(3654.0, 3401.0)",75.06
"(7535, 7426)","(7466.0, 7465.0)",79.259
"(1854, 1465)","(1932.0, 1498.0)",84.694
"(7572, 7357)","(7659.0, 7382.0)",90.521
"(5115, 5682)","(5207.0, 5682.0)",92.0
"(5261, 5763)","(5207.0, 5682.0)",97.35
"(8152, 7267)","(8148.0, 7169.0)",98.082
"(2776, 2680)","(2803.0, 2775.0)",98.762
"(2018, 1555)","(1932.0, 1498.0)",103.175
"(4523, 4381)","(4421.0, 4363.0)",103.576
"(2210, 1511)","(2264.0, 1600.0)",104.101
"(7258, 7257)","(7238.0, 7363.0)",107.87
"(3547, 3420)","(3654.0, 3401.0)",108.674
"(4558, 4427)","(4603.0, 4537.0)",118.849
"(7475, 6597)","(7562.0, 6678.0)",118.87
"(1554, 1116)","(1589.0, 1237.0)",125.96
"(7739, 6977)","(7710.0, 6853.0)",127.346
"(5732, 5142)","(5775.0, 5022.0)",127.472
"(4266, 3853)","(4204.0, 3971.0)",133.297
"(4269, 5120)","(4400.0, 5087.0)",135.093
"(3790, 3421)","(3654.0, 3401.0)",137.463
"(2481, 2776)","(2576.0, 2878.0)",139.388
"(4166, 4851)","(4022.0, 4833.0)",145.121
"(5959, 6141)","(6073.0, 6051.0)",145.245
"(3564, 3517)","(3654.0, 3401.0)",146.82
"(6824, 6807)","(6973.0, 6823.0)",149.857
"(1503, 888)","(1383.0, 796.0)",151.208
"(6305, 6772)","(6449.0, 6703.0)",159.678
"(2118, 1513)","(2264.0, 1600.0)",169.956
"(4786, 5396)","(4832.0, 5232.0)",170.329
"(3581, 3247)","(3654.0, 3401.0)",170.426
"(5903, 5663)","(5909.0, 5485.0)",178.101
"(5765, 5591)","(5909.0, 5485.0)",178.807
"(4039, 3557)","(4001.0, 3378.0)",182.989
"(5590, 5541)","(5440.0, 5435.0)",183.674
"(3774, 3542)","(3654.0, 3401.0)",185.151
"(5184, 5228)","(5376.0, 5254.0)",193.752
"(2271, 1365)","(2423.0, 1230.0)",203.295
"(4024, 3582)","(4001.0, 3378.0)",205.292
"(7986, 7036)","(8148.0, 7169.0)",209.602
"(7137, 6692)","(6973.0, 6823.0)",209.898
"(2551, 2631)","(2698.0, 2781.0)",210.021
"(7656, 7061)","(7710.0, 6853.0)",214.895
"(5014, 5100)","(4832.0, 5232.0)",224.829
"(2486, 1558)","(2264.0, 1600.0)",225.938
"(6568, 6237)","(6788.0, 6290.0)",226.294
"(2339, 1859)","(2197.0, 2041.0)",230.842
"(6085, 6629)","(6259.0, 6470.0)",235.705
"(1194, 654)","(1383.0, 796.0)",236.4
"(7925, 6953)","(7710.0, 6853.0)",237.118
"(5935, 6247)","(6073.0, 6051.0)",239.708
"(7717, 7142)","(7659.0, 7382.0)",246.909
"(2912, 2261)","(2976.0, 2502.0)",249.353
"(4557, 4870)","(4400.0, 5087.0)",267.84
"(3418, 3777)","(3142.0, 3780.0)",276.016
"(1922, 1110)","(2060.0, 856.0)",289.067
"(4946, 5502)","(4832.0, 5232.0)",293.08
"(5959, 6452)","(6259.0, 6470.0)",300.54
"(6756, 6597)","(6788.0, 6290.0)",308.663
"(2884, 2035)","(3182.0, 2124.0)",311.006
"(3492, 3755)","(3479.0, 4070.0)",315.268
"(1906, 1178)","(1932.0, 1498.0)",321.055
"(2631, 2283)","(2976.0, 2502.0)",408.639
"(3816, 4412)","(3478.0, 4165.0)",418.632
"(3567, 2990)","(3654.0, 3401.0)",420.107
"(2609, 1935)","(2197.0, 2041.0)",425.417
"(2322, 2518)","(2576.0, 2878.0)",440.586
"(2677, 1831)","(2264.0, 1600.0)",473.212
"(2710, 1784)","(2264.0, 1600.0)",482.465
