og_coord,closest_coord,dist
"(2121, 1000)","(2154, 950)",59.908
"(7836, 7247)","(7831, 7046)",201.062
"(7025, 6326)","(6745, 6351)",281.114
"(2587, 1912)","(2676, 2069)",180.472
"(2904, 3181)","(3149, 3444)",359.436
"(5107, 5108)","(5213, 5188)",132.801
"(2721, 2138)","(2676, 2069)",82.377
"(2688, 2555)","(2577, 2593)",117.324
"(3297, 2278)","(3358, 2413)",148.142
"(6721, 5963)","(6661, 6013)",78.102
"(2063, 1921)","(2249, 1630)",345.365
"(2249, 1630)","(2497, 1720)",263.826
"(6250, 6254)","(6054, 6265)",196.308
"(5074, 5654)","(5414, 5541)",358.286
"(6888, 5944)","(6873, 5948)",15.524
"(4215, 5223)","(4276, 4872)",356.261
"(6029, 6199)","(6054, 6265)",70.576
"(6745, 6351)","(7025, 6326)",281.114
"(6140, 6422)","(6054, 6265)",179.011
"(2330, 2552)","(2548, 2429)",250.306
"(2581, 2337)","(2548, 2429)",97.739
"(6661, 6013)","(6721, 5963)",78.102
"(7378, 6406)","(7325, 6435)",60.415
"(6391, 5963)","(6419, 6002)",48.01
"(3036, 2722)","(3028, 2750)",29.12
"(7651, 7129)","(7592, 7265)",148.246
"(3979, 4053)","(4001, 4217)",165.469
"(1567, 1112)","(1816, 1295)",309.015
"(3515, 4119)","(3762, 4243)",276.378
"(2433, 1156)","(2117, 1060)",330.261
"(3028, 2750)","(3036, 2722)",29.12
"(6874, 6013)","(6873, 5948)",65.008
"(3762, 4243)","(4001, 4217)",240.41
"(1816, 1295)","(1567, 1112)",309.015
"(3303, 2760)","(3260, 2612)",154.12
"(3260, 2612)","(3303, 2760)",154.12
"(5452, 5088)","(5431, 4961)",128.725
"(6873, 5948)","(6888, 5944)",15.524
"(5424, 4851)","(5431, 4961)",110.223
"(6339, 5826)","(6351, 5697)",129.557
"(5760, 4917)","(5567, 4822)",215.114
"(3149, 3444)","(2904, 3181)",359.436
"(2983, 2652)","(3036, 2722)",87.801
"(6254, 5972)","(6391, 5963)",137.295
"(5086, 4802)","(5107, 5108)",306.72
"(2497, 1720)","(2587, 1912)",212.047
"(5567, 5911)","(5682, 6065)",192.2
"(3748, 3364)","(3624, 3150)",247.33
"(5718, 5165)","(5760, 4917)",251.531
"(4116, 4612)","(4276, 4872)",305.287
"(5414, 5541)","(5532, 5690)",190.066
"(7840, 7026)","(7831, 7046)",21.932
"(6360, 6075)","(6419, 6002)",93.862
"(4398, 4478)","(4288, 4278)",228.254
"(5682, 6065)","(5567, 5911)",192.2
"(5431, 4961)","(5424, 4851)",110.223
"(4288, 4278)","(4242, 4271)",46.53
"(6351, 5697)","(6339, 5826)",129.557
"(3339, 3898)","(3515, 4119)",282.519
"(6419, 6002)","(6391, 5963)",48.01
"(3487, 3128)","(3624, 3150)",138.755
"(5567, 4822)","(5424, 4851)",145.911
"(2676, 2069)","(2721, 2138)",82.377
"(4283, 3862)","(3979, 4053)",359.022
"(2548, 2429)","(2581, 2337)",97.739
"(3358, 2413)","(3297, 2278)",148.142
"(2154, 950)","(2121, 1000)",59.908
"(7831, 7046)","(7840, 7026)",21.932
"(7325, 6435)","(7378, 6406)",60.415
"(6948, 6999)","(7025, 6326)",677.391
"(5532, 5690)","(5414, 5541)",190.066
"(4276, 4872)","(4116, 4612)",305.287
"(4757, 4730)","(5086, 4802)",336.786
"(7592, 7265)","(7651, 7129)",148.246
"(3624, 3150)","(3487, 3128)",138.755
"(5213, 5188)","(5107, 5108)",132.801
"(2577, 2593)","(2688, 2555)",117.324
"(5954, 5681)","(6351, 5697)",397.322
"(4001, 4217)","(3979, 4053)",165.469
"(4242, 4271)","(4288, 4278)",46.53
"(2117, 1060)","(2121, 1000)",60.133
"(6054, 6265)","(6029, 6199)",70.576
