radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.25925925925925924,0.21516100039263597,1.2049547026931027,81
220,0.35802469135802467,0.3496835858519549,1.0238532943596648,81
280,0.4567901234567901,0.48046920309369856,0.9507167587757114,81
340,0.5802469135802469,0.5867676231146737,0.9888870665702146,81
400,0.6172839506172839,0.6658010342515447,0.9271297562810173,81
460,0.7283950617283951,0.7260877143396489,1.0031777805121584,81
520,0.8024691358024691,0.7753916142411144,1.0349210915672022,81
580,0.8395061728395061,0.8144626500633407,1.0307485220767554,81
640,0.8765432098765432,0.8488308069754811,1.032647734593665,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.13414634146341464,0.16621479414041287,0.807066195022882,82
160,0.2804878048780488,0.3454572182888556,0.8119321004996852,82
220,0.3780487804878049,0.5095439764355008,0.741935530535428,82
280,0.524390243902439,0.6259570631159749,0.8377415557739015,82
340,0.5975609756097561,0.7024468519960856,0.8506849648649091,82
400,0.6097560975609756,0.7492659182116586,0.8138046623238064,82
460,0.6219512195121951,0.78439991169998,0.7929006750705515,82
520,0.6951219512195121,0.8148492210996798,0.8530681912923844,82
580,0.7439024390243902,0.8409092365804405,0.8846405850522838,82
640,0.7804878048780488,0.8661999694961061,0.9010480632227238,82
700,0.8048780487804879,0.8905590448490632,0.9037896514957107,82
