og_coord,starfish_coord,dist
"(4266, 4835)","(4258.0, 4855.0)",21.541
"(6203, 6750)","(6178.0, 6745.0)",25.495
"(3273, 3858)","(3300.0, 3839.0)",33.015
"(5246, 5540)","(5270.0, 5513.0)",36.125
"(3845, 4007)","(3861.0, 4046.0)",42.154
"(5144, 5176)","(5183.0, 5151.0)",46.325
"(2405, 1164)","(2353.0, 1191.0)",58.592
"(6116, 6483)","(6098.0, 6426.0)",59.775
"(3726, 3455)","(3727.0, 3519.0)",64.008
"(5165, 5345)","(5104.0, 5325.0)",64.195
"(4149, 3892)","(4083.0, 3918.0)",70.937
"(2387, 1128)","(2353.0, 1191.0)",71.589
"(2412, 1356)","(2409.0, 1283.0)",73.062
"(5728, 5296)","(5731.0, 5221.0)",75.06
"(4208, 4592)","(4253.0, 4656.0)",78.237
"(6659, 6848)","(6666.0, 6926.0)",78.313
"(6266, 6254)","(6189.0, 6238.0)",78.645
"(4688, 4925)","(4688.0, 5005.0)",80.0
"(4854, 4922)","(4826.0, 4997.0)",80.056
"(6693, 5890)","(6611.0, 5871.0)",84.172
"(7525, 7387)","(7450.0, 7432.0)",87.464
"(4122, 4552)","(4087.0, 4465.0)",93.776
"(6747, 6159)","(6667.0, 6105.0)",96.519
"(4266, 3993)","(4361.0, 4013.0)",97.082
"(7096, 7041)","(7034.0, 7116.0)",97.309
"(4724, 4906)","(4688.0, 5005.0)",105.342
"(6568, 6047)","(6456.0, 6025.0)",114.14
"(4167, 4776)","(4258.0, 4855.0)",120.507
"(3975, 3658)","(3879.0, 3583.0)",121.824
"(2292, 1322)","(2409.0, 1283.0)",123.329
"(2456, 1785)","(2447.0, 1913.0)",128.316
"(1996, 678)","(2036.0, 802.0)",130.292
"(3500, 3643)","(3621.0, 3563.0)",145.055
"(2785, 2387)","(2815.0, 2240.0)",150.03
"(3897, 4475)","(4050.0, 4473.0)",153.013
"(6953, 6462)","(6889.0, 6605.0)",156.668
"(6885, 7015)","(7016.0, 7103.0)",157.813
"(2490, 1485)","(2485.0, 1321.0)",164.076
"(2610, 1893)","(2447.0, 1913.0)",164.222
"(6354, 6251)","(6189.0, 6238.0)",165.511
"(7255, 7255)","(7425.0, 7249.0)",170.106
"(5614, 5074)","(5513.0, 5212.0)",171.012
"(4495, 4121)","(4361.0, 4013.0)",172.105
"(7051, 6933)","(7016.0, 7103.0)",173.566
"(6292, 5782)","(6130.0, 5851.0)",176.082
"(2256, 2158)","(2370.0, 2296.0)",178.997
"(2171, 1198)","(2353.0, 1191.0)",182.135
"(2264, 1394)","(2409.0, 1283.0)",182.609
"(6713, 6445)","(6667.0, 6622.0)",182.88
"(7223, 7055)","(7394.0, 7130.0)",186.724
"(4245, 3823)","(4083.0, 3918.0)",187.8
"(4996, 5079)","(4826.0, 4997.0)",188.743
"(4779, 4655)","(4742.0, 4459.0)",199.462
"(4142, 4121)","(4034.0, 4289.0)",199.72
"(5470, 5490)","(5270.0, 5513.0)",201.318
"(6876, 6952)","(7016.0, 7103.0)",205.915
"(7767, 7501)","(7730.0, 7297.0)",207.328
"(1419, 785)","(1510.0, 593.0)",212.474
"(2753, 2034)","(2815.0, 2240.0)",215.128
"(3165, 2080)","(3379.0, 2110.0)",216.093
"(7653, 7063)","(7474.0, 7189.0)",218.9
"(5020, 4892)","(4826.0, 4997.0)",220.592
"(6300, 5694)","(6130.0, 5851.0)",231.407
"(4537, 4824)","(4688.0, 5005.0)",235.716
"(2564, 2452)","(2325.0, 2418.0)",241.406
"(7696, 7643)","(7455.0, 7573.0)",250.96
"(5742, 4969)","(5731.0, 5221.0)",252.24
"(4944, 5523)","(5104.0, 5325.0)",254.566
"(2083, 1841)","(2303.0, 1971.0)",255.539
"(2095, 1805)","(2303.0, 1971.0)",266.12
"(4643, 5280)","(4688.0, 5005.0)",278.657
"(5626, 5490)","(5468.0, 5728.0)",285.671
"(3506, 4183)","(3801.0, 4161.0)",295.819
"(2750, 1895)","(2447.0, 1913.0)",303.534
"(2891, 2766)","(3194.0, 2664.0)",319.708
"(3574, 3229)","(3727.0, 3519.0)",327.886
"(1799, 1030)","(2036.0, 802.0)",328.866
"(1540, 947)","(1510.0, 593.0)",355.269
"(1548, 1215)","(1918.0, 1355.0)",395.601
"(3579, 3106)","(3727.0, 3519.0)",438.717
"(1453, 1064)","(1510.0, 593.0)",474.437
"(2793, 2938)","(3194.0, 2664.0)",485.672
