og_coord,closest_coord,dist
"(4707, 5090)","(4705.0, 5093.0)",3.606
"(4705, 5093)","(4707.0, 5090.0)",3.606
"(4977, 5259)","(4982.0, 5288.0)",29.428
"(4982, 5288)","(4977.0, 5259.0)",29.428
"(5110, 4969)","(5077.0, 4994.0)",41.4
"(5077, 4994)","(5110.0, 4969.0)",41.4
"(4738, 5513)","(4688.0, 5496.0)",52.811
"(4688, 5496)","(4738.0, 5513.0)",52.811
"(4964, 5637)","(4988.0, 5587.0)",55.462
"(4988, 5587)","(4964.0, 5637.0)",55.462
"(1871, 1434)","(1880.0, 1489.0)",55.731
"(1880, 1489)","(1871.0, 1434.0)",55.731
"(6383, 5801)","(6431.0, 5832.0)",57.14
"(6431, 5832)","(6383.0, 5801.0)",57.14
"(3044, 2354)","(3072.0, 2413.0)",65.307
"(3072, 2413)","(3044.0, 2354.0)",65.307
"(7211, 6624)","(7177.0, 6562.0)",70.711
"(7177, 6562)","(7211.0, 6624.0)",70.711
"(1588, 1093)","(1662.0, 1085.0)",74.431
"(1662, 1085)","(1588.0, 1093.0)",74.431
"(7760, 7026)","(7690.0, 7059.0)",77.389
"(7690, 7059)","(7760.0, 7026.0)",77.389
"(3911, 3852)","(3849.0, 3950.0)",115.966
"(3849, 3950)","(3911.0, 3852.0)",115.966
"(7093, 6471)","(7177.0, 6562.0)",123.843
"(2178, 1242)","(2087.0, 1331.0)",127.287
"(2087, 1331)","(2178.0, 1242.0)",127.287
"(6665, 6519)","(6639.0, 6394.0)",127.675
"(6639, 6394)","(6665.0, 6519.0)",127.675
"(2732, 2562)","(2603.0, 2539.0)",131.034
"(2603, 2539)","(2732.0, 2562.0)",131.034
"(7016, 6930)","(7045.0, 6799.0)",134.172
"(7045, 6799)","(7016.0, 6930.0)",134.172
"(5425, 5391)","(5464.0, 5522.0)",136.682
"(5464, 5522)","(5425.0, 5391.0)",136.682
"(7558, 6662)","(7474.0, 6780.0)",144.845
"(7474, 6780)","(7558.0, 6662.0)",144.845
"(6527, 5721)","(6431.0, 5832.0)",146.755
"(6798, 6031)","(6681.0, 5937.0)",150.083
"(6681, 5937)","(6798.0, 6031.0)",150.083
"(5227, 4866)","(5110.0, 4969.0)",155.878
"(2335, 1255)","(2178.0, 1242.0)",157.537
"(7644, 6854)","(7810.0, 6826.0)",168.345
"(7810, 6826)","(7644.0, 6854.0)",168.345
"(3247, 2357)","(3340.0, 2215.0)",169.744
"(3340, 2215)","(3247.0, 2357.0)",169.744
"(6736, 6192)","(6798.0, 6031.0)",172.525
"(6322, 5972)","(6431.0, 5832.0)",177.429
"(6388, 6851)","(6326.0, 6682.0)",180.014
"(6326, 6682)","(6388.0, 6851.0)",180.014
"(2249, 1415)","(2335.0, 1255.0)",181.648
"(6457, 6364)","(6639.0, 6394.0)",184.456
"(7415, 7089)","(7552.0, 7215.0)",186.132
"(7552, 7215)","(7415.0, 7089.0)",186.132
"(1720, 1272)","(1662.0, 1085.0)",195.788
"(5529, 5220)","(5425.0, 5391.0)",200.142
"(6582, 6704)","(6665.0, 6519.0)",202.766
"(4319, 4725)","(4117.0, 4685.0)",205.922
"(4117, 4685)","(4319.0, 4725.0)",205.922
"(6690, 6880)","(6582.0, 6704.0)",206.495
"(2407, 2623)","(2603.0, 2539.0)",213.242
"(3245, 2875)","(3411.0, 3018.0)",219.1
"(3411, 3018)","(3245.0, 2875.0)",219.1
"(1265, 672)","(1390.0, 852.0)",219.146
"(1390, 852)","(1265.0, 672.0)",219.146
"(5707, 5652)","(5930.0, 5695.0)",227.108
"(5930, 5695)","(5707.0, 5652.0)",227.108
"(6540, 7055)","(6690.0, 6880.0)",230.489
"(2386, 1603)","(2249.0, 1415.0)",232.622
"(5618, 5879)","(5707.0, 5652.0)",243.824
"(6192, 6454)","(5946.0, 6484.0)",247.823
"(5946, 6484)","(6192.0, 6454.0)",247.823
"(1947, 1072)","(1662.0, 1085.0)",285.296
"(8000, 7222)","(7760.0, 7026.0)",309.864
"(3894, 3436)","(3569.0, 3459.0)",325.813
"(3569, 3459)","(3894.0, 3436.0)",325.813
"(2611, 1877)","(2386.0, 1603.0)",354.543
"(3494, 3808)","(3569.0, 3459.0)",356.968
"(3032, 3164)","(3245.0, 2875.0)",359.013
"(4296, 5209)","(4705.0, 5093.0)",425.132
"(4295, 4053)","(3911.0, 3852.0)",433.425
"(5705, 4783)","(5529.0, 5220.0)",471.11
