og_coord,closest_coord,dist
"(1363.0, 9443.0)","(1366.0, 9447.0)",5.0
"(1660.0, 5965.0)","(1660.0, 5960.0)",5.0
"(1366.0, 9447.0)","(1363.0, 9443.0)",5.0
"(1023.0, 8464.0)","(1018.0, 8464.0)",5.0
"(1030.0, 8575.0)","(1035.0, 8575.0)",5.0
"(1018.0, 8464.0)","(1023.0, 8464.0)",5.0
"(1660.0, 5960.0)","(1660.0, 5965.0)",5.0
"(1035.0, 8575.0)","(1030.0, 8575.0)",5.0
"(989.0, 8447.0)","(988.0, 8442.0)",5.099
"(1354.0, 9524.0)","(1355.0, 9529.0)",5.099
"(1299.0, 9484.0)","(1304.0, 9485.0)",5.099
"(988.0, 8442.0)","(989.0, 8447.0)",5.099
"(1355.0, 9529.0)","(1354.0, 9524.0)",5.099
"(1304.0, 9485.0)","(1299.0, 9484.0)",5.099
"(1154.0, 8351.0)","(1149.0, 8353.0)",5.385
"(1294.0, 9482.0)","(1299.0, 9484.0)",5.385
"(2610.0, 4341.0)","(2615.0, 4339.0)",5.385
"(1149.0, 8353.0)","(1154.0, 8351.0)",5.385
"(1626.0, 6573.0)","(1628.0, 6578.0)",5.385
"(2615.0, 4339.0)","(2610.0, 4341.0)",5.385
"(1628.0, 6578.0)","(1626.0, 6573.0)",5.385
"(1683.0, 6012.0)","(1688.0, 6015.0)",5.831
"(1022.0, 8581.0)","(1017.0, 8578.0)",5.831
"(3796.0, 2862.0)","(3791.0, 2865.0)",5.831
"(806.0, 10038.0)","(803.0, 10033.0)",5.831
"(1688.0, 6015.0)","(1683.0, 6012.0)",5.831
"(1606.0, 6527.0)","(1603.0, 6532.0)",5.831
"(803.0, 10033.0)","(806.0, 10038.0)",5.831
"(3791.0, 2865.0)","(3796.0, 2862.0)",5.831
"(1603.0, 6532.0)","(1606.0, 6527.0)",5.831
"(1017.0, 8578.0)","(1022.0, 8581.0)",5.831
"(1129.0, 8394.0)","(1130.0, 8388.0)",6.083
"(983.0, 8448.0)","(989.0, 8447.0)",6.083
"(2628.0, 4307.0)","(2627.0, 4313.0)",6.083
"(811.0, 9531.0)","(812.0, 9525.0)",6.083
"(1174.0, 8495.0)","(1175.0, 8489.0)",6.083
"(1031.0, 8569.0)","(1030.0, 8575.0)",6.083
"(711.0, 9527.0)","(710.0, 9521.0)",6.083
"(710.0, 9521.0)","(711.0, 9527.0)",6.083
"(812.0, 9525.0)","(811.0, 9531.0)",6.083
"(1175.0, 8489.0)","(1174.0, 8495.0)",6.083
"(1130.0, 8388.0)","(1129.0, 8394.0)",6.083
"(2627.0, 4313.0)","(2628.0, 4307.0)",6.083
"(3355.0, 4986.0)","(3361.0, 4988.0)",6.325
"(3361.0, 4988.0)","(3355.0, 4986.0)",6.325
"(817.0, 10064.0)","(813.0, 10069.0)",6.403
"(813.0, 10069.0)","(817.0, 10064.0)",6.403
"(1158.0, 9717.0)","(1163.0, 9713.0)",6.403
"(1269.0, 9501.0)","(1274.0, 9505.0)",6.403
"(1189.0, 8364.0)","(1184.0, 8368.0)",6.403
"(1274.0, 9505.0)","(1269.0, 9501.0)",6.403
"(812.0, 9985.0)","(807.0, 9981.0)",6.403
"(1163.0, 9713.0)","(1158.0, 9717.0)",6.403
"(3777.0, 2875.0)","(3772.0, 2879.0)",6.403
"(1184.0, 8368.0)","(1189.0, 8364.0)",6.403
"(3855.0, 2858.0)","(3850.0, 2862.0)",6.403
"(3850.0, 2862.0)","(3855.0, 2858.0)",6.403
"(807.0, 9981.0)","(812.0, 9985.0)",6.403
"(3772.0, 2879.0)","(3777.0, 2875.0)",6.403
"(1181.0, 8486.0)","(1175.0, 8489.0)",6.708
"(798.0, 10068.0)","(791.0, 10069.0)",7.071
"(3323.0, 5070.0)","(3330.0, 5069.0)",7.071
"(1918.0, 5872.0)","(1913.0, 5867.0)",7.071
"(1913.0, 5867.0)","(1918.0, 5872.0)",7.071
"(791.0, 10069.0)","(798.0, 10068.0)",7.071
"(693.0, 9957.0)","(698.0, 9952.0)",7.071
"(1909.0, 5747.0)","(1914.0, 5752.0)",7.071
"(895.0, 8028.0)","(890.0, 8033.0)",7.071
"(3387.0, 5036.0)","(3392.0, 5031.0)",7.071
"(698.0, 9952.0)","(693.0, 9957.0)",7.071
"(1590.0, 6552.0)","(1589.0, 6545.0)",7.071
"(3298.0, 5081.0)","(3291.0, 5080.0)",7.071
"(3330.0, 5069.0)","(3323.0, 5070.0)",7.071
"(890.0, 8033.0)","(895.0, 8028.0)",7.071
"(696.0, 10034.0)","(689.0, 10035.0)",7.071
"(3392.0, 5031.0)","(3387.0, 5036.0)",7.071
"(1589.0, 6545.0)","(1590.0, 6552.0)",7.071
"(689.0, 10035.0)","(696.0, 10034.0)",7.071
"(3291.0, 5080.0)","(3298.0, 5081.0)",7.071
"(1914.0, 5752.0)","(1909.0, 5747.0)",7.071
"(767.0, 10086.0)","(772.0, 10091.0)",7.071
"(800.0, 9982.0)","(807.0, 9981.0)",7.071
"(772.0, 10091.0)","(767.0, 10086.0)",7.071
"(1114.0, 8566.0)","(1110.0, 8572.0)",7.211
"(1231.0, 8378.0)","(1225.0, 8382.0)",7.211
"(1070.0, 9643.0)","(1074.0, 9649.0)",7.211
"(1108.0, 8300.0)","(1102.0, 8304.0)",7.211
"(1205.0, 8415.0)","(1199.0, 8419.0)",7.211
"(1912.0, 5876.0)","(1918.0, 5872.0)",7.211
"(1110.0, 8572.0)","(1114.0, 8566.0)",7.211
"(1199.0, 8419.0)","(1205.0, 8415.0)",7.211
"(1102.0, 8304.0)","(1108.0, 8300.0)",7.211
"(1074.0, 9649.0)","(1070.0, 9643.0)",7.211
"(1908.0, 5756.0)","(1914.0, 5752.0)",7.211
"(778.0, 10095.0)","(772.0, 10091.0)",7.211
"(1225.0, 8382.0)","(1231.0, 8378.0)",7.211
"(1854.0, 5775.0)","(1861.0, 5777.0)",7.28
"(1933.0, 5986.0)","(1935.0, 5993.0)",7.28
"(815.0, 10076.0)","(813.0, 10069.0)",7.28
"(1861.0, 5777.0)","(1854.0, 5775.0)",7.28
"(1902.0, 5749.0)","(1909.0, 5747.0)",7.28
"(1418.0, 9475.0)","(1411.0, 9473.0)",7.28
"(2617.0, 4332.0)","(2615.0, 4339.0)",7.28
"(1411.0, 9473.0)","(1418.0, 9475.0)",7.28
"(1935.0, 5993.0)","(1933.0, 5986.0)",7.28
"(4924.0, 2226.0)","(4927.0, 2233.0)",7.616
"(4927.0, 2233.0)","(4924.0, 2226.0)",7.616
"(1306.0, 9498.0)","(1299.0, 9495.0)",7.616
"(797.0, 9975.0)","(800.0, 9982.0)",7.616
"(1694.0, 6048.0)","(1687.0, 6051.0)",7.616
"(1352.0, 9536.0)","(1355.0, 9529.0)",7.616
"(1687.0, 6051.0)","(1694.0, 6048.0)",7.616
"(1299.0, 9495.0)","(1306.0, 9498.0)",7.616
"(712.0, 9547.0)","(718.0, 9542.0)",7.81
"(1906.0, 5881.0)","(1912.0, 5876.0)",7.81
"(809.0, 10028.0)","(803.0, 10033.0)",7.81
"(718.0, 9542.0)","(712.0, 9547.0)",7.81
"(1211.0, 8328.0)","(1211.0, 8320.0)",8.0
"(1407.0, 9387.0)","(1407.0, 9395.0)",8.0
"(1211.0, 8320.0)","(1211.0, 8328.0)",8.0
"(1407.0, 9395.0)","(1407.0, 9387.0)",8.0
"(1055.0, 8393.0)","(1059.0, 8386.0)",8.062
"(1059.0, 8386.0)","(1055.0, 8393.0)",8.062
"(756.0, 10048.0)","(763.0, 10044.0)",8.062
"(763.0, 10044.0)","(756.0, 10048.0)",8.062
"(763.0, 10093.0)","(767.0, 10086.0)",8.062
"(1122.0, 8387.0)","(1130.0, 8388.0)",8.062
"(1122.0, 9645.0)","(1114.0, 9647.0)",8.246
"(1114.0, 9647.0)","(1122.0, 9645.0)",8.246
"(1205.0, 8425.0)","(1199.0, 8419.0)",8.485
"(1108.0, 9641.0)","(1114.0, 9647.0)",8.485
"(3285.0, 5074.0)","(3291.0, 5080.0)",8.485
"(1104.0, 9681.0)","(1107.0, 9689.0)",8.544
"(1909.0, 5980.0)","(1901.0, 5977.0)",8.544
"(1107.0, 9689.0)","(1104.0, 9681.0)",8.544
"(1901.0, 5977.0)","(1909.0, 5980.0)",8.544
"(4296.0, 1335.0)","(4293.0, 1327.0)",8.544
"(1090.0, 9690.0)","(1082.0, 9693.0)",8.544
"(956.0, 8456.0)","(964.0, 8459.0)",8.544
"(964.0, 8459.0)","(956.0, 8456.0)",8.544
"(4293.0, 1327.0)","(4296.0, 1335.0)",8.544
"(1082.0, 9693.0)","(1090.0, 9690.0)",8.544
"(1914.0, 5967.0)","(1921.0, 5962.0)",8.602
"(1921.0, 5962.0)","(1914.0, 5967.0)",8.602
"(1637.0, 6587.0)","(1629.0, 6591.0)",8.944
"(1629.0, 6591.0)","(1637.0, 6587.0)",8.944
"(1848.0, 5848.0)","(1848.0, 5857.0)",9.0
"(1848.0, 5857.0)","(1848.0, 5848.0)",9.0
"(885.0, 8079.0)","(884.0, 8088.0)",9.055
"(1105.0, 9656.0)","(1114.0, 9657.0)",9.055
"(1880.0, 5863.0)","(1889.0, 5864.0)",9.055
"(1114.0, 9657.0)","(1105.0, 9656.0)",9.055
"(1889.0, 5864.0)","(1880.0, 5863.0)",9.055
"(884.0, 8088.0)","(885.0, 8079.0)",9.055
"(1080.0, 9642.0)","(1074.0, 9649.0)",9.22
"(1107.0, 9726.0)","(1100.0, 9732.0)",9.22
"(1100.0, 9732.0)","(1107.0, 9726.0)",9.22
"(1169.0, 9720.0)","(1163.0, 9713.0)",9.22
"(1100.0, 8295.0)","(1102.0, 8304.0)",9.22
"(1426.0, 9470.0)","(1418.0, 9475.0)",9.434
"(3999.0, 3215.0)","(3991.0, 3220.0)",9.434
"(3991.0, 3220.0)","(3999.0, 3215.0)",9.434
"(1097.0, 9723.0)","(1100.0, 9732.0)",9.487
"(1864.0, 5768.0)","(1861.0, 5777.0)",9.487
"(3976.0, 3305.0)","(3973.0, 3296.0)",9.487
"(3973.0, 3296.0)","(3976.0, 3305.0)",9.487
"(1141.0, 8417.0)","(1132.0, 8421.0)",9.849
"(1132.0, 8421.0)","(1141.0, 8417.0)",9.849
"(3945.0, 3299.0)","(3939.0, 3291.0)",10.0
"(1918.0, 5705.0)","(1918.0, 5695.0)",10.0
"(1073.0, 8412.0)","(1081.0, 8418.0)",10.0
"(1658.0, 6551.0)","(1666.0, 6545.0)",10.0
"(1063.0, 9712.0)","(1057.0, 9704.0)",10.0
"(1057.0, 9704.0)","(1063.0, 9712.0)",10.0
"(1017.0, 8344.0)","(1023.0, 8352.0)",10.0
"(1360.0, 9455.0)","(1366.0, 9447.0)",10.0
"(1081.0, 8418.0)","(1073.0, 8412.0)",10.0
"(1918.0, 5695.0)","(1918.0, 5705.0)",10.0
"(704.0, 10028.0)","(696.0, 10034.0)",10.0
"(1023.0, 8352.0)","(1017.0, 8344.0)",10.0
"(1666.0, 6545.0)","(1658.0, 6551.0)",10.0
"(1379.0, 9420.0)","(1389.0, 9420.0)",10.0
"(1389.0, 9420.0)","(1379.0, 9420.0)",10.0
"(878.0, 8096.0)","(884.0, 8088.0)",10.0
"(3939.0, 3291.0)","(3945.0, 3299.0)",10.0
"(1037.0, 8488.0)","(1036.0, 8478.0)",10.05
"(3793.0, 2885.0)","(3794.0, 2895.0)",10.05
"(4010.0, 3277.0)","(4011.0, 3267.0)",10.05
"(1036.0, 8478.0)","(1037.0, 8488.0)",10.05
"(1262.0, 9345.0)","(1272.0, 9346.0)",10.05
"(3794.0, 2895.0)","(3793.0, 2885.0)",10.05
"(1284.0, 9481.0)","(1294.0, 9482.0)",10.05
"(902.0, 8064.0)","(901.0, 8074.0)",10.05
"(1272.0, 9346.0)","(1262.0, 9345.0)",10.05
"(901.0, 8074.0)","(902.0, 8064.0)",10.05
"(4011.0, 3267.0)","(4010.0, 3277.0)",10.05
"(3835.0, 2908.0)","(3837.0, 2918.0)",10.198
"(3837.0, 2918.0)","(3835.0, 2908.0)",10.198
"(1616.0, 6525.0)","(1606.0, 6527.0)",10.198
"(1072.0, 9814.0)","(1081.0, 9819.0)",10.296
"(1177.0, 8387.0)","(1172.0, 8378.0)",10.296
"(1413.0, 9486.0)","(1404.0, 9481.0)",10.296
"(1059.0, 8486.0)","(1068.0, 8481.0)",10.296
