og_coord,starfish_coord,dist
"(4090, 4671)","(4080.0, 4658.0)",16.401
"(7208, 7125)","(7225.0, 7133.0)",18.788
"(3542, 3545)","(3522.0, 3541.0)",20.396
"(2054, 1977)","(2058.0, 2000.0)",23.345
"(3722, 3302)","(3697.0, 3317.0)",29.155
"(3722, 3450)","(3706.0, 3410.0)",43.081
"(4202, 5231)","(4243.0, 5258.0)",49.092
"(1637, 1087)","(1583.0, 1075.0)",55.317
"(5474, 5702)","(5517.0, 5747.0)",62.241
"(6001, 5639)","(6039.0, 5582.0)",68.505
"(2603, 2819)","(2620.0, 2750.0)",71.063
"(1640, 579)","(1584.0, 627.0)",73.756
"(7143, 7197)","(7179.0, 7263.0)",75.18
"(6779, 6535)","(6855.0, 6502.0)",82.855
"(5259, 5281)","(5342.0, 5258.0)",86.128
"(5424, 5229)","(5342.0, 5258.0)",86.977
"(1920, 1026)","(1954.0, 1109.0)",89.694
"(3239, 2584)","(3202.0, 2493.0)",98.234
"(6290, 6433)","(6241.0, 6347.0)",98.98
"(4416, 4550)","(4453.0, 4642.0)",99.161
"(2334, 2267)","(2404.0, 2195.0)",100.419
"(2171, 2061)","(2254.0, 2120.0)",101.833
"(4842, 4511)","(4739.0, 4525.0)",103.947
"(4490, 4740)","(4453.0, 4642.0)",104.752
"(1538, 977)","(1583.0, 1075.0)",107.838
"(5782, 5234)","(5711.0, 5317.0)",109.225
"(5975, 6201)","(5863.0, 6216.0)",113.0
"(6254, 5943)","(6275.0, 6055.0)",113.952
"(7241, 7018)","(7225.0, 7133.0)",116.108
"(5813, 5378)","(5711.0, 5317.0)",118.849
"(2135, 2145)","(2254.0, 2120.0)",121.598
"(3272, 2274)","(3329.0, 2164.0)",123.891
"(2079, 1114)","(1954.0, 1109.0)",125.1
"(5027, 5448)","(4987.0, 5573.0)",131.244
"(5310, 5126)","(5342.0, 5258.0)",135.823
"(2538, 2640)","(2620.0, 2750.0)",137.201
"(6406, 6700)","(6528.0, 6766.0)",138.708
"(3565, 3220)","(3693.0, 3275.0)",139.316
"(5575, 5540)","(5509.0, 5408.0)",147.58
"(4236, 4266)","(4378.0, 4314.0)",149.893
"(3414, 2288)","(3329.0, 2164.0)",150.336
"(2557, 2168)","(2404.0, 2195.0)",155.364
"(4590, 4828)","(4743.0, 4857.0)",155.724
"(6396, 6330)","(6241.0, 6347.0)",155.929
"(5025, 5204)","(4875.0, 5161.0)",156.042
"(2662, 2526)","(2666.0, 2366.0)",160.05
"(2375, 1613)","(2522.0, 1679.0)",161.137
"(3667, 4138)","(3608.0, 4290.0)",163.049
"(3400, 2929)","(3265.0, 2837.0)",163.368
"(2361, 1615)","(2522.0, 1679.0)",173.254
"(6747, 5972)","(6849.0, 6113.0)",174.026
"(3400, 2003)","(3329.0, 2164.0)",175.96
"(6450, 6020)","(6275.0, 6055.0)",178.466
"(6372, 5731)","(6194.0, 5756.0)",179.747
"(4642, 4321)","(4815.0, 4385.0)",184.459
"(4022, 5384)","(4210.0, 5355.0)",190.224
"(5079, 5381)","(4987.0, 5573.0)",212.904
"(6329, 6842)","(6528.0, 6766.0)",213.019
"(3006, 2588)","(3202.0, 2493.0)",217.81
"(4176, 4230)","(4378.0, 4314.0)",218.769
"(5778, 5087)","(5613.0, 5246.0)",229.142
"(3232, 3683)","(3104.0, 3882.0)",236.611
"(2409, 2608)","(2620.0, 2750.0)",254.332
"(3917, 3565)","(3706.0, 3410.0)",261.813
"(6563, 7027)","(6528.0, 6766.0)",263.336
"(5245, 5516)","(4987.0, 5573.0)",264.221
"(3988, 4356)","(4136.0, 4578.0)",266.811
"(4391, 4910)","(4423.0, 5175.0)",266.925
"(4957, 4693)","(4743.0, 4857.0)",269.615
"(6608, 6258)","(6849.0, 6113.0)",281.258
"(1849, 508)","(1584.0, 627.0)",290.493
"(7870, 7103)","(7667.0, 6883.0)",299.348
"(6578, 5968)","(6849.0, 6113.0)",307.353
"(5216, 4973)","(5342.0, 5258.0)",311.61
"(7331, 6764)","(7667.0, 6883.0)",356.451
"(2891, 2996)","(2620.0, 2750.0)",366.001
"(2893, 2994)","(2620.0, 2750.0)",366.149
"(7495, 6553)","(7667.0, 6883.0)",372.134
"(5251, 4896)","(5342.0, 5258.0)",373.263
"(3070, 3507)","(3104.0, 3882.0)",376.538
"(7331, 6657)","(7667.0, 6883.0)",404.935
"(5754, 4802)","(5613.0, 5246.0)",465.851
