og_coord,starfish_coord,dist
"(2996.112, 2148.96)","(2997.0, 2121.0)",27.974
"(2690.64, 2381.616)","(2666.0, 2366.0)",29.172
"(6141.408, 5685.864)","(6176.0, 5712.0)",43.355
"(2419.8, 2242.2)","(2404.0, 2195.0)",49.774
"(2746.584, 2391.384)","(2789.0, 2365.0)",49.952
"(3009.432, 2172.048)","(2997.0, 2121.0)",52.54
"(4331.664, 4347.648)","(4378.0, 4314.0)",57.264
"(4795.2, 4505.712)","(4739.0, 4525.0)",59.418
"(7237.2, 7281.6)","(7179.0, 7263.0)",61.1
"(2682.648, 1458.096)","(2622.0, 1482.0)",65.189
"(2710.176, 2140.08)","(2749.0, 2198.0)",69.728
"(4305.912, 4331.664)","(4378.0, 4314.0)",74.221
"(2411.808, 2272.392)","(2404.0, 2195.0)",77.785
"(4308.576, 4352.976)","(4378.0, 4314.0)",79.617
"(3044.064, 1924.296)","(2967.0, 1892.0)",83.558
"(6938.832, 6080.136)","(6849.0, 6113.0)",95.655
"(6650.232, 6724.824)","(6556.0, 6680.0)",104.35
"(6943.272, 6067.704)","(6849.0, 6113.0)",104.589
"(3060.936, 1942.056)","(2967.0, 1892.0)",106.44
"(5245.416, 5310.24)","(5342.0, 5258.0)",109.807
"(3908.088, 3958.704)","(3922.0, 3840.0)",119.516
"(5629.032, 5827.056)","(5562.0, 5727.0)",120.435
"(2233.32, 1040.736)","(2221.0, 1164.0)",123.878
"(4335.216, 4193.136)","(4378.0, 4314.0)",128.213
"(6673.32, 6740.808)","(6556.0, 6680.0)",132.142
"(2529.912, 2037.072)","(2402.0, 2075.0)",133.417
"(2213.784, 1030.08)","(2221.0, 1164.0)",134.114
"(7238.088, 7387.272)","(7179.0, 7263.0)",137.604
"(3927.624, 3979.128)","(3922.0, 3840.0)",139.242
"(6722.16, 6176.04)","(6849.0, 6113.0)",141.642
"(6715.056, 6052.608)","(6849.0, 6113.0)",146.929
"(5214.336, 5338.656)","(5342.0, 5258.0)",151.008
"(3921.408, 3991.56)","(3922.0, 3840.0)",151.561
"(1416.36, 1094.016)","(1552.0, 1168.0)",154.505
"(3852.144, 3462.312)","(3706.0, 3410.0)",155.224
"(4331.664, 4164.72)","(4378.0, 4314.0)",156.306
"(3889.44, 3993.336)","(3922.0, 3840.0)",156.755
"(5185.032, 5280.936)","(5342.0, 5258.0)",158.635
"(4715.28, 5350.2)","(4830.0, 5239.0)",159.769
"(4755.24, 5380.392)","(4830.0, 5239.0)",159.94
"(3863.688, 3440.112)","(3706.0, 3410.0)",160.537
"(6713.28, 6199.128)","(6849.0, 6113.0)",160.742
"(4187.808, 4779.216)","(4075.0, 4664.0)",161.246
"(1401.264, 1094.904)","(1552.0, 1168.0)",167.524
"(2559.216, 2013.096)","(2402.0, 2075.0)",168.964
"(3919.632, 4009.32)","(3922.0, 3840.0)",169.337
"(1408.368, 1056.72)","(1583.0, 1075.0)",175.586
"(1403.928, 1073.592)","(1552.0, 1168.0)",175.608
"(5172.6, 5310.24)","(5342.0, 5258.0)",177.272
"(3866.352, 3502.272)","(3706.0, 3410.0)",185.005
"(4993.224, 5758.68)","(4987.0, 5573.0)",185.784
"(3885.888, 3348.648)","(3706.0, 3410.0)",190.063
"(3769.56, 3591.96)","(3706.0, 3410.0)",192.742
"(6198.24, 6628.032)","(6014.0, 6551.0)",199.696
"(4953.264, 5779.104)","(4987.0, 5573.0)",208.847
"(4407.144, 4847.592)","(4453.0, 4642.0)",210.644
"(4668.216, 5100.672)","(4830.0, 5239.0)",212.858
"(4677.096, 5065.152)","(4743.0, 4857.0)",218.336
"(4662.0, 5089.128)","(4875.0, 5161.0)",224.799
"(5067.816, 5359.08)","(4987.0, 5573.0)",228.677
"(6238.2, 6623.592)","(6014.0, 6551.0)",235.659
"(3147.072, 3638.136)","(3104.0, 3882.0)",247.639
"(5106.0, 5352.864)","(4987.0, 5573.0)",250.242
"(5065.152, 5329.776)","(4830.0, 5239.0)",252.065
"(7787.76, 7112.88)","(7667.0, 6883.0)",259.669
"(3145.296, 3623.928)","(3104.0, 3882.0)",261.355
"(3093.792, 3615.936)","(3104.0, 3882.0)",266.26
"(7890.768, 7040.064)","(7667.0, 6883.0)",273.388
"(3126.648, 3599.952)","(3104.0, 3882.0)",282.956
"(6551.664, 5976.24)","(6275.0, 6055.0)",287.656
"(4081.248, 4085.688)","(3922.0, 3840.0)",292.784
"(6588.072, 5962.032)","(6849.0, 6113.0)",301.454
"(6577.416, 5979.792)","(6849.0, 6113.0)",302.493
"(5119.32, 4979.904)","(4875.0, 5161.0)",304.118
"(5139.744, 4990.56)","(4875.0, 5161.0)",314.864
"(5128.2, 4966.584)","(4875.0, 5161.0)",319.23
"(3922.296, 5215.224)","(4210.0, 5355.0)",319.861
"(2848.704, 2978.352)","(2620.0, 2750.0)",323.187
"(5160.168, 4963.92)","(5342.0, 5258.0)",345.754
"(2804.304, 3115.992)","(2620.0, 2750.0)",409.778
"(8095.896, 7325.112)","(7590.0, 7633.0)",592.221
