og_coord,closest_coord,dist
"(2934, 2669)","(2711, 2859)",292.966
"(7028, 6954)","(6805, 6781)",282.237
"(2354, 2375)","(2359, 2462)",87.144
"(1437, 883)","(1569, 1076)",233.823
"(3067, 3113)","(3280, 2923)",285.428
"(5203, 5567)","(5184, 5572)",19.647
"(6068, 6551)","(6284, 6456)",235.968
"(4335, 4664)","(4255, 4874)",224.722
"(5399, 5640)","(5530, 5752)",172.351
"(1948, 572)","(1682, 559)",266.317
"(2711, 2859)","(2934, 2669)",292.966
"(6601, 5937)","(6497, 5884)",116.726
"(7884, 7141)","(8043, 7126)",159.706
"(3374, 2005)","(3386, 1999)",13.416
"(3978, 5126)","(4255, 4874)",374.477
"(7249, 7475)","(7426, 7191)",334.642
"(6843, 6557)","(6805, 6781)",227.2
"(3625, 3519)","(3769, 3540)",145.523
"(7401, 6566)","(7292, 6518)",119.101
"(3386, 1999)","(3374, 2005)",13.416
"(2230, 1100)","(1864, 1002)",378.893
"(6493, 5746)","(6497, 5884)",138.058
"(3280, 2923)","(3553, 2996)",282.592
"(5757, 5536)","(5768, 5477)",60.017
"(7426, 7191)","(7648, 7019)",280.834
"(2464, 2652)","(2569, 2474)",206.662
"(4894, 5076)","(4785, 5145)",129.004
"(7292, 6518)","(7401, 6566)",119.101
"(7683, 7579)","(7249, 7475)",446.287
"(6414, 5887)","(6497, 5884)",83.054
"(1569, 1076)","(1437, 883)",233.823
"(3759, 3143)","(3553, 2996)",253.071
"(3627, 3676)","(3625, 3519)",157.013
"(6805, 6781)","(6843, 6557)",227.2
"(6376, 6663)","(6389, 6765)",102.825
"(2337, 1900)","(2240, 1940)",104.924
"(4059, 3732)","(3769, 3540)",347.799
"(5392, 5223)","(5370, 5418)",196.237
"(5184, 5572)","(5203, 5567)",19.647
"(2519, 2405)","(2569, 2474)",85.212
"(6262, 6935)","(6389, 6765)",212.2
"(6321, 6454)","(6284, 6456)",37.054
"(2359, 2462)","(2354, 2375)",87.144
"(5768, 5477)","(5757, 5536)",60.017
"(2144, 1953)","(2240, 1940)",96.876
"(1906, 1594)","(1912, 1557)",37.483
"(2866, 2058)","(2555, 2080)",311.777
"(2569, 2474)","(2519, 2405)",85.212
"(4724, 5286)","(4785, 5145)",153.629
"(6143, 5938)","(6006, 6143)",246.564
"(4255, 4874)","(4335, 4664)",224.722
"(3461, 3522)","(3625, 3519)",164.027
"(6389, 6765)","(6376, 6663)",102.825
"(6284, 6456)","(6321, 6454)",37.054
"(1912, 1557)","(1906, 1594)",37.483
"(7813, 6757)","(7615, 6842)",215.474
"(8043, 7126)","(7884, 7141)",159.706
"(3836, 4455)","(4335, 4664)",541.001
"(5069, 4758)","(4982, 4674)",120.934
"(2555, 2080)","(2337, 1900)",282.708
"(4785, 5145)","(4894, 5076)",129.004
"(4740, 4337)","(4930, 4414)",205.01
"(5530, 5752)","(5399, 5640)",172.351
"(1864, 1002)","(1838, 1086)",87.932
"(1838, 1086)","(1864, 1002)",87.932
"(7648, 7019)","(7615, 6842)",180.05
"(5370, 5418)","(5284, 5506)",123.045
"(6006, 6143)","(6143, 5938)",246.564
"(7615, 6842)","(7648, 7019)",180.05
"(3553, 2996)","(3759, 3143)",253.071
"(2240, 1940)","(2144, 1953)",96.876
"(3060, 3419)","(3067, 3113)",306.08
"(3769, 3540)","(3625, 3519)",145.523
"(4930, 4414)","(4740, 4337)",205.01
"(3375, 2173)","(3374, 2005)",168.003
"(4982, 4674)","(5069, 4758)",120.934
"(2073, 1623)","(1906, 1594)",169.499
"(3388, 3728)","(3461, 3522)",218.552
"(6497, 5884)","(6414, 5887)",83.054
"(4260, 4021)","(4059, 3732)",352.026
"(5284, 5506)","(5203, 5567)",101.4
"(1682, 559)","(1948, 572)",266.317
