og_coord,closest_coord,dist
"(2292, 1186)","(604372.68, 316462.86)",3312.6814
"(2286, 1197)","(605958.96, 313554.68)",3312.6814
"(4159, 5059)","(1104844.02, 1339084.7)",5520.51878
"(4179, 5065)","(1099556.42, 1337498.42)",5520.51878
"(4483, 4182)","(1183629.26, 1091360.64)",14364.29416
"(4477, 4128)","(1185215.54, 1105637.16)",14364.29416
"(4825, 5090)","(1269288.38, 1332210.82)",14901.7787
"(4801, 5039)","(1275633.5, 1345694.2)",14901.7787
"(7320, 6665)","(1924157.64, 1751253.12)",15517.51972
"(7278, 6624)","(1935261.6, 1762092.7)",15517.51972
"(5191, 5632)","(1387466.24, 1497183.94)",17154.2963
"(5248, 5663)","(1372396.58, 1488988.16)",17154.2963
"(3290, 3868)","(851567.98, 1018391.76)",18726.29978
"(3221, 3852)","(869810.2, 1022621.84)",18726.29978
"(5502, 5619)","(1474182.88, 1485551.22)",19564.12
"(5576, 5619)","(1454618.76, 1485551.22)",19564.12
"(7267, 7349)","(1926272.68, 1923364.5)",20198.632
"(7286, 7275)","(1921249.46, 1942928.62)",20198.632
"(4428, 4067)","(1183629.26, 1091360.64)",20685.88434
"(4849, 5176)","(1275633.5, 1345694.2)",23605.43268
"(6825, 6700)","(1815497.46, 1750459.98)",23654.34298
"(6867, 6621)","(1804393.5, 1771346.0)",23654.34298
"(5400, 5654)","(1454618.76, 1485551.22)",28510.21044
"(3334, 2290)","(883822.34, 636098.28)",30760.34862
"(3343, 2406)","(881442.92, 605430.2)",30760.34862
"(4017, 4573)","(1091360.64, 1199492.06)",30851.03096
"(4128, 4537)","(1062014.46, 1209009.74)",30851.03096
"(7209, 6726)","(1924157.64, 1751253.12)",32557.33948
"(2824, 3092)","(779921.0, 812968.5)",33613.80196
"(2950, 3075)","(746609.12, 817462.96)",33613.80196
"(3656, 4170)","(1000942.68, 1100878.32)",34405.88444
"(3786, 4164)","(966573.28, 1102464.6)",34405.88444
"(4369, 5178)","(1142385.98, 1402800.28)",36141.80352
"(4321, 5306)","(1155076.22, 1368959.64)",36141.80352
"(7811, 7392)","(2061106.48, 1917812.52)",36699.38094
"(7796, 7254)","(2065072.18, 1954296.96)",36699.38094
"(3417, 3803)","(869810.2, 1022621.84)",37718.30146
"(5195, 5482)","(1372396.58, 1488988.16)",39671.01214
"(7427, 7330)","(1926272.68, 1923364.5)",40013.11986
"(2077, 1837)","(561014.36, 445215.92)",42163.3224
"(2122, 1684)","(549117.26, 485666.06)",42163.3224
"(6710, 6565)","(1815497.46, 1750459.98)",44068.97344
"(4766, 4573)","(1297312.66, 1234390.22)",45097.41164
"(4907, 4669)","(1260035.08, 1209009.74)",45097.41164
"(4089, 3774)","(1068095.2, 952825.52)",46774.37398
"(4040, 3604)","(1081049.82, 997770.12)",46774.37398
"(3912, 4039)","(1000942.68, 1100878.32)",46923.4843
"(2253, 1863)","(549117.26, 485666.06)",47035.8458
"(6040, 5645)","(1643386.08, 1499563.36)",47075.23842
"(6216, 5672)","(1596855.2, 1492425.1)",47075.23842
"(3600, 3548)","(904443.98, 922686.2)",49746.26956
"(3421, 3490)","(951768.0, 938020.24)",49746.26956
"(3702, 3102)","(930353.22, 808474.04)",49760.2817
"(3519, 3058)","(978734.76, 820106.76)",49760.2817
"(4619, 4987)","(1269288.38, 1332210.82)",50042.63954
"(3856, 3666)","(1068095.2, 952825.52)",51333.3427
"(6735, 6879)","(1804393.5, 1771346.0)",52969.06176
"(4008, 5198)","(1099556.42, 1337498.42)",54260.29368
"(2311, 1598)","(561014.36, 445215.92)",54897.44948
"(4171, 4333)","(1091360.64, 1199492.06)",55118.73554
"(3897, 3192)","(978734.76, 820106.76)",56780.09946
"(2056, 1217)","(604372.68, 316462.86)",61036.88184
"(2357, 2363)","(617591.68, 563393.78)",61586.79224
"(2336, 2131)","(623143.66, 624729.94)",61586.79224
"(4959, 5477)","(1373454.1, 1449331.16)",62407.69214
"(5668, 4947)","(1470217.18, 1367902.12)",66347.21852
"(5561, 5174)","(1498505.84, 1307887.86)",66347.21852
"(2504, 1831)","(595648.14, 492539.94)",66896.60016
"(6506, 7051)","(1780599.3, 1818670.02)",75718.432
"(7672, 7661)","(2065072.18, 1954296.96)",80051.6202
"(6520, 5838)","(1784300.62, 1597383.96)",81081.90906
"(6749, 6042)","(1723757.6, 1543450.44)",81081.90906
"(3024, 2338)","(881442.92, 605430.2)",82934.41972
"(3072, 3564)","(851567.98, 1018391.76)",85728.12318
"(7074, 7029)","(1926272.68, 1923364.5)",85856.34748
"(5344, 4894)","(1498505.84, 1307887.86)",86797.54028
"(5610, 5970)","(1474182.88, 1485551.22)",93231.75634
"(7798, 6895)","(2061106.48, 1917812.52)",94914.00628
"(1654, 1129)","(543565.28, 321750.46)",108797.39322
"(1330, 609)","(477470.28, 139857.02)",127609.88088
"(1806, 529)","(351625.4, 161007.42)",127609.88088
"(6122, 6403)","(1773989.8, 1735654.7)",161247.47704
