og_coord,starfish_coord,dist
"(7227, 7296)","(7237.2, 7281.6)",17.647
"(7219, 7407)","(7238.088, 7387.272)",27.451
"(5018, 5743)","(4993.224, 5758.68)",29.321
"(4423, 4904)","(4407.144, 4847.592)",58.594
"(6651, 5950)","(6588.072, 5962.032)",64.068
"(4734, 4532)","(4795.2, 4505.712)",66.607
"(5138, 4896)","(5128.2, 4966.584)",71.261
"(1457, 1158)","(1416.36, 1094.016)",75.799
"(5208, 5029)","(5139.744, 4990.56)",78.336
"(2629, 1394)","(2682.648, 1458.096)",83.585
"(4349, 4433)","(4331.664, 4347.648)",87.095
"(5220, 4898)","(5160.168, 4963.92)",89.024
"(5248, 4926)","(5160.168, 4963.92)",95.668
"(4790, 5286)","(4715.28, 5350.2)",98.513
"(4286, 4746)","(4187.808, 4779.216)",103.658
"(4790, 5074)","(4677.096, 5065.152)",113.25
"(4239, 4675)","(4187.808, 4779.216)",116.11
"(2870, 3213)","(2804.304, 3115.992)",117.16
"(2297, 1141)","(2233.32, 1040.736)",118.777
"(4261, 4876)","(4187.808, 4779.216)",121.343
"(2781, 2877)","(2848.704, 2978.352)",121.885
"(8064, 7198)","(8095.896, 7325.112)",131.053
"(5019, 5204)","(5065.152, 5329.776)",133.976
"(6196, 5809)","(6141.408, 5685.864)",134.695
"(2096, 1112)","(2213.784, 1030.08)",143.471
"(4816, 5107)","(4677.096, 5065.152)",145.071
"(5296, 4893)","(5160.168, 4963.92)",153.232
"(5272, 5073)","(5139.744, 4990.56)",155.846
"(7327, 7521)","(7238.088, 7387.272)",160.588
"(4491, 4235)","(4335.216, 4193.136)",161.311
"(4788, 4944)","(4677.096, 5065.152)",164.248
"(2794, 1993)","(2710.176, 2140.08)",169.29
"(7748, 7282)","(7787.76, 7112.88)",173.731
"(3315, 3582)","(3145.296, 3623.928)",174.807
"(5465, 5755)","(5629.032, 5827.056)",179.161
"(4844, 5149)","(4668.216, 5100.672)",182.306
"(6563, 6887)","(6673.32, 6740.808)",183.146
"(7790, 6878)","(7890.768, 7040.064)",190.837
"(4051, 4278)","(4081.248, 4085.688)",194.676
"(6274, 5830)","(6141.408, 5685.864)",195.846
"(4098, 5325)","(3922.296, 5215.224)",207.178
"(2169, 1243)","(2233.32, 1040.736)",212.245
"(6897, 6321)","(6713.28, 6199.128)",220.467
"(6822, 6575)","(6673.32, 6740.808)",222.706
"(6470, 6589)","(6650.232, 6724.824)",225.681
"(3028, 3161)","(2804.304, 3115.992)",228.179
"(5237, 5567)","(5214.336, 5338.656)",229.466
"(2334, 1901)","(2529.912, 2037.072)",238.531
"(4001, 3735)","(3908.088, 3958.704)",242.232
"(5408, 4934)","(5160.168, 4963.92)",249.632
"(4104, 4500)","(4308.576, 4352.976)",251.927
"(3152, 2391)","(3009.432, 2172.048)",261.277
"(6177, 5957)","(6141.408, 5685.864)",273.462
"(7440, 7094)","(7237.2, 7281.6)",276.264
"(2470, 1275)","(2682.648, 1458.096)",280.612
"(6425, 5725)","(6551.664, 5976.24)",281.363
"(1930, 1056)","(2213.784, 1030.08)",284.965
"(5338, 5785)","(5629.032, 5827.056)",294.055
"(7520, 7478)","(7238.088, 7387.272)",296.152
"(7101, 7006)","(7237.2, 7281.6)",307.418
"(1339, 752)","(1408.368, 1056.72)",312.516
"(5585, 5508)","(5629.032, 5827.056)",322.08
"(2367, 1375)","(2682.648, 1458.096)",326.403
"(3355, 2094)","(3060.936, 1942.056)",330.999
"(7563, 6838)","(7787.76, 7112.88)",355.072
"(2223, 1401)","(2233.32, 1040.736)",360.412
"(7618, 6775)","(7787.76, 7112.88)",378.129
"(5810, 6181)","(5629.032, 5827.056)",397.525
"(5817, 6181)","(5629.032, 5827.056)",400.76
"(5873, 6145)","(5629.032, 5827.056)",400.76
"(7069, 6581)","(6673.32, 6740.808)",426.733
"(1961, 1377)","(2213.784, 1030.08)",429.247
"(3171, 2686)","(2848.704, 2978.352)",435.137
"(2244, 1477)","(2233.32, 1040.736)",436.395
"(6032, 6123)","(6141.408, 5685.864)",450.62
"(1790, 1387)","(1416.36, 1094.016)",474.812
"(2151, 1515)","(2233.32, 1040.736)",481.355
"(3292, 2692)","(2848.704, 2978.352)",527.739
"(7478, 6622)","(7787.76, 7112.88)",580.443
"(1737, 567)","(1408.368, 1056.72)",589.767
"(2027, 1660)","(2529.912, 2037.072)",628.573
"(7330, 6644)","(7237.2, 7281.6)",644.318
