og_coord,closest_coord,dist
"(3825.0, 2748.0)","(3828.0, 2750.0)",3.606
"(3828.0, 2750.0)","(3825.0, 2748.0)",3.606
"(3769.0, 4043.0)","(3767.0, 4047.0)",4.472
"(3767.0, 4047.0)","(3769.0, 4043.0)",4.472
"(3747.0, 4223.0)","(3742.0, 4226.0)",5.831
"(3742.0, 4226.0)","(3747.0, 4223.0)",5.831
"(2355.0, 5612.0)","(2349.0, 5614.0)",6.325
"(2349.0, 5614.0)","(2355.0, 5612.0)",6.325
"(3111.0, 4753.0)","(3116.0, 4758.0)",7.071
"(3116.0, 4758.0)","(3111.0, 4753.0)",7.071
"(1277.0, 5170.0)","(1285.0, 5166.0)",8.944
"(1285.0, 5166.0)","(1277.0, 5170.0)",8.944
"(2456.0, 5525.0)","(2463.0, 5518.0)",9.899
"(2463.0, 5518.0)","(2456.0, 5525.0)",9.899
"(2702.0, 5412.0)","(2693.0, 5407.0)",10.296
"(2693.0, 5407.0)","(2702.0, 5412.0)",10.296
"(2716.0, 5430.0)","(2708.0, 5422.0)",11.314
"(2708.0, 5422.0)","(2716.0, 5430.0)",11.314
"(3435.0, 2328.0)","(3444.0, 2320.0)",12.042
"(3822.0, 5303.0)","(3814.0, 5294.0)",12.042
"(3814.0, 5294.0)","(3822.0, 5303.0)",12.042
"(3444.0, 2320.0)","(3435.0, 2328.0)",12.042
"(3929.0, 2529.0)","(3942.0, 2527.0)",13.153
"(3942.0, 2527.0)","(3929.0, 2529.0)",13.153
"(1153.0, 8029.0)","(1140.0, 8025.0)",13.601
"(1140.0, 8025.0)","(1153.0, 8029.0)",13.601
"(1825.0, 6619.0)","(1837.0, 6627.0)",14.422
"(1837.0, 6627.0)","(1825.0, 6619.0)",14.422
"(1501.0, 8586.0)","(1488.0, 8593.0)",14.765
"(1488.0, 8593.0)","(1501.0, 8586.0)",14.765
"(966.0, 9218.0)","(980.0, 9225.0)",15.652
"(980.0, 9225.0)","(966.0, 9218.0)",15.652
"(2197.0, 5745.0)","(2213.0, 5746.0)",16.031
"(2213.0, 5746.0)","(2197.0, 5745.0)",16.031
"(4399.0, 1702.0)","(4391.0, 1716.0)",16.125
"(4391.0, 1716.0)","(4399.0, 1702.0)",16.125
"(2697.0, 5434.0)","(2708.0, 5422.0)",16.279
"(2096.0, 5785.0)","(2105.0, 5771.0)",16.643
"(2105.0, 5771.0)","(2096.0, 5785.0)",16.643
"(5130.0, 1785.0)","(5118.0, 1773.0)",16.971
"(5118.0, 1773.0)","(5130.0, 1785.0)",16.971
"(3719.0, 3768.0)","(3719.0, 3751.0)",17.0
"(3719.0, 3751.0)","(3719.0, 3768.0)",17.0
"(3887.0, 4312.0)","(3896.0, 4297.0)",17.493
"(3896.0, 4297.0)","(3887.0, 4312.0)",17.493
"(4392.0, 2054.0)","(4395.0, 2036.0)",18.248
"(4395.0, 2036.0)","(4392.0, 2054.0)",18.248
"(3529.0, 4452.0)","(3520.0, 4436.0)",18.358
"(3520.0, 4436.0)","(3529.0, 4452.0)",18.358
"(4326.0, 1277.0)","(4321.0, 1295.0)",18.682
"(4321.0, 1295.0)","(4326.0, 1277.0)",18.682
"(1210.0, 9786.0)","(1193.0, 9795.0)",19.235
"(1193.0, 9795.0)","(1210.0, 9786.0)",19.235
"(1893.0, 7118.0)","(1911.0, 7125.0)",19.313
"(1911.0, 7125.0)","(1893.0, 7118.0)",19.313
"(1165.0, 9626.0)","(1184.0, 9630.0)",19.416
"(1184.0, 9630.0)","(1165.0, 9626.0)",19.416
"(898.0, 9444.0)","(881.0, 9434.0)",19.723
"(881.0, 9434.0)","(898.0, 9444.0)",19.723
