og_coord,closest_coord,dist
"(0.995, 8.753)","(0.995, 8.757)",0.004
"(0.995, 8.757)","(0.995, 8.753)",0.004
"(3.578, 2.764)","(3.581, 2.765)",0.004
"(3.581, 2.765)","(3.578, 2.764)",0.004
"(3.611, 5.314)","(3.615, 5.316)",0.005
"(3.615, 5.316)","(3.611, 5.314)",0.005
"(3.572, 1.948)","(3.567, 1.946)",0.006
"(3.567, 1.946)","(3.572, 1.948)",0.006
"(3.237, 2.009)","(3.235, 2.002)",0.006
"(3.235, 2.002)","(3.237, 2.009)",0.006
"(1.089, 7.309)","(1.086, 7.303)",0.007
"(0.789, 8.19)","(0.792, 8.184)",0.007
"(1.086, 7.303)","(1.089, 7.309)",0.007
"(0.792, 8.184)","(0.789, 8.19)",0.007
"(3.063, 4.257)","(3.063, 4.265)",0.008
"(3.063, 4.265)","(3.063, 4.257)",0.008
"(1.002, 7.9)","(1.008, 7.893)",0.009
"(1.008, 7.893)","(1.002, 7.9)",0.009
"(2.541, 3.791)","(2.546, 3.8)",0.01
"(2.546, 3.8)","(2.541, 3.791)",0.01
"(0.491, 7.913)","(0.484, 7.905)",0.011
"(0.484, 7.905)","(0.491, 7.913)",0.011
"(1.147, 8.68)","(1.145, 8.67)",0.011
"(1.145, 8.67)","(1.147, 8.68)",0.011
"(0.94, 7.687)","(0.945, 7.678)",0.011
"(0.945, 7.678)","(0.94, 7.687)",0.011
"(3.193, 2.607)","(3.182, 2.604)",0.012
"(3.182, 2.604)","(3.193, 2.607)",0.012
"(3.358, 1.978)","(3.346, 1.975)",0.013
"(3.346, 1.975)","(3.358, 1.978)",0.013
"(2.721, 4.7)","(2.707, 4.698)",0.014
"(2.707, 4.698)","(2.721, 4.7)",0.014
"(3.803, 1.499)","(3.812, 1.512)",0.016
"(3.812, 1.512)","(3.803, 1.499)",0.016
"(4.028, 1.893)","(4.04, 1.905)",0.016
"(4.04, 1.905)","(4.028, 1.893)",0.016
"(0.778, 8.202)","(0.789, 8.19)",0.016
"(3.358, 2.973)","(3.375, 2.97)",0.017
"(3.375, 2.97)","(3.358, 2.973)",0.017
"(3.224, 3.9)","(3.207, 3.904)",0.017
"(3.207, 3.904)","(3.224, 3.9)",0.017
"(4.011, 1.707)","(4.022, 1.721)",0.018
"(4.022, 1.721)","(4.011, 1.707)",0.018
"(4.528, 1.82)","(4.512, 1.828)",0.018
"(4.512, 1.828)","(4.528, 1.82)",0.018
"(3.049, 4.449)","(3.062, 4.436)",0.018
"(3.062, 4.436)","(3.049, 4.449)",0.018
"(2.591, 4.151)","(2.576, 4.141)",0.018
"(2.576, 4.141)","(2.591, 4.151)",0.018
"(3.512, 3.529)","(3.517, 3.547)",0.019
"(3.517, 3.547)","(3.512, 3.529)",0.019
"(0.668, 8.733)","(0.674, 8.751)",0.019
"(0.674, 8.751)","(0.668, 8.733)",0.019
"(4.016, 1.907)","(4.028, 1.893)",0.019
"(2.824, 4.745)","(2.817, 4.763)",0.019
"(2.817, 4.763)","(2.824, 4.745)",0.019
"(2.488, 4.113)","(2.483, 4.095)",0.019
"(2.483, 4.095)","(2.488, 4.113)",0.019
"(0.917, 6.866)","(0.937, 6.87)",0.02
"(0.937, 6.87)","(0.917, 6.866)",0.02
"(3.335, 3.3)","(3.35, 3.286)",0.02
"(3.35, 3.286)","(3.335, 3.3)",0.02
"(3.573, 5.118)","(3.589, 5.105)",0.02
"(3.589, 5.105)","(3.573, 5.118)",0.02
"(2.465, 3.257)","(2.454, 3.24)",0.02
"(2.454, 3.24)","(2.465, 3.257)",0.02
"(0.923, 6.893)","(0.916, 6.912)",0.021
"(0.916, 6.912)","(0.923, 6.893)",0.021
"(1.11, 7.698)","(1.128, 7.709)",0.021
"(1.128, 7.709)","(1.11, 7.698)",0.021
"(3.327, 4.608)","(3.345, 4.596)",0.021
"(3.345, 4.596)","(3.327, 4.608)",0.021
"(2.288, 4.679)","(2.27, 4.668)",0.021
"(2.57, 3.643)","(2.573, 3.665)",0.021
"(2.27, 4.668)","(2.288, 4.679)",0.021
"(2.573, 3.665)","(2.57, 3.643)",0.021
"(4.484, 2.157)","(4.506, 2.153)",0.022
"(4.506, 2.153)","(4.484, 2.157)",0.022
"(2.47, 3.278)","(2.465, 3.257)",0.022
"(2.606, 4.135)","(2.591, 4.151)",0.022
"(3.239, 4.69)","(3.26, 4.699)",0.023
"(3.26, 4.699)","(3.239, 4.69)",0.023
"(3.038, 2.819)","(3.031, 2.841)",0.023
"(3.031, 2.841)","(3.038, 2.819)",0.023
"(3.317, 3.255)","(3.316, 3.278)",0.024
"(3.316, 3.278)","(3.317, 3.255)",0.024
"(2.998, 4.358)","(3.022, 4.362)",0.024
"(3.022, 4.362)","(2.998, 4.358)",0.024
"(3.749, 1.435)","(3.726, 1.443)",0.024
"(3.726, 1.443)","(3.749, 1.435)",0.024
"(3.096, 2.826)","(3.086, 2.803)",0.025
"(3.086, 2.803)","(3.096, 2.826)",0.025
"(1.471, 4.436)","(1.446, 4.438)",0.025
"(1.446, 4.438)","(1.471, 4.436)",0.025
"(3.207, 2.586)","(3.193, 2.607)",0.026
"(4.048, 1.489)","(4.023, 1.492)",0.026
"(4.023, 1.492)","(4.048, 1.489)",0.026
"(3.477, 3.53)","(3.481, 3.504)",0.026
"(3.481, 3.504)","(3.477, 3.53)",0.026
"(1.187, 7.516)","(1.213, 7.512)",0.026
"(1.213, 7.512)","(1.187, 7.516)",0.026
"(3.697, 1.167)","(3.719, 1.153)",0.026
"(0.935, 7.777)","(0.913, 7.791)",0.026
"(2.992, 2.778)","(3.006, 2.8)",0.026
"(3.719, 1.153)","(3.697, 1.167)",0.026
"(3.006, 2.8)","(2.992, 2.778)",0.026
"(0.913, 7.791)","(0.935, 7.777)",0.026
"(0.757, 8.616)","(0.736, 8.599)",0.026
"(0.736, 8.599)","(0.757, 8.616)",0.026
"(3.329, 4.246)","(3.336, 4.272)",0.027
"(3.336, 4.272)","(3.329, 4.246)",0.027
"(0.834, 6.971)","(0.857, 6.985)",0.027
"(0.857, 6.985)","(0.834, 6.971)",0.027
"(3.056, 4.553)","(3.076, 4.572)",0.028
"(3.076, 4.572)","(3.056, 4.553)",0.028
"(1.768, 5.166)","(1.765, 5.194)",0.028
"(1.765, 5.194)","(1.768, 5.166)",0.028
"(2.083, 4.418)","(2.111, 4.412)",0.028
"(2.111, 4.412)","(2.083, 4.418)",0.028
"(3.28, 4.719)","(3.26, 4.699)",0.028
"(0.739, 8.178)","(0.76, 8.16)",0.028
"(0.76, 8.16)","(0.739, 8.178)",0.028
"(3.424, 4.659)","(3.441, 4.682)",0.029
"(3.441, 4.682)","(3.424, 4.659)",0.029
"(2.691, 3.175)","(2.717, 3.165)",0.029
"(2.717, 3.165)","(2.691, 3.175)",0.029
"(3.441, 2.139)","(3.432, 2.112)",0.029
"(3.432, 2.112)","(3.441, 2.139)",0.029
"(3.607, 2.963)","(3.625, 2.94)",0.029
"(3.625, 2.94)","(3.607, 2.963)",0.029
"(1.657, 5.884)","(1.66, 5.855)",0.029
"(1.66, 5.855)","(1.657, 5.884)",0.029
"(2.8, 3.459)","(2.779, 3.48)",0.03
"(2.779, 3.48)","(2.8, 3.459)",0.03
"(2.684, 2.968)","(2.708, 2.952)",0.03
"(2.708, 2.952)","(2.684, 2.968)",0.03
"(4.509, 1.859)","(4.512, 1.828)",0.03
"(3.231, 3.541)","(3.202, 3.552)",0.03
"(3.202, 3.552)","(3.231, 3.541)",0.03
"(0.994, 7.266)","(1.018, 7.247)",0.03
"(1.018, 7.247)","(0.994, 7.266)",0.03
"(3.886, 1.311)","(3.893, 1.28)",0.031
"(3.893, 1.28)","(3.886, 1.311)",0.031
"(2.094, 4.051)","(2.069, 4.07)",0.031
"(2.069, 4.07)","(2.094, 4.051)",0.031
"(2.156, 4.747)","(2.129, 4.762)",0.031
"(2.129, 4.762)","(2.156, 4.747)",0.031
"(4.373, 2.192)","(4.342, 2.183)",0.031
"(4.342, 2.183)","(4.373, 2.192)",0.031
"(1.703, 5.415)","(1.72, 5.442)",0.032
"(1.72, 5.442)","(1.703, 5.415)",0.032
"(2.478, 4.176)","(2.472, 4.207)",0.032
"(2.472, 4.207)","(2.478, 4.176)",0.032
"(3.636, 2.976)","(3.607, 2.963)",0.032
"(2.621, 3.091)","(2.636, 3.12)",0.032
"(2.636, 3.12)","(2.621, 3.091)",0.032
"(3.577, 2.797)","(3.581, 2.765)",0.032
"(3.427, 2.211)","(3.396, 2.22)",0.032
"(3.775, 1.905)","(3.784, 1.936)",0.032
"(3.396, 2.22)","(3.427, 2.211)",0.032
"(3.784, 1.936)","(3.775, 1.905)",0.032
"(1.242, 7.497)","(1.213, 7.512)",0.033
"(3.853, 1.395)","(3.822, 1.385)",0.033
"(3.822, 1.385)","(3.853, 1.395)",0.033
"(3.557, 5.146)","(3.573, 5.118)",0.033
"(3.32, 4.301)","(3.336, 4.272)",0.033
"(3.577, 2.731)","(3.578, 2.764)",0.033
"(2.327, 4.365)","(2.301, 4.385)",0.033
"(2.301, 4.385)","(2.327, 4.365)",0.033
"(1.641, 6.055)","(1.625, 6.026)",0.033
"(1.625, 6.026)","(1.641, 6.055)",0.033
"(2.123, 4.518)","(2.153, 4.501)",0.034
"(2.471, 4.143)","(2.488, 4.113)",0.034
"(2.153, 4.501)","(2.123, 4.518)",0.034
"(2.168, 4.779)","(2.156, 4.747)",0.034
"(2.445, 4.054)","(2.419, 4.032)",0.034
"(2.419, 4.032)","(2.445, 4.054)",0.034
"(3.959, 1.721)","(3.938, 1.748)",0.034
"(3.938, 1.748)","(3.959, 1.721)",0.034
"(1.271, 8.509)","(1.265, 8.543)",0.034
"(1.265, 8.543)","(1.271, 8.509)",0.034
"(3.211, 3.346)","(3.182, 3.327)",0.035
"(3.182, 3.327)","(3.211, 3.346)",0.035
"(1.052, 8.535)","(1.045, 8.501)",0.035
"(1.045, 8.501)","(1.052, 8.535)",0.035
