radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.13414634146341464,0.1480523649718535,0.9060736144871272,82
160,0.21951219512195122,0.31384984985481706,0.6994178752148352,82
220,0.2926829268292683,0.45978582627543113,0.6365636131069835,82
280,0.34146341463414637,0.5668735155972006,0.6023626174781073,82
340,0.4268292682926829,0.6471648505271295,0.6595371611190278,82
400,0.5365853658536586,0.700557002756033,0.7659410493974077,82
460,0.573170731707317,0.738992667142351,0.7756108513549135,82
520,0.6463414634146342,0.7740460244900919,0.8350168374553903,82
580,0.6707317073170732,0.8076708815935466,0.8304517627201189,82
640,0.6951219512195121,0.8383350828619048,0.8291695831772992,82
700,0.7317073170731707,0.8664238209359403,0.8445143120404466,82
