og_coord,starfish_coord,dist
"(5245.416, 5310.24)","(5245.0, 5303.0)",7.252
"(4335.216, 4193.136)","(4308.0, 4189.0)",27.528
"(4331.664, 4164.72)","(4308.0, 4189.0)",33.904
"(3093.792, 3615.936)","(3068.0, 3592.0)",35.187
"(7237.2, 7281.6)","(7243.0, 7323.0)",41.804
"(4305.912, 4331.664)","(4330.0, 4292.0)",46.405
"(5214.336, 5338.656)","(5245.0, 5303.0)",47.028
"(4331.664, 4347.648)","(4330.0, 4292.0)",55.673
"(4407.144, 4847.592)","(4423.0, 4793.0)",56.848
"(3126.648, 3599.952)","(3068.0, 3592.0)",59.185
"(2848.704, 2978.352)","(2846.0, 3042.0)",63.705
"(5185.032, 5280.936)","(5245.0, 5303.0)",63.898
"(7238.088, 7387.272)","(7243.0, 7323.0)",64.459
"(4308.576, 4352.976)","(4330.0, 4292.0)",64.63
"(7787.76, 7112.88)","(7744.0, 7170.0)",71.956
"(5172.6, 5310.24)","(5245.0, 5303.0)",72.761
"(2710.176, 2140.08)","(2651.0, 2186.0)",74.903
"(3145.296, 3623.928)","(3068.0, 3592.0)",83.631
"(2804.304, 3115.992)","(2846.0, 3042.0)",84.932
"(5128.2, 4966.584)","(5067.0, 4900.0)",90.437
"(3147.072, 3638.136)","(3068.0, 3592.0)",91.547
"(5119.32, 4979.904)","(5067.0, 4900.0)",95.509
"(2682.648, 1458.096)","(2594.0, 1406.0)",102.822
"(4795.2, 4505.712)","(4829.0, 4605.0)",104.883
"(6588.072, 5962.032)","(6693.0, 5947.0)",105.999
"(6715.056, 6052.608)","(6693.0, 5947.0)",107.887
"(5160.168, 4963.92)","(5067.0, 4900.0)",112.987
"(2529.912, 2037.072)","(2440.0, 2110.0)",115.77
"(5139.744, 4990.56)","(5067.0, 4900.0)",116.159
"(6577.416, 5979.792)","(6693.0, 5947.0)",120.146
"(2419.8, 2242.2)","(2440.0, 2110.0)",133.734
"(4993.224, 5758.68)","(5031.0, 5625.0)",138.915
"(2559.216, 2013.096)","(2425.0, 1974.0)",139.794
"(6551.664, 5976.24)","(6693.0, 5947.0)",144.329
"(2411.808, 2272.392)","(2549.0, 2318.0)",144.574
"(5106.0, 5352.864)","(5245.0, 5303.0)",147.673
"(2746.584, 2391.384)","(2791.0, 2535.0)",150.327
"(2690.64, 2381.616)","(2549.0, 2318.0)",155.27
"(3769.56, 3591.96)","(3622.0, 3652.0)",159.307
"(3885.888, 3348.648)","(3725.0, 3293.0)",170.24
"(4953.264, 5779.104)","(5031.0, 5625.0)",172.6
"(6198.24, 6628.032)","(6044.0, 6532.0)",181.692
"(5065.152, 5329.776)","(5245.0, 5303.0)",181.83
"(5067.816, 5359.08)","(5245.0, 5303.0)",185.847
"(6238.2, 6623.592)","(6364.0, 6476.0)",193.93
"(3922.296, 5215.224)","(4044.0, 5368.0)",195.326
"(7890.768, 7040.064)","(7744.0, 7170.0)",196.021
"(3863.688, 3440.112)","(3725.0, 3293.0)",202.179
"(6650.232, 6724.824)","(6740.0, 6542.0)",203.674
"(2213.784, 1030.08)","(2120.0, 848.0)",204.813
"(6713.28, 6199.128)","(6505.0, 6199.0)",208.28
"(6673.32, 6740.808)","(6740.0, 6542.0)",209.692
"(3852.144, 3462.312)","(3725.0, 3293.0)",211.736
"(6141.408, 5685.864)","(6342.0, 5755.0)",212.172
"(4677.096, 5065.152)","(4642.0, 4854.0)",214.049
"(6722.16, 6176.04)","(6505.0, 6199.0)",218.37
"(2233.32, 1040.736)","(2120.0, 848.0)",223.581
"(4187.808, 4779.216)","(4423.0, 4793.0)",235.596
"(4662.0, 5089.128)","(4642.0, 4854.0)",235.977
"(1416.36, 1094.016)","(1657.0, 1113.0)",241.388
"(4668.216, 5100.672)","(4642.0, 4854.0)",248.061
"(4081.248, 4085.688)","(4308.0, 4189.0)",249.178
"(3866.352, 3502.272)","(3725.0, 3293.0)",252.537
"(1408.368, 1056.72)","(1657.0, 1113.0)",254.922
"(1403.928, 1073.592)","(1657.0, 1113.0)",256.122
"(1401.264, 1094.904)","(1657.0, 1113.0)",256.375
"(6943.272, 6067.704)","(6693.0, 5947.0)",277.859
"(6938.832, 6080.136)","(6693.0, 5947.0)",279.569
"(3009.432, 2172.048)","(3257.0, 2353.0)",306.649
"(5629.032, 5827.056)","(5900.0, 6007.0)",325.274
"(2996.112, 2148.96)","(3257.0, 2353.0)",331.202
"(8095.896, 7325.112)","(7769.0, 7256.0)",334.122
"(3919.632, 4009.32)","(3827.0, 4337.0)",340.521
"(3889.44, 3993.336)","(3827.0, 4337.0)",349.29
"(3921.408, 3991.56)","(3827.0, 4337.0)",358.108
"(4755.24, 5380.392)","(5031.0, 5625.0)",368.615
"(3927.624, 3979.128)","(3827.0, 4337.0)",371.749
"(3908.088, 3958.704)","(3827.0, 4337.0)",386.889
"(4715.28, 5350.2)","(5031.0, 5625.0)",418.562
"(3060.936, 1942.056)","(3257.0, 2353.0)",455.32
"(3044.064, 1924.296)","(2651.0, 2186.0)",472.216
