og_coord,closest_coord,dist
"(7984.0, 6940.0)","(7943.0, 6933.0)",41.593
"(7943.0, 6933.0)","(7984.0, 6940.0)",41.593
"(3275.0, 2675.0)","(3302.0, 2630.0)",52.479
"(3302.0, 2630.0)","(3275.0, 2675.0)",52.479
"(5042.0, 5398.0)","(5098.0, 5421.0)",60.539
"(5098.0, 5421.0)","(5042.0, 5398.0)",60.539
"(6898.0, 6519.0)","(6834.0, 6516.0)",64.07
"(6834.0, 6516.0)","(6898.0, 6519.0)",64.07
"(2610.0, 2355.0)","(2569.0, 2304.0)",65.437
"(2569.0, 2304.0)","(2610.0, 2355.0)",65.437
"(5078.0, 5248.0)","(5101.0, 5174.0)",77.492
"(5101.0, 5174.0)","(5078.0, 5248.0)",77.492
"(6335.0, 6123.0)","(6331.0, 6044.0)",79.101
"(6331.0, 6044.0)","(6335.0, 6123.0)",79.101
"(3974.0, 3923.0)","(3946.0, 3849.0)",79.12
"(3946.0, 3849.0)","(3974.0, 3923.0)",79.12
"(7890.0, 6865.0)","(7943.0, 6933.0)",86.215
"(7104.0, 6584.0)","(7183.0, 6638.0)",95.692
"(7183.0, 6638.0)","(7104.0, 6584.0)",95.692
"(3259.0, 3547.0)","(3313.0, 3633.0)",101.548
"(3313.0, 3633.0)","(3259.0, 3547.0)",101.548
"(2931.0, 2535.0)","(3040.0, 2517.0)",110.476
"(3040.0, 2517.0)","(2931.0, 2535.0)",110.476
"(3627.0, 3047.0)","(3715.0, 2976.0)",113.071
"(3715.0, 2976.0)","(3627.0, 3047.0)",113.071
"(7805.0, 6943.0)","(7890.0, 6865.0)",115.365
"(5528.0, 5369.0)","(5451.0, 5455.0)",115.434
"(5451.0, 5455.0)","(5528.0, 5369.0)",115.434
"(6750.0, 6245.0)","(6633.0, 6233.0)",117.614
"(6633.0, 6233.0)","(6750.0, 6245.0)",117.614
"(5138.0, 4948.0)","(5266.0, 4966.0)",129.259
"(5266.0, 4966.0)","(5138.0, 4948.0)",129.259
"(5450.0, 4886.0)","(5437.0, 5016.0)",130.648
"(5437.0, 5016.0)","(5450.0, 4886.0)",130.648
"(4043.0, 4353.0)","(4137.0, 4261.0)",131.529
"(4137.0, 4261.0)","(4043.0, 4353.0)",131.529
"(4322.0, 4716.0)","(4206.0, 4791.0)",138.134
"(4206.0, 4791.0)","(4322.0, 4716.0)",138.134
"(6217.0, 5756.0)","(6135.0, 5643.0)",139.617
"(6135.0, 5643.0)","(6217.0, 5756.0)",139.617
"(3148.0, 2609.0)","(3040.0, 2517.0)",141.873
"(4068.0, 4830.0)","(4206.0, 4791.0)",143.405
"(4006.0, 5093.0)","(4043.0, 5235.0)",146.741
"(4043.0, 5235.0)","(4006.0, 5093.0)",146.741
"(6865.0, 6371.0)","(6834.0, 6516.0)",148.277
"(3362.0, 3778.0)","(3313.0, 3633.0)",153.056
"(1302.0, 814.0)","(1455.0, 823.0)",153.264
"(1455.0, 823.0)","(1302.0, 814.0)",153.264
"(5257.0, 5443.0)","(5098.0, 5421.0)",160.515
"(2304.0, 2003.0)","(2462.0, 2049.0)",164.56
"(2462.0, 2049.0)","(2304.0, 2003.0)",164.56
"(3981.0, 4192.0)","(4137.0, 4261.0)",170.578
"(6168.0, 5993.0)","(6331.0, 6044.0)",170.792
"(2897.0, 2944.0)","(2984.0, 2788.0)",178.62
"(2984.0, 2788.0)","(2897.0, 2944.0)",178.62
"(4720.0, 4552.0)","(4747.0, 4744.0)",193.889
"(4747.0, 4744.0)","(4720.0, 4552.0)",193.889
"(4412.0, 4348.0)","(4547.0, 4202.0)",198.849
"(4547.0, 4202.0)","(4412.0, 4348.0)",198.849
"(3845.0, 3128.0)","(3715.0, 2976.0)",200.01
"(3568.0, 3243.0)","(3627.0, 3047.0)",204.688
"(4690.0, 4941.0)","(4747.0, 4744.0)",205.08
"(2133.0, 1888.0)","(2304.0, 2003.0)",206.073
"(1579.0, 654.0)","(1455.0, 823.0)",209.612
"(5468.0, 5863.0)","(5569.0, 5679.0)",209.898
"(5569.0, 5679.0)","(5468.0, 5863.0)",209.898
"(4944.0, 4654.0)","(4747.0, 4744.0)",216.585
"(2943.0, 3171.0)","(2897.0, 2944.0)",231.614
"(4231.0, 4040.0)","(4137.0, 4261.0)",240.16
"(2575.0, 1296.0)","(2726.0, 1488.0)",244.264
"(2726.0, 1488.0)","(2575.0, 1296.0)",244.264
"(2348.0, 1717.0)","(2133.0, 1888.0)",274.711
"(6554.0, 6638.0)","(6834.0, 6516.0)",305.424
"(1977.0, 1525.0)","(2123.0, 1249.0)",312.237
"(2123.0, 1249.0)","(1977.0, 1525.0)",312.237
"(7071.0, 6941.0)","(7183.0, 6638.0)",323.037
"(3035.0, 2163.0)","(3040.0, 2517.0)",354.035
"(7664.0, 7268.0)","(7805.0, 6943.0)",354.268
"(7699.0, 7634.0)","(7664.0, 7268.0)",367.67
"(6029.0, 6447.0)","(6335.0, 6123.0)",445.659
"(1553.0, 1286.0)","(1455.0, 823.0)",473.258
