og_coord,closest_coord,dist
"(7486.0, 7251.0)","(7474.0, 7230.0)",24.187
"(7474.0, 7230.0)","(7486.0, 7251.0)",24.187
"(7892.0, 6871.0)","(7864.0, 6857.0)",31.305
"(7864.0, 6857.0)","(7892.0, 6871.0)",31.305
"(5098.0, 4887.0)","(5047.0, 4918.0)",59.682
"(5047.0, 4918.0)","(5098.0, 4887.0)",59.682
"(6069.0, 5880.0)","(6081.0, 5812.0)",69.051
"(6081.0, 5812.0)","(6069.0, 5880.0)",69.051
"(6854.0, 6029.0)","(6813.0, 6089.0)",72.67
"(6813.0, 6089.0)","(6854.0, 6029.0)",72.67
"(5074.0, 5717.0)","(5145.0, 5763.0)",84.599
"(5145.0, 5763.0)","(5074.0, 5717.0)",84.599
"(4667.0, 5341.0)","(4738.0, 5392.0)",87.419
"(4738.0, 5392.0)","(4667.0, 5341.0)",87.419
"(7412.0, 7321.0)","(7394.0, 7407.0)",87.864
"(7394.0, 7407.0)","(7412.0, 7321.0)",87.864
"(7450.0, 6604.0)","(7482.0, 6687.0)",88.955
"(7482.0, 6687.0)","(7450.0, 6604.0)",88.955
"(3837.0, 3745.0)","(3827.0, 3644.0)",101.494
"(3827.0, 3644.0)","(3837.0, 3745.0)",101.494
"(1489.0, 786.0)","(1469.0, 684.0)",103.942
"(1469.0, 684.0)","(1489.0, 786.0)",103.942
"(6085.0, 5612.0)","(5980.0, 5601.0)",105.575
"(5980.0, 5601.0)","(6085.0, 5612.0)",105.575
"(7530.0, 7548.0)","(7418.0, 7534.0)",112.872
"(7418.0, 7534.0)","(7530.0, 7548.0)",112.872
"(6315.0, 5620.0)","(6393.0, 5704.0)",114.63
"(6393.0, 5704.0)","(6315.0, 5620.0)",114.63
"(7146.0, 6999.0)","(7254.0, 6936.0)",125.032
"(7254.0, 6936.0)","(7146.0, 6999.0)",125.032
"(2884.0, 2022.0)","(2961.0, 1923.0)",125.419
"(2961.0, 1923.0)","(2884.0, 2022.0)",125.419
"(3405.0, 3463.0)","(3310.0, 3562.0)",137.208
"(3310.0, 3562.0)","(3405.0, 3463.0)",137.208
"(4946.0, 5446.0)","(4968.0, 5585.0)",140.73
"(4968.0, 5585.0)","(4946.0, 5446.0)",140.73
"(2052.0, 1402.0)","(2115.0, 1275.0)",141.767
"(2115.0, 1275.0)","(2052.0, 1402.0)",141.767
"(6303.0, 6714.0)","(6377.0, 6591.0)",143.544
"(6377.0, 6591.0)","(6303.0, 6714.0)",143.544
"(7149.0, 7143.0)","(7146.0, 6999.0)",144.031
"(4191.0, 5078.0)","(4145.0, 4939.0)",146.414
"(4145.0, 4939.0)","(4191.0, 5078.0)",146.414
"(4819.0, 5621.0)","(4968.0, 5585.0)",153.287
"(4783.0, 5233.0)","(4667.0, 5341.0)",158.493
"(3171.0, 3661.0)","(3310.0, 3562.0)",170.652
"(7954.0, 7032.0)","(7892.0, 6871.0)",172.525
"(4879.0, 5078.0)","(4783.0, 5233.0)",182.321
"(1863.0, 1356.0)","(2052.0, 1402.0)",194.517
"(1957.0, 1106.0)","(2119.0, 995.0)",196.38
"(2119.0, 995.0)","(1957.0, 1106.0)",196.38
"(2312.0, 1374.0)","(2115.0, 1275.0)",220.477
"(6140.0, 6561.0)","(6303.0, 6714.0)",223.558
"(7808.0, 7207.0)","(7954.0, 7032.0)",227.906
"(6911.0, 7005.0)","(7146.0, 6999.0)",235.077
"(2445.0, 2638.0)","(2601.0, 2460.0)",236.685
"(2601.0, 2460.0)","(2445.0, 2638.0)",236.685
"(2797.0, 2324.0)","(2601.0, 2460.0)",238.562
"(2400.0, 1151.0)","(2312.0, 1374.0)",239.735
"(5779.0, 5456.0)","(5980.0, 5601.0)",247.843
"(1712.0, 1068.0)","(1957.0, 1106.0)",247.929
"(2910.0, 2983.0)","(2682.0, 2826.0)",276.827
"(2682.0, 2826.0)","(2910.0, 2983.0)",276.827
"(6185.0, 6208.0)","(5907.0, 6215.0)",278.088
"(5907.0, 6215.0)","(6185.0, 6208.0)",278.088
"(4476.0, 5078.0)","(4191.0, 5078.0)",285.0
"(4113.0, 3651.0)","(3827.0, 3644.0)",286.086
"(1443.0, 1194.0)","(1712.0, 1068.0)",297.047
"(3027.0, 2521.0)","(2797.0, 2324.0)",302.835
"(6498.0, 6021.0)","(6813.0, 6089.0)",322.256
"(3214.0, 2217.0)","(3027.0, 2521.0)",356.91
"(5454.0, 4836.0)","(5098.0, 4887.0)",359.635
"(5511.0, 5724.0)","(5145.0, 5763.0)",368.072
"(2013.0, 1808.0)","(2382.0, 1926.0)",387.408
"(2382.0, 1926.0)","(2013.0, 1808.0)",387.408
"(4572.0, 4215.0)","(4354.0, 4556.0)",404.728
"(4354.0, 4556.0)","(4572.0, 4215.0)",404.728
"(7047.0, 6528.0)","(7450.0, 6604.0)",410.104
"(5388.0, 5323.0)","(5779.0, 5456.0)",413.001
"(3923.0, 4160.0)","(3837.0, 3745.0)",423.817
"(4891.0, 4502.0)","(4572.0, 4215.0)",429.104
