og_coord,closest_coord,dist
"(3.187, 3.784)","(3.208, 3.776)",0.023
"(3.208, 3.776)","(3.187, 3.784)",0.023
"(5.219, 4.905)","(5.246, 4.893)",0.03
"(5.246, 4.893)","(5.219, 4.905)",0.03
"(2.333, 2.115)","(2.302, 2.112)",0.031
"(2.302, 2.112)","(2.333, 2.115)",0.031
"(3.442, 3.26)","(3.485, 3.263)",0.043
"(3.485, 3.263)","(3.442, 3.26)",0.043
"(3.366, 3.799)","(3.415, 3.812)",0.051
"(3.415, 3.812)","(3.366, 3.799)",0.051
"(2.104, 1.245)","(2.1, 1.296)",0.051
"(2.1, 1.296)","(2.104, 1.245)",0.051
"(2.786, 3.408)","(2.797, 3.355)",0.055
"(2.797, 3.355)","(2.786, 3.408)",0.055
"(1.905, 0.78)","(1.838, 0.749)",0.073
"(1.838, 0.749)","(1.905, 0.78)",0.073
"(3.551, 3.295)","(3.485, 3.263)",0.074
"(5.23, 4.807)","(5.246, 4.893)",0.088
"(1.701, 1.191)","(1.788, 1.178)",0.088
"(1.788, 1.178)","(1.701, 1.191)",0.088
"(1.939, 0.963)","(1.954, 1.055)",0.094
"(1.954, 1.055)","(1.939, 0.963)",0.094
"(1.804, 1.082)","(1.788, 1.178)",0.098
"(2.3, 1.93)","(2.343, 1.834)",0.105
"(2.343, 1.834)","(2.3, 1.93)",0.105
"(1.784, 1.304)","(1.82, 1.409)",0.112
"(1.82, 1.409)","(1.784, 1.304)",0.112
"(2.212, 1.325)","(2.301, 1.252)",0.115
"(2.301, 1.252)","(2.212, 1.325)",0.115
"(2.002, 1.373)","(2.1, 1.296)",0.125
"(1.69, 1.012)","(1.804, 1.082)",0.134
"(3.182, 3.643)","(3.208, 3.776)",0.136
"(2.162, 1.118)","(2.104, 1.245)",0.14
"(2.065, 2.032)","(2.15, 1.918)",0.142
"(2.15, 1.918)","(2.065, 2.032)",0.142
"(5.279, 5.439)","(5.418, 5.395)",0.145
"(5.418, 5.395)","(5.279, 5.439)",0.145
"(3.797, 3.469)","(3.661, 3.412)",0.147
"(3.661, 3.412)","(3.797, 3.469)",0.147
"(6.751, 6.611)","(6.628, 6.524)",0.15
"(6.628, 6.524)","(6.751, 6.611)",0.15
"(6.879, 6.527)","(6.751, 6.611)",0.154
"(3.854, 3.613)","(3.797, 3.469)",0.156
"(1.939, 1.217)","(1.788, 1.178)",0.157
"(6.578, 5.943)","(6.61, 6.106)",0.166
"(6.61, 6.106)","(6.578, 5.943)",0.166
"(6.212, 6.293)","(6.157, 6.137)",0.166
"(6.157, 6.137)","(6.212, 6.293)",0.166
"(6.867, 6.74)","(6.751, 6.611)",0.174
"(5.654, 5.849)","(5.666, 6.023)",0.174
"(5.666, 6.023)","(5.654, 5.849)",0.174
"(3.455, 3.984)","(3.415, 3.812)",0.177
"(2.007, 1.812)","(2.15, 1.918)",0.178
"(6.257, 5.989)","(6.157, 6.137)",0.179
"(2.779, 2.255)","(2.717, 2.429)",0.185
"(2.717, 2.429)","(2.779, 2.255)",0.185
"(3.606, 4.095)","(3.455, 3.984)",0.187
"(5.072, 5.023)","(5.219, 4.905)",0.188
"(3.967, 4.506)","(3.982, 4.317)",0.19
"(3.982, 4.317)","(3.967, 4.506)",0.19
"(7.021, 6.107)","(6.869, 6.225)",0.192
"(6.869, 6.225)","(7.021, 6.107)",0.192
"(4.944, 5.169)","(5.072, 5.023)",0.194
"(5.694, 5.527)","(5.787, 5.349)",0.201
"(5.787, 5.349)","(5.694, 5.527)",0.201
"(5.73, 6.217)","(5.666, 6.023)",0.204
"(4.119, 3.98)","(4.31, 4.061)",0.207
"(4.31, 4.061)","(4.119, 3.98)",0.207
"(4.54, 4.954)","(4.345, 5.094)",0.24
"(4.345, 5.094)","(4.54, 4.954)",0.24
"(2.217, 2.362)","(2.302, 2.112)",0.264
"(3.152, 3.37)","(3.182, 3.643)",0.274
"(4.822, 4.899)","(5.072, 5.023)",0.28
"(2.673, 2.716)","(2.717, 2.429)",0.29
"(3.397, 2.938)","(3.442, 3.26)",0.326
"(6.119, 5.684)","(6.257, 5.989)",0.334
"(2.82, 1.911)","(2.779, 2.255)",0.346
"(3.015, 2.639)","(2.673, 2.716)",0.35
"(1.366, 0.844)","(1.69, 1.012)",0.365
"(7.264, 6.453)","(6.879, 6.527)",0.392
"(4.848, 4.338)","(4.822, 4.899)",0.562
