radius,%_gp_captured,%_img_covered,LCPI,total_gp
100.0,0.2839506172839506,0.2547897875793029,1.1144505436489345,81
160.0,0.43209876543209874,0.4900628251880771,0.8817211655796727,81
220.0,0.654320987654321,0.6854202975472635,0.9546273870146105,81
280.0,0.8148148148148148,0.8203398310530158,0.9932649665064917,81
340.0,0.9012345679012346,0.9068683623720764,0.9937876380910394,81
400.0,0.9382716049382716,0.9568502644673931,0.9805835246965596,81
460.0,0.9753086419753086,0.9850743480741782,0.9900863258514837,81
520.0,1.0,0.9975120223772013,1.002494183094525,81
580.0,1.0,0.999990868029747,1.0000091320536466,81
640.0,1.0,1.0,1.0,81
700.0,1.0,1.0,1.0,81
