og_coord,closest_coord,dist
"(4118, 5055)","(4094.0, 5083.0)",36.878
"(4094, 5083)","(4118.0, 5055.0)",36.878
"(3916, 5236)","(3960.0, 5229.0)",44.553
"(3960, 5229)","(3916.0, 5236.0)",44.553
"(3086, 2636)","(3040.0, 2636.0)",46.0
"(3040, 2636)","(3086.0, 2636.0)",46.0
"(2451, 2448)","(2415.0, 2410.0)",52.345
"(2415, 2410)","(2451.0, 2448.0)",52.345
"(1501, 1291)","(1461.0, 1246.0)",60.208
"(1461, 1246)","(1501.0, 1291.0)",60.208
"(3357, 2079)","(3301.0, 2055.0)",60.926
"(3301, 2055)","(3357.0, 2079.0)",60.926
"(2748, 1815)","(2813.0, 1857.0)",77.389
"(2813, 1857)","(2748.0, 1815.0)",77.389
"(6205, 6109)","(6286.0, 6080.0)",86.035
"(6286, 6080)","(6205.0, 6109.0)",86.035
"(2767, 1930)","(2813.0, 1857.0)",86.284
"(1524, 1187)","(1461.0, 1246.0)",86.313
"(2562, 2585)","(2465.0, 2607.0)",99.464
"(2465, 2607)","(2562.0, 2585.0)",99.464
"(7822, 7082)","(7788.0, 6987.0)",100.901
"(7788, 6987)","(7822.0, 7082.0)",100.901
"(3428, 3533)","(3455.0, 3431.0)",105.513
"(3455, 3431)","(3428.0, 3533.0)",105.513
"(3189, 2682)","(3086.0, 2636.0)",112.805
"(3155, 3836)","(3233.0, 3752.0)",114.63
"(3233, 3752)","(3155.0, 3836.0)",114.63
"(5729, 5359)","(5772.0, 5466.0)",115.317
"(5772, 5466)","(5729.0, 5359.0)",115.317
"(7756, 7184)","(7822.0, 7082.0)",121.491
"(3036, 2349)","(3125.0, 2436.0)",124.459
"(3125, 2436)","(3036.0, 2349.0)",124.459
"(2039, 1820)","(1981.0, 1709.0)",125.24
"(1981, 1709)","(2039.0, 1820.0)",125.24
"(2615, 1409)","(2488.0, 1408.0)",127.004
"(2488, 1408)","(2615.0, 1409.0)",127.004
"(3456, 4099)","(3584.0, 4088.0)",128.472
"(3584, 4088)","(3456.0, 4099.0)",128.472
"(3601, 3959)","(3584.0, 4088.0)",130.115
"(2362, 1462)","(2488.0, 1408.0)",137.084
"(4706, 4469)","(4634.0, 4318.0)",167.287
"(4634, 4318)","(4706.0, 4469.0)",167.287
"(5941, 5507)","(5772.0, 5466.0)",173.902
"(2360, 2033)","(2383.0, 1860.0)",174.522
"(2383, 1860)","(2360.0, 2033.0)",174.522
"(2487, 2245)","(2415.0, 2410.0)",180.025
"(5922, 5689)","(5941.0, 5507.0)",182.989
"(4710, 4658)","(4706.0, 4469.0)",189.042
"(2569, 1725)","(2748.0, 1815.0)",200.352
"(7135, 6388)","(6958.0, 6492.0)",205.292
"(6958, 6492)","(7135.0, 6388.0)",205.292
"(2197, 2168)","(2360.0, 2033.0)",211.646
"(2112, 1529)","(1981.0, 1709.0)",222.623
"(5024, 5358)","(5058.0, 5136.0)",224.589
"(5058, 5136)","(5024.0, 5358.0)",224.589
"(7196, 6941)","(7231.0, 7164.0)",225.73
"(7231, 7164)","(7196.0, 6941.0)",225.73
"(2035, 1306)","(2112.0, 1529.0)",235.919
"(1844, 1454)","(2035.0, 1306.0)",241.63
"(4347, 4437)","(4093.0, 4432.0)",254.049
"(4093, 4432)","(4347.0, 4437.0)",254.049
"(5485, 5461)","(5729.0, 5359.0)",264.462
"(5000, 4874)","(5058.0, 5136.0)",268.343
"(3651, 3238)","(3455.0, 3431.0)",275.073
"(4981, 4487)","(4706.0, 4469.0)",275.588
"(7415, 6572)","(7542.0, 6817.0)",275.96
"(7542, 6817)","(7415.0, 6572.0)",275.96
"(4465, 4794)","(4710.0, 4658.0)",280.216
"(2585, 2877)","(2562.0, 2585.0)",292.904
"(7352, 7431)","(7231.0, 7164.0)",293.138
"(6750, 6057)","(6661.0, 6339.0)",295.711
"(6661, 6339)","(6750.0, 6057.0)",295.711
"(7736, 7503)","(7756.0, 7184.0)",319.626
"(4539, 5113)","(4465.0, 4794.0)",327.471
"(5712, 4942)","(5368.0, 4963.0)",344.64
"(5368, 4963)","(5712.0, 4942.0)",344.64
"(6799, 6846)","(6958.0, 6492.0)",388.068
"(5061, 5793)","(5024.0, 5358.0)",436.571
"(1750, 574)","(1273.0, 671.0)",486.763
"(1273, 671)","(1750.0, 574.0)",486.763
"(4032, 3578)","(3651.0, 3238.0)",510.648
"(6139, 6656)","(6205.0, 6109.0)",550.967
