og_coord,starfish_coord,dist
"(3922.296, 5215.224)","(3930.0, 5212.0)",8.351
"(1401.264, 1094.904)","(1384.0, 1084.0)",20.419
"(1403.928, 1073.592)","(1384.0, 1084.0)",22.482
"(2682.648, 1458.096)","(2685.0, 1431.0)",27.198
"(1416.36, 1094.016)","(1384.0, 1084.0)",33.875
"(1408.368, 1056.72)","(1384.0, 1084.0)",36.579
"(3927.624, 3979.128)","(3986.0, 4002.0)",62.697
"(3921.408, 3991.56)","(3986.0, 4002.0)",65.43
"(3919.632, 4009.32)","(3986.0, 4002.0)",66.77
"(5629.032, 5827.056)","(5562.0, 5870.0)",79.608
"(4081.248, 4085.688)","(4169.0, 4092.0)",87.979
"(3908.088, 3958.704)","(3986.0, 4002.0)",89.134
"(3889.44, 3993.336)","(3986.0, 4002.0)",96.948
"(6650.232, 6724.824)","(6576.0, 6792.0)",100.115
"(4795.2, 4505.712)","(4722.0, 4583.0)",106.45
"(5065.152, 5329.776)","(4979.0, 5262.0)",109.616
"(6673.32, 6740.808)","(6576.0, 6792.0)",109.963
"(3866.352, 3502.272)","(3976.0, 3478.0)",112.302
"(3863.688, 3440.112)","(3976.0, 3478.0)",118.531
"(6141.408, 5685.864)","(6136.0, 5806.0)",120.258
"(2419.8, 2242.2)","(2314.0, 2185.0)",120.273
"(3852.144, 3462.312)","(3976.0, 3478.0)",124.846
"(4305.912, 4331.664)","(4191.0, 4282.0)",125.185
"(2529.912, 2037.072)","(2554.0, 2160.0)",125.266
"(2411.808, 2272.392)","(2314.0, 2185.0)",131.163
"(6588.072, 5962.032)","(6655.0, 5849.0)",131.361
"(5245.416, 5310.24)","(5323.0, 5204.0)",131.553
"(5067.816, 5359.08)","(4979.0, 5262.0)",131.578
"(4407.144, 4847.592)","(4487.0, 4743.0)",131.592
"(4308.576, 4352.976)","(4191.0, 4282.0)",137.338
"(2710.176, 2140.08)","(2726.0, 2002.0)",138.984
"(6198.24, 6628.032)","(6203.0, 6773.0)",145.046
"(2559.216, 2013.096)","(2554.0, 2160.0)",146.997
"(4755.24, 5380.392)","(4900.0, 5413.0)",148.387
"(6577.416, 5979.792)","(6655.0, 5849.0)",152.072
"(6238.2, 6623.592)","(6203.0, 6773.0)",153.499
"(4331.664, 4347.648)","(4191.0, 4282.0)",155.229
"(5106.0, 5352.864)","(4979.0, 5262.0)",156.158
"(3885.888, 3348.648)","(3976.0, 3478.0)",157.646
"(7237.2, 7281.6)","(7384.0, 7224.0)",157.696
"(5185.032, 5280.936)","(5323.0, 5204.0)",157.969
"(6551.664, 5976.24)","(6655.0, 5849.0)",163.916
"(2233.32, 1040.736)","(2176.0, 1195.0)",164.569
"(2213.784, 1030.08)","(2053.0, 1068.0)",165.195
"(3769.56, 3591.96)","(3604.0, 3619.0)",167.754
"(4335.216, 4193.136)","(4191.0, 4282.0)",169.396
"(4993.224, 5758.68)","(5163.0, 5739.0)",170.913
"(5214.336, 5338.656)","(5323.0, 5204.0)",173.032
"(4331.664, 4164.72)","(4169.0, 4092.0)",178.179
"(2690.64, 2381.616)","(2507.0, 2394.0)",184.057
"(5172.6, 5310.24)","(5323.0, 5204.0)",184.139
"(2996.112, 2148.96)","(2829.0, 2053.0)",192.704
"(4715.28, 5350.2)","(4900.0, 5413.0)",195.103
"(6713.28, 6199.128)","(6570.0, 6335.0)",197.46
"(6715.056, 6052.608)","(6655.0, 5849.0)",212.28
"(4953.264, 5779.104)","(5163.0, 5739.0)",213.536
"(3009.432, 2172.048)","(2829.0, 2053.0)",216.167
"(7238.088, 7387.272)","(7384.0, 7224.0)",218.97
"(6722.16, 6176.04)","(6570.0, 6335.0)",220.048
"(4662.0, 5089.128)","(4429.0, 5059.0)",234.94
"(3060.936, 1942.056)","(3290.0, 2009.0)",238.646
"(2746.584, 2391.384)","(2507.0, 2394.0)",239.598
"(4668.216, 5100.672)","(4429.0, 5059.0)",242.819
"(2804.304, 3115.992)","(3008.0, 3254.0)",246.045
"(4677.096, 5065.152)","(4429.0, 5059.0)",248.172
"(3044.064, 1924.296)","(2829.0, 2053.0)",250.634
"(2848.704, 2978.352)","(3014.0, 2782.0)",256.665
"(5139.744, 4990.56)","(5323.0, 5204.0)",281.317
"(5160.168, 4963.92)","(5323.0, 5204.0)",290.091
"(4187.808, 4779.216)","(4487.0, 4743.0)",301.376
"(5119.32, 4979.904)","(5323.0, 5204.0)",302.828
"(5128.2, 4966.584)","(5323.0, 5204.0)",307.105
"(7890.768, 7040.064)","(7746.0, 6739.0)",334.062
"(3147.072, 3638.136)","(3495.0, 3655.0)",348.336
"(3145.296, 3623.928)","(3495.0, 3655.0)",351.082
"(6943.272, 6067.704)","(6655.0, 5849.0)",361.846
"(3126.648, 3599.952)","(3008.0, 3254.0)",365.732
"(6938.832, 6080.136)","(6655.0, 5849.0)",366.039
"(3093.792, 3615.936)","(3008.0, 3254.0)",371.965
"(7787.76, 7112.88)","(7746.0, 6739.0)",376.205
"(8095.896, 7325.112)","(7590.0, 7553.0)",554.855
