og_coord,starfish_coord,dist
"(3973, 4253)","(3989.0, 4251.0)",16.125
"(7160, 7145)","(7192.0, 7133.0)",34.176
"(4053, 4233)","(4043.0, 4269.0)",37.363
"(7450, 7420)","(7434.0, 7454.0)",37.577
"(2256, 1408)","(2213.0, 1427.0)",47.011
"(6604, 6240)","(6559.0, 6222.0)",48.466
"(3402, 3911)","(3391.0, 3863.0)",49.244
"(4399, 4637)","(4422.0, 4589.0)",53.226
"(7815, 6844)","(7788.0, 6787.0)",63.071
"(5692, 5489)","(5720.0, 5431.0)",64.405
"(4400, 4655)","(4422.0, 4589.0)",69.57
"(7810, 6862)","(7788.0, 6787.0)",78.16
"(2570, 2558)","(2515.0, 2500.0)",79.931
"(4281, 4750)","(4241.0, 4825.0)",85.0
"(2424, 2553)","(2432.0, 2464.0)",89.359
"(6468, 6219)","(6559.0, 6222.0)",91.049
"(4399, 4380)","(4303.0, 4380.0)",96.0
"(7497, 7530)","(7434.0, 7454.0)",98.717
"(2661, 1976)","(2738.0, 1909.0)",102.069
"(6010, 5835)","(6017.0, 5938.0)",103.238
"(3736, 4099)","(3824.0, 4036.0)",108.227
"(3361, 3748)","(3426.0, 3836.0)",109.403
"(2067, 1794)","(2167.0, 1743.0)",112.254
"(7891, 6833)","(7788.0, 6787.0)",112.805
"(2866, 2050)","(2780.0, 1974.0)",114.769
"(3317, 3700)","(3407.0, 3628.0)",115.256
"(3285, 3775)","(3182.0, 3834.0)",118.701
"(2613, 1938)","(2738.0, 1909.0)",128.32
"(1520, 893)","(1544.0, 766.0)",129.248
"(2542, 2253)","(2410.0, 2268.0)",132.85
"(4160, 4719)","(4241.0, 4825.0)",133.405
"(1392, 715)","(1318.0, 828.0)",135.074
"(6025, 6073)","(6017.0, 5938.0)",135.237
"(4390, 4276)","(4303.0, 4380.0)",135.591
"(2569, 1595)","(2699.0, 1555.0)",136.015
"(3721, 3257)","(3816.0, 3355.0)",136.488
"(6508, 6351)","(6559.0, 6222.0)",138.716
"(4117, 4146)","(4043.0, 4269.0)",143.544
"(4380, 4863)","(4241.0, 4825.0)",144.101
"(4055, 4122)","(3989.0, 4251.0)",144.903
"(4025, 4639)","(4063.0, 4490.0)",153.769
"(6262, 6328)","(6270.0, 6172.0)",156.205
"(4939, 5097)","(4799.0, 5025.0)",157.429
"(7646, 7499)","(7806.0, 7459.0)",164.924
"(4215, 4662)","(4241.0, 4825.0)",165.061
"(5214, 4868)","(5152.0, 5021.0)",165.085
"(6920, 5970)","(6771.0, 6049.0)",168.648
"(3289, 3506)","(3407.0, 3628.0)",169.729
"(6684, 6358)","(6626.0, 6189.0)",178.676
"(2801, 2152)","(2780.0, 1974.0)",179.234
"(1999, 1661)","(2167.0, 1743.0)",186.944
"(7624, 6881)","(7788.0, 6787.0)",189.029
"(7032, 6431)","(7211.0, 6493.0)",189.433
"(7429, 7084)","(7544.0, 7238.0)",192.2
"(7444, 6780)","(7529.0, 6594.0)",204.502
"(3946, 3514)","(3816.0, 3355.0)",205.38
"(6605, 6438)","(6559.0, 6222.0)",220.844
"(8013, 7339)","(8045.0, 7114.0)",227.264
"(6479, 6670)","(6324.0, 6494.0)",234.523
"(5023, 4746)","(4795.0, 4678.0)",237.924
"(3867, 3596)","(3816.0, 3355.0)",246.337
"(3550, 4062)","(3391.0, 3863.0)",254.719
"(1977, 1040)","(1934.0, 1295.0)",258.6
"(5203, 5723)","(5425.0, 5860.0)",260.87
"(3868, 3613)","(3816.0, 3355.0)",263.188
"(5407, 5087)","(5152.0, 5021.0)",263.403
"(4316, 4027)","(4062.0, 3956.0)",263.737
"(3576, 4126)","(3824.0, 4036.0)",263.826
"(4335, 3976)","(4062.0, 3956.0)",273.732
"(4044, 3529)","(3816.0, 3355.0)",286.81
"(3607, 3158)","(3816.0, 3355.0)",287.211
"(4106, 5272)","(4366.0, 5149.0)",287.626
"(3184, 2677)","(3333.0, 2925.0)",289.318
"(1797, 1033)","(1934.0, 1295.0)",295.657
"(6763, 6471)","(6961.0, 6711.0)",311.133
"(5338, 5285)","(5152.0, 5021.0)",322.943
"(3647, 3043)","(3333.0, 2925.0)",335.44
"(4083, 5364)","(4366.0, 5149.0)",355.407
"(5258, 5425)","(5152.0, 5021.0)",417.675
"(3320, 2123)","(2780.0, 1974.0)",560.179
"(5687, 4800)","(5152.0, 5021.0)",578.849
"(3373, 2027)","(2780.0, 1974.0)",595.364
